Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:2000649,regulation of sodium ion transmembrane transporter activity,19_GO:0051179 localization,-2.5,6.4,4.3,20580,56,229,4,1.7,0.87,53416|57780|93692|108058,Stk39|Fxyd7|Glrx|Camk2d,-0.11,Geneid
GO Biological Processes,19,GO:0001885,endothelial cell development,19_GO:0032502 developmental process,-2.5,6.4,4.3,20580,56,229,4,1.7,0.87,19280|77446|107746|109905,Ptprs|Heg1|Rapgef1|Rap1a,-0.11,Geneid
GO Biological Processes,19,GO:0002694,regulation of leukocyte activation,19_GO:0002376 immune system process,-2.4,2.1,3.2,20580,733,229,17,7.4,1.7,11534|11629|12520|12522|13642|13655|13848|16196|16803|17863|27027|58205|59009|74256|171285|320404|380797,Adk|Aif1|Cd81|Cd83|Efnb2|Egr3|Ephb6|Il7|Lbp|Myb|Tspan32|Pdcd1lg2|Sh3rf1|Cyld|Havcr2|Itpkb|Ighd,-0.11,Geneid
GO Biological Processes,19,GO:0002685,regulation of leukocyte migration,19_GO:0040011 locomotion,-2.4,3.2,3.5,20580,225,229,8,3.5,1.2,11629|12520|12977|15945|16803|53416|54371|55985,Aif1|Cd81|Csf1|Cxcl10|Lbp|Stk39|Chst2|Cxcl13,-0.087,Geneid
GO Biological Processes,19,GO:0051249,regulation of lymphocyte activation,19_GO:0002376 immune system process,-2.4,2.2,3.2,20580,617,229,15,6.6,1.6,11534|11629|12520|12522|13642|13655|13848|16196|17863|58205|59009|74256|171285|320404|380797,Adk|Aif1|Cd81|Cd83|Efnb2|Egr3|Ephb6|Il7|Myb|Pdcd1lg2|Sh3rf1|Cyld|Havcr2|Itpkb|Ighd,-0.08,Geneid
GO Biological Processes,19,GO:0031294,lymphocyte costimulation,19_GO:0002376 immune system process,-2.4,9.3,4.7,20580,29,229,3,1.3,0.75,12520|13642|58205,Cd81|Efnb2|Pdcd1lg2,-0.08,Geneid
GO Biological Processes,19,GO:0032480,negative regulation of type I interferon production,19_GO:0048519 negative regulation of biological process,-2.4,9.3,4.7,20580,29,229,3,1.3,0.75,19280|19696|171285,Ptprs|Rel|Havcr2,-0.08,Geneid
KEGG Pathway,24,mmu04061,Viral protein interaction with cytokine and cytokine receptor,,-2.4,4.7,3.9,20580,95,229,5,2.2,0.97,12145|12776|12977|15945|55985,Cxcr5|Ccr8|Csf1|Cxcl10|Cxcl13,-0.08,Geneid
GO Biological Processes,19,GO:0051272,positive regulation of cellular component movement,19_GO:0051179 localization,-2.4,2.2,3.1,20580,621,229,15,6.6,1.6,11629|12977|14173|15945|16001|16400|16803|18508|22051|53416|55985|66313|71653|108058|214968,Aif1|Csf1|Fgf2|Cxcl10|Igf1r|Itga3|Lbp|Pax6|Trip6|Stk39|Cxcl13|Smurf2|Shtn1|Camk2d|Sema6d,-0.08,Geneid
Reactome Gene Sets,6,R-MMU-187037,Signaling by NTRK1 (TRKA),,-2.4,6.1,4.2,20580,59,229,4,1.7,0.87,17937|107746|109905|319520,Nab2|Rapgef1|Rap1a|Dusp4,-0.08,Geneid
KEGG Pathway,24,mmu04360,Axon guidance,,-2.4,3.5,3.5,20580,181,229,7,3.1,1.1,13642|13848|18710|18846|65254|108058|214968,Efnb2|Ephb6|Pik3r3|Plxna3|Dpysl5|Camk2d|Sema6d,-0.08,Geneid
WikiPathways,27,WP2292,Chemokine signaling pathway,,-2.4,3.5,3.5,20580,181,229,7,3.1,1.1,12145|12776|15945|18710|55985|66066|109905,Cxcr5|Ccr8|Cxcl10|Pik3r3|Cxcl13|Gng11|Rap1a,-0.08,Geneid
GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-2.4,2.2,3.1,20580,622,229,15,6.6,1.6,11629|12977|14173|15945|16001|16400|16803|18508|22051|53416|55985|66313|71653|108058|214968,Aif1|Csf1|Fgf2|Cxcl10|Igf1r|Itga3|Lbp|Pax6|Trip6|Stk39|Cxcl13|Smurf2|Shtn1|Camk2d|Sema6d,-0.08,Geneid
GO Biological Processes,19,GO:0043534,blood vessel endothelial cell migration,19_GO:0040011 locomotion,-2.4,9,4.6,20580,30,229,3,1.3,0.75,13642|13655|14173,Efnb2|Egr3|Fgf2,-0.08,Geneid
Reactome Gene Sets,6,R-MMU-442755,Activation of NMDA receptors and postsynaptic events,,-2.4,9,4.6,20580,30,229,3,1.3,0.75,12315|52163|108058,Calm3|Camk1|Camk2d,-0.08,Geneid
GO Biological Processes,19,GO:0001754,eye photoreceptor cell differentiation,19_GO:0032502 developmental process,-2.3,6,4.1,20580,60,229,4,1.7,0.87,18508|76260|237979|330166,Pax6|Ttc8|Sdk2|Miat,-0.08,Geneid
GO Biological Processes,19,GO:0050922,negative regulation of chemotaxis,19_GO:0040011 locomotion,-2.3,6,4.1,20580,60,229,4,1.7,0.87,11629|18846|55985|214968,Aif1|Plxna3|Cxcl13|Sema6d,-0.08,Geneid
Reactome Gene Sets,6,R-MMU-8939211,ESR-mediated signaling,,-2.3,3.4,3.5,20580,183,229,7,3.1,1.1,11839|12315|14229|16001|18710|66066|268903,Areg|Calm3|Fkbp5|Igf1r|Pik3r3|Gng11|Nrip1,-0.08,Geneid
KEGG Pathway,24,mmu04550,Signaling pathways regulating pluripotency of stem cells,,-2.3,3.9,3.6,20580,140,229,6,2.6,1.1,14173|15903|16001|18423|18508|18710,Fgf2|Id3|Igf1r|Otx1|Pax6|Pik3r3,-0.054,Geneid
GO Biological Processes,19,GO:0006935,chemotaxis,19_GO:0040011 locomotion,-2.3,2.3,3.1,20580,511,229,13,5.7,1.5,12145|12776|13642|13655|13848|15945|16803|18508|18846|55985|65254|76260|214968,Cxcr5|Ccr8|Efnb2|Egr3|Ephb6|Cxcl10|Lbp|Pax6|Plxna3|Cxcl13|Dpysl5|Ttc8|Sema6d,-0.054,Geneid
GO Biological Processes,19,GO:0030900,forebrain development,19_GO:0032502 developmental process,-2.3,2.5,3.2,20580,396,229,11,4.8,1.4,12316|14173|18227|18423|18508|18846|19280|76260|76574|94190|330938,Aspm|Fgf2|Nr4a2|Otx1|Pax6|Plxna3|Ptprs|Ttc8|Mfsd2a|Ophn1|Dixdc1,-0.054,Geneid
GO Biological Processes,19,GO:0051058,negative regulation of small GTPase mediated signal transduction,19_GO:0023052 signaling,-2.3,5.8,4,20580,62,229,4,1.7,0.87,16400|21858|77446|107746,Itga3|Timp2|Heg1|Rapgef1,-0.054,Geneid
GO Biological Processes,19,GO:0030100,regulation of endocytosis,19_GO:0051179 localization,-2.3,3,3.3,20580,238,229,8,3.5,1.2,12315|13642|16803|69727|77057|94190|107065|108800,Calm3|Efnb2|Lbp|Usp46|Ston1|Ophn1|Lrrtm2|Ston2,-0.054,Geneid
Reactome Gene Sets,6,R-MMU-977606,Regulation of Complement cascade,,-2.3,8.4,4.5,20580,32,229,3,1.3,0.75,12260|12262|12520,C1qb|C1qc|Cd81,-0.054,Geneid
GO Biological Processes,19,GO:0032673,regulation of interleukin-4 production,19_GO:0032501 multicellular organismal process,-2.3,8.4,4.5,20580,32,229,3,1.3,0.75,12522|16364|171285,Cd83|Irf4|Havcr2,-0.054,Geneid
GO Biological Processes,19,GO:0045662,negative regulation of myoblast differentiation,19_GO:0048519 negative regulation of biological process,-2.3,8.4,4.5,20580,32,229,3,1.3,0.75,15903|15945|106042,Id3|Cxcl10|Prickle1,-0.054,Geneid
GO Biological Processes,19,GO:2000401,regulation of lymphocyte migration,19_GO:0040011 locomotion,-2.3,5.7,4,20580,63,229,4,1.7,0.87,11629|15945|53416|55985,Aif1|Cxcl10|Stk39|Cxcl13,-0.054,Geneid
GO Biological Processes,19,GO:0042330,taxis,19_GO:0040011 locomotion,-2.3,2.3,3.1,20580,516,229,13,5.7,1.5,12145|12776|13642|13655|13848|15945|16803|18508|18846|55985|65254|76260|214968,Cxcr5|Ccr8|Efnb2|Egr3|Ephb6|Cxcl10|Lbp|Pax6|Plxna3|Cxcl13|Dpysl5|Ttc8|Sema6d,-0.054,Geneid
GO Biological Processes,19,GO:1903708,positive regulation of hemopoiesis,19_GO:0002376 immune system process,-2.3,3.3,3.4,20580,189,229,7,3.1,1.1,12522|12977|13655|16196|17863|74256|320404,Cd83|Csf1|Egr3|Il7|Myb|Cyld|Itpkb,-0.054,Geneid
GO Biological Processes,19,GO:1902107,positive regulation of leukocyte differentiation,19_GO:0002376 immune system process,-2.3,3.3,3.4,20580,189,229,7,3.1,1.1,12522|12977|13655|16196|17863|74256|320404,Cd83|Csf1|Egr3|Il7|Myb|Cyld|Itpkb,-0.054,Geneid
GO Biological Processes,19,GO:0043087,regulation of GTPase activity,19_GO:0065007 biological regulation,-2.3,2.6,3.2,20580,345,229,10,4.4,1.4,13196|18846|19734|55985|76260|107746|109905|211673|212285|217944,Asap1|Plxna3|Rgs16|Cxcl13|Ttc8|Rapgef1|Rap1a|Arfgef1|Arap2|Rapgef5,-0.048,Geneid
KEGG Pathway,24,mmu04060,Cytokine-cytokine receptor interaction,,-2.3,2.8,3.2,20580,292,229,9,3.9,1.3,12145|12776|12977|15945|16178|16196|21809|21949|55985,Cxcr5|Ccr8|Csf1|Cxcl10|Il1r2|Il7|Tgfb3|Tnfsf8|Cxcl13,-0.042,Geneid
GO Biological Processes,19,GO:0080135,regulation of cellular response to stress,19_GO:0050896 response to stimulus,-2.2,2,3,20580,705,229,16,7,1.7,15248|16001|17952|18390|19280|22393|53416|56449|59009|70790|74041|74256|93692|107746|235431|330938,Hic1|Igf1r|Naip6|Oprm1|Ptprs|Wfs1|Stk39|Ybx3|Sh3rf1|Ubr5|Ddias|Cyld|Glrx|Rapgef1|Coro2b|Dixdc1,-0.037,Geneid
WikiPathways,27,WP1253,Type II interferon signaling (IFNG),,-2.2,8.2,4.4,20580,33,229,3,1.3,0.75,15900|15945|16364,Irf8|Cxcl10|Irf4,-0.036,Geneid
KEGG Pathway,24,mmu04062,Chemokine signaling pathway,,-2.2,3.3,3.4,20580,192,229,7,3.1,1.1,12145|12776|15945|18710|55985|66066|109905,Cxcr5|Ccr8|Cxcl10|Pik3r3|Cxcl13|Gng11|Rap1a,-0.036,Geneid
GO Biological Processes,19,GO:0045661,regulation of myoblast differentiation,19_GO:0032502 developmental process,-2.2,5.5,3.9,20580,65,229,4,1.7,0.87,12180|15903|15945|106042,Smyd1|Id3|Cxcl10|Prickle1,-0.031,Geneid
Reactome Gene Sets,6,R-MMU-9006934,Signaling by Receptor Tyrosine Kinases,,-2.2,2.4,3.1,20580,406,229,11,4.8,1.4,11839|12315|14173|16001|16400|17937|18710|59079|107746|109905|319520,Areg|Calm3|Fgf2|Igf1r|Itga3|Nab2|Pik3r3|Erbin|Rapgef1|Rap1a|Dusp4,-0.031,Geneid
GO Biological Processes,19,GO:0002250,adaptive immune response,19_GO:0002376 immune system process,-2.2,2.3,3.1,20580,465,229,12,5.2,1.5,12260|12262|12520|13848|16364|21632|26909|53314|58205|171285|380797|385253,C1qb|C1qc|Cd81|Ephb6|Irf4|Trgv1|Exo1|Batf|Pdcd1lg2|Havcr2|Ighd|Igkv4-55,-0.027,Geneid
GO Biological Processes,19,GO:0043542,endothelial cell migration,19_GO:0040011 locomotion,-2.2,5.4,3.8,20580,66,229,4,1.7,0.87,13642|13655|14173|55985,Efnb2|Egr3|Fgf2|Cxcl13,-0.022,Geneid
GO Biological Processes,19,GO:0050670,regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-2.2,2.9,3.2,20580,245,229,8,3.5,1.2,11534|11629|12520|16196|58205|59009|171285|380797,Adk|Aif1|Cd81|Il7|Pdcd1lg2|Sh3rf1|Havcr2|Ighd,-0.022,Geneid
GO Biological Processes,19,GO:0061028,establishment of endothelial barrier,19_GO:0032502 developmental process,-2.2,7.9,4.3,20580,34,229,3,1.3,0.75,19280|107746|109905,Ptprs|Rapgef1|Rap1a,-0.022,Geneid
GO Biological Processes,19,GO:0051302,regulation of cell division,19_GO:0050789 regulation of biological process,-2.2,3.2,3.3,20580,196,229,7,3.1,1.1,12145|12315|12316|14173|16001|18508|21809,Cxcr5|Calm3|Aspm|Fgf2|Igf1r|Pax6|Tgfb3,-0.015,Geneid
GO Biological Processes,19,GO:0001764,neuron migration,19_GO:0040011 locomotion,-2.2,3.6,3.4,20580,149,229,6,2.6,1.1,12316|16400|18227|18508|59009|94222,Aspm|Itga3|Nr4a2|Pax6|Sh3rf1|Olig3,-0.015,Geneid
GO Biological Processes,19,GO:1902305,regulation of sodium ion transmembrane transport,19_GO:0051179 localization,-2.2,5.4,3.8,20580,67,229,4,1.7,0.87,53416|57780|93692|108058,Stk39|Fxyd7|Glrx|Camk2d,-0.012,Geneid
GO Biological Processes,19,GO:0072507,divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-2.2,2.2,3,20580,531,229,13,5.7,1.5,12145|12315|12776|14173|15945|18390|22393|22784|55985|94219|104027|108058|234515,Cxcr5|Calm3|Ccr8|Fgf2|Cxcl10|Oprm1|Wfs1|Slc30a3|Cxcl13|Cnnm2|Synpo|Camk2d|Inpp4b,-0.012,Geneid
GO Biological Processes,19,GO:0046328,regulation of JNK cascade,19_GO:0023052 signaling,-2.2,3.6,3.4,20580,150,229,6,2.6,1.1,16001|17952|59009|74256|107746|330938,Igf1r|Naip6|Sh3rf1|Cyld|Rapgef1|Dixdc1,-0.012,Geneid
GO Biological Processes,19,GO:0007167,enzyme linked receptor protein signaling pathway,19_GO:0023052 signaling,-2.2,2.1,2.9,20580,593,229,14,6.1,1.6,11839|12977|13642|13848|14173|16001|18710|21809|21814|66313|77057|83453|107746|243659,Areg|Csf1|Efnb2|Ephb6|Fgf2|Igf1r|Pik3r3|Tgfb3|Tgfbr3|Smurf2|Ston1|Chrdl1|Rapgef1|Styk1,-0.012,Geneid
GO Biological Processes,19,GO:0050865,regulation of cell activation,19_GO:0050789 regulation of biological process,-2.2,1.9,2.9,20580,784,229,17,7.4,1.7,11534|11629|12520|12522|13642|13655|13848|16196|16803|17863|27027|58205|59009|74256|171285|320404|380797,Adk|Aif1|Cd81|Cd83|Efnb2|Egr3|Ephb6|Il7|Lbp|Myb|Tspan32|Pdcd1lg2|Sh3rf1|Cyld|Havcr2|Itpkb|Ighd,-0.012,Geneid
GO Biological Processes,19,GO:0003014,renal system process,19_GO:0032501 multicellular organismal process,-2.2,4.2,3.5,20580,107,229,5,2.2,0.97,16400|22393|217733|235431|269823,Itga3|Wfs1|Tmem63c|Coro2b|Pon3,-0.012,Geneid
GO Biological Processes,19,GO:0046649,lymphocyte activation,19_GO:0002376 immune system process,-2.2,2.3,3,20580,473,229,12,5.2,1.5,12145|12520|13848|15900|16196|16364|17863|21949|26909|53314|74256|320404,Cxcr5|Cd81|Ephb6|Irf8|Il7|Irf4|Myb|Tnfsf8|Exo1|Batf|Cyld|Itpkb,-0.012,Geneid
GO Biological Processes,19,GO:0048667,cell morphogenesis involved in neuron differentiation,19_GO:0032502 developmental process,-2.2,2.3,3,20580,474,229,12,5.2,1.5,13642|13848|16001|18227|18508|18846|65254|71653|76260|76574|94190|214968,Efnb2|Ephb6|Igf1r|Nr4a2|Pax6|Plxna3|Dpysl5|Shtn1|Ttc8|Mfsd2a|Ophn1|Sema6d,-0.0081,Geneid
KEGG Pathway,24,mmu04151,PI3K-Akt signaling pathway,,-2.1,2.5,3,20580,359,229,10,4.4,1.4,11839|12977|14173|16001|16196|16400|17863|18710|21923|66066,Areg|Csf1|Fgf2|Igf1r|Il7|Itga3|Myb|Pik3r3|Tnc|Gng11,-0.0054,Geneid
GO Biological Processes,19,GO:0042102,positive regulation of T cell proliferation,19_GO:0022610 biological adhesion,-2.1,4.2,3.5,20580,108,229,5,2.2,0.97,11534|11629|12520|58205|171285,Adk|Aif1|Cd81|Pdcd1lg2|Havcr2,-0.0054,Geneid
GO Biological Processes,19,GO:0071677,positive regulation of mononuclear cell migration,19_GO:0040011 locomotion,-2.1,5.2,3.7,20580,69,229,4,1.7,0.87,11629|15945|53416|55985,Aif1|Cxcl10|Stk39|Cxcl13,-0.00039,Geneid
GO Biological Processes,19,GO:0045619,regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-2.1,3.1,3.2,20580,201,229,7,3.1,1.1,12522|13655|16196|17863|59009|74256|320404,Cd83|Egr3|Il7|Myb|Sh3rf1|Cyld|Itpkb,0,Geneid
GO Biological Processes,19,GO:1902532,negative regulation of intracellular signal transduction,19_GO:0023052 signaling,-2.1,2.2,2.9,20580,538,229,13,5.7,1.5,16001|16400|18390|21353|21858|22393|56449|59079|74041|74256|77446|107746|319520,Igf1r|Itga3|Oprm1|Tank|Timp2|Wfs1|Ybx3|Erbin|Ddias|Cyld|Heg1|Rapgef1|Dusp4,0,Geneid
GO Biological Processes,19,GO:2000514,"regulation of CD4-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-2.1,5.1,3.7,20580,70,229,4,1.7,0.87,12520|12522|17863|59009,Cd81|Cd83|Myb|Sh3rf1,0,Geneid
GO Biological Processes,19,GO:0043408,regulation of MAPK cascade,19_GO:0023052 signaling,-2.1,2,2.8,20580,730,229,16,7,1.7,12520|14173|16001|17952|18390|21809|21858|53416|59009|74256|107746|108058|109905|171285|319520|330938,Cd81|Fgf2|Igf1r|Naip6|Oprm1|Tgfb3|Timp2|Stk39|Sh3rf1|Cyld|Rapgef1|Camk2d|Rap1a|Havcr2|Dusp4|Dixdc1,0,Geneid
GO Biological Processes,19,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,19_GO:0023052 signaling,-2.1,2.5,3,20580,365,229,10,4.4,1.4,11839|12977|13642|13848|14173|16001|18710|77057|107746|243659,Areg|Csf1|Efnb2|Ephb6|Fgf2|Igf1r|Pik3r3|Ston1|Rapgef1|Styk1,0,Geneid
Reactome Gene Sets,6,R-MMU-8875878,MET promotes cell motility,,-2.1,7.3,4.1,20580,37,229,3,1.3,0.75,16400|107746|109905,Itga3|Rapgef1|Rap1a,0,Geneid
GO Biological Processes,19,GO:0032642,regulation of chemokine production,19_GO:0032501 multicellular organismal process,-2.1,4,3.4,20580,111,229,5,2.2,0.97,11629|16196|16803|59079|171285,Aif1|Il7|Lbp|Erbin|Havcr2,0,Geneid
GO Biological Processes,19,GO:0002687,positive regulation of leukocyte migration,19_GO:0040011 locomotion,-2.1,3.5,3.3,20580,156,229,6,2.6,1.1,11629|12977|15945|16803|53416|55985,Aif1|Csf1|Cxcl10|Lbp|Stk39|Cxcl13,0,Geneid
Reactome Gene Sets,6,R-MMU-166520,Signaling by NTRKs,,-2.1,5.1,3.6,20580,71,229,4,1.7,0.87,17937|107746|109905|319520,Nab2|Rapgef1|Rap1a|Dusp4,0,Geneid
GO Biological Processes,19,GO:0046579,positive regulation of Ras protein signal transduction,19_GO:0023052 signaling,-2.1,5.1,3.6,20580,71,229,4,1.7,0.87,12977|59079|108058|320404,Csf1|Erbin|Camk2d|Itpkb,0,Geneid
GO Biological Processes,19,GO:0021536,diencephalon development,19_GO:0032502 developmental process,-2.1,5.1,3.6,20580,71,229,4,1.7,0.87,14173|18227|18423|18508,Fgf2|Nr4a2|Otx1|Pax6,0,Geneid
GO Biological Processes,19,GO:0030097,hemopoiesis,19_GO:0002376 immune system process,-2.1,2,2.8,20580,733,229,16,7,1.7,12520|12977|15900|16196|16364|17349|17863|20741|21814|21949|53314|74041|74256|76044|108800|320404,Cd81|Csf1|Irf8|Il7|Irf4|Mlf1|Myb|Sptb|Tgfbr3|Tnfsf8|Batf|Ddias|Cyld|Ncapg2|Ston2|Itpkb,0,Geneid
GO Biological Processes,19,GO:0032872,regulation of stress-activated MAPK cascade,19_GO:0023052 signaling,-2.1,3.1,3.2,20580,205,229,7,3.1,1.1,16001|17952|53416|59009|74256|107746|330938,Igf1r|Naip6|Stk39|Sh3rf1|Cyld|Rapgef1|Dixdc1,0,Geneid
GO Biological Processes,19,GO:0016445,somatic diversification of immunoglobulins,19_GO:0002376 immune system process,-2.1,7.1,4,20580,38,229,3,1.3,0.75,26909|53314|380797,Exo1|Batf|Ighd,0,Geneid
GO Biological Processes,19,GO:0097028,dendritic cell differentiation,19_GO:0002376 immune system process,-2.1,7.1,4,20580,38,229,3,1.3,0.75,15900|16364|53314,Irf8|Irf4|Batf,0,Geneid
GO Biological Processes,19,GO:0070302,regulation of stress-activated protein kinase signaling cascade,19_GO:0023052 signaling,-2.1,3,3.1,20580,208,229,7,3.1,1.1,16001|17952|53416|59009|74256|107746|330938,Igf1r|Naip6|Stk39|Sh3rf1|Cyld|Rapgef1|Dixdc1,0,Geneid
GO Biological Processes,19,GO:0031175,neuron projection development,19_GO:0032502 developmental process,-2.1,1.9,2.8,20580,740,229,16,7,1.7,11839|13642|13848|16001|16467|18227|18508|18846|21923|65254|71653|76260|94190|211673|214968|226841,Areg|Efnb2|Ephb6|Igf1r|Atcay|Nr4a2|Pax6|Plxna3|Tnc|Dpysl5|Shtn1|Ttc8|Ophn1|Arfgef1|Sema6d|Vash2,0,Geneid
GO Biological Processes,19,GO:0046637,regulation of alpha-beta T cell differentiation,19_GO:0002376 immune system process,-2,4.9,3.6,20580,73,229,4,1.7,0.87,12522|17863|59009|320404,Cd83|Myb|Sh3rf1|Itpkb,0,Geneid
GO Biological Processes,19,GO:0033238,regulation of cellular amine metabolic process,19_GO:0008152 metabolic process,-2,6.9,3.9,20580,39,229,3,1.3,0.75,16467|18227|20540,Atcay|Nr4a2|Slc7a7,0,Geneid
GO Biological Processes,19,GO:0018208,peptidyl-proline modification,19_GO:0008152 metabolic process,-2,6.9,3.9,20580,39,229,3,1.3,0.75,14229|18087|112407,Fkbp5|Nktr|Egln3,0,Geneid
GO Biological Processes,19,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",19_GO:0022610 biological adhesion,-2,6.9,3.9,20580,39,229,3,1.3,0.75,12520|12522|17863,Cd81|Cd83|Myb,0,Geneid
GO Biological Processes,19,GO:0046634,regulation of alpha-beta T cell activation,19_GO:0002376 immune system process,-2,3.9,3.3,20580,115,229,5,2.2,0.97,12520|12522|17863|59009|320404,Cd81|Cd83|Myb|Sh3rf1|Itpkb,0,Geneid
GO Biological Processes,19,GO:0021543,pallium development,19_GO:0032502 developmental process,-2,3.3,3.2,20580,162,229,6,2.6,1.1,12316|18508|18846|19280|76574|330938,Aspm|Pax6|Plxna3|Ptprs|Mfsd2a|Dixdc1,0,Geneid
GO Biological Processes,19,GO:0007409,axonogenesis,19_GO:0032502 developmental process,-2,2.4,2.9,20580,376,229,10,4.4,1.4,13642|13848|16001|18227|18508|18846|65254|71653|76260|214968,Efnb2|Ephb6|Igf1r|Nr4a2|Pax6|Plxna3|Dpysl5|Shtn1|Ttc8|Sema6d,0,Geneid
GO Biological Processes,19,GO:0072503,cellular divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-2,2.2,2.8,20580,495,229,12,5.2,1.5,12145|12315|12776|14173|15945|18390|22393|22784|55985|104027|108058|234515,Cxcr5|Calm3|Ccr8|Fgf2|Cxcl10|Oprm1|Wfs1|Slc30a3|Cxcl13|Synpo|Camk2d|Inpp4b,0,Geneid
GO Biological Processes,19,GO:0051149,positive regulation of muscle cell differentiation,19_GO:0032502 developmental process,-2,4.8,3.5,20580,75,229,4,1.7,0.87,12180|13642|52163|110196,Smyd1|Efnb2|Camk1|Fdps,0,Geneid
GO Biological Processes,19,GO:0060219,camera-type eye photoreceptor cell differentiation,19_GO:0032502 developmental process,-2,6.7,3.9,20580,40,229,3,1.3,0.75,76260|237979|330166,Ttc8|Sdk2|Miat,0,Geneid
GO Biological Processes,19,GO:0006778,porphyrin-containing compound metabolic process,19_GO:0008152 metabolic process,-2,6.7,3.9,20580,40,229,3,1.3,0.75,15199|20741|237926,Hebp1|Sptb|Rsad1,0,Geneid
