Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0050851,antigen receptor-mediated signaling pathway,19_GO:0002376 immune system process,-2.8,3.4,3.9,20504,304,179,9,5,1.6,12483|16016|19122|19271|20371|110786|238447|380795|102640920,Cd22|Ighg2b|Prnp|Ptprj|Foxp3|Iglc2|Igha|Ighg3|Pvrig,-0.5,Geneid
GO Biological Processes,19,GO:0050878,regulation of body fluid levels,19_GO:0065007 biological regulation,-2.8,3.1,3.8,20504,367,179,10,5.6,1.7,11554|11979|12495|12845|14613|19271|22174|22259|26365|214531,Adrb1|Atp7b|Entpd1|Comp|Gja5|Ptprj|Tyro3|Nr1h3|Ceacam1|Tmprss13,-0.5,Geneid
GO Biological Processes,19,GO:1901342,regulation of vasculature development,19_GO:0032502 developmental process,-2.8,3.4,3.9,20504,306,179,9,5,1.6,14103|15368|16153|16412|18186|18606|26365|69219|242705,Fasl|Hmox1|Il10|Itgb1|Nrp1|Enpp2|Ceacam1|Ddah1|E2f2,-0.49,Geneid
GO Biological Processes,19,GO:0002696,positive regulation of leukocyte activation,19_GO:0002376 immune system process,-2.8,2.7,3.7,20504,500,179,12,6.7,1.9,11629|14204|16016|16153|20371|21943|22164|26365|72049|110786|238447|380795,Aif1|Il4i1|Ighg2b|Il10|Foxp3|Tnfsf11|Tnfsf4|Ceacam1|Tnfrsf13c|Iglc2|Igha|Ighg3,-0.49,Geneid
GO Biological Processes,19,GO:0010761,fibroblast migration,19_GO:0040011 locomotion,-2.8,7.9,4.9,20504,58,179,4,2.2,1.1,15587|16412|50525|72446,Hyal2|Itgb1|Spag6l|Prr5l,-0.48,Geneid
GO Biological Processes,19,GO:0007159,leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-2.8,3.1,3.8,20504,373,179,10,5.6,1.7,11629|14204|16412|16768|19122|20371|21943|22164|26365|72049,Aif1|Il4i1|Itgb1|Lag3|Prnp|Foxp3|Tnfsf11|Tnfsf4|Ceacam1|Tnfrsf13c,-0.48,Geneid
GO Biological Processes,19,GO:0097553,calcium ion transmembrane import into cytosol,19_GO:0051179 localization,-2.8,4.8,4.3,20504,144,179,6,3.4,1.3,11554|12774|14103|16438|19122|74777,Adrb1|Ccr5|Fasl|Itpr1|Prnp|Selenon,-0.48,Geneid
GO Biological Processes,19,GO:0070664,negative regulation of leukocyte proliferation,19_GO:0048519 negative regulation of biological process,-2.8,5.8,4.5,20504,98,179,5,2.8,1.2,14204|16153|19122|20371|26365,Il4i1|Il10|Prnp|Foxp3|Ceacam1,-0.48,Geneid
GO Biological Processes,19,GO:0002253,activation of immune response,19_GO:0002376 immune system process,-2.8,2.9,3.7,20504,439,179,11,6.1,1.8,12483|15951|16016|19122|19271|20371|110786|238447|268973|380795|102640920,Cd22|Ifi204|Ighg2b|Prnp|Ptprj|Foxp3|Iglc2|Igha|Nlrc4|Ighg3|Pvrig,-0.48,Geneid
GO Biological Processes,19,GO:0030198,extracellular matrix organization,19_GO:0009987 cellular process,-2.8,3.3,3.8,20504,312,179,9,5,1.6,12841|12845|14230|16412|16578|58859|71602|108075|546144,Col9a3|Comp|Fkbp10|Itgb1|Kif9|Efemp2|Myo1e|Ltbp4|Wdr72,-0.48,Geneid
GO Biological Processes,19,GO:1903038,negative regulation of leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-2.8,4.7,4.2,20504,145,179,6,3.4,1.3,14204|16768|19122|20371|22164|26365,Il4i1|Lag3|Prnp|Foxp3|Tnfsf4|Ceacam1,-0.48,Geneid
GO Biological Processes,19,GO:0032731,positive regulation of interleukin-1 beta production,19_GO:0048518 positive regulation of biological process,-2.8,7.8,4.9,20504,59,179,4,2.2,1.1,12774|15951|17951|268973,Ccr5|Ifi204|Naip5|Nlrc4,-0.48,Geneid
GO Biological Processes,19,GO:0043062,extracellular structure organization,19_GO:0009987 cellular process,-2.8,3.3,3.8,20504,313,179,9,5,1.6,12841|12845|14230|16412|16578|58859|71602|108075|546144,Col9a3|Comp|Fkbp10|Itgb1|Kif9|Efemp2|Myo1e|Ltbp4|Wdr72,-0.48,Geneid
GO Biological Processes,19,GO:0045229,external encapsulating structure organization,19_GO:0009987 cellular process,-2.7,3.3,3.8,20504,314,179,9,5,1.6,12841|12845|14230|16412|16578|58859|71602|108075|546144,Col9a3|Comp|Fkbp10|Itgb1|Kif9|Efemp2|Myo1e|Ltbp4|Wdr72,-0.48,Geneid
GO Biological Processes,19,GO:0046688,response to copper ion,19_GO:0050896 response to stimulus,-2.7,12,5.6,20504,28,179,3,1.7,0.96,11979|17748|19122,Atp7b|Mt1|Prnp,-0.48,Geneid
GO Biological Processes,19,GO:0051894,positive regulation of focal adhesion assembly,19_GO:0022610 biological adhesion,-2.7,12,5.6,20504,28,179,3,1.7,0.96,18186|18606|19271,Nrp1|Enpp2|Ptprj,-0.48,Geneid
GO Biological Processes,19,GO:0098581,detection of external biotic stimulus,19_GO:0050896 response to stimulus,-2.7,12,5.6,20504,28,179,3,1.7,0.96,17948|17951|268973,Naip2|Naip5|Nlrc4,-0.48,Geneid
GO Biological Processes,19,GO:1904706,negative regulation of vascular associated smooth muscle cell proliferation,19_GO:0048519 negative regulation of biological process,-2.7,12,5.6,20504,28,179,3,1.7,0.96,15368|16153|58859,Hmox1|Il10|Efemp2,-0.48,Geneid
GO Biological Processes,19,GO:0090257,regulation of muscle system process,19_GO:0032501 multicellular organismal process,-2.7,3.6,3.9,20504,255,179,8,4.5,1.5,11554|11629|11937|13043|14613|17540|60596|74777,Adrb1|Aif1|Atp2a1|Cttn|Gja5|Irag1|Gucy1a1|Selenon,-0.48,Geneid
GO Biological Processes,19,GO:0002440,production of molecular mediator of immune response,19_GO:0002376 immune system process,-2.7,3,3.7,20504,381,179,10,5.6,1.7,12483|15368|16098|16142|16153|20371|22164|26365|381777|434041,Cd22|Hmox1|Igkv1-117|Iglv1|Il10|Foxp3|Tnfsf4|Ceacam1|Igkv1-110|Igkv8-27,-0.46,Geneid
GO Biological Processes,19,GO:0046470,phosphatidylcholine metabolic process,19_GO:0008152 metabolic process,-2.7,7.5,4.8,20504,61,179,4,2.2,1.1,18606|22259|192654|232889,Enpp2|Nr1h3|Pla2g15|Pla2g4c,-0.45,Geneid
GO Biological Processes,19,GO:0006909,phagocytosis,19_GO:0051179 localization,-2.7,3,3.7,20504,383,179,10,5.6,1.7,11629|16016|16412|19271|22174|22259|110786|219149|238447|380795,Aif1|Ighg2b|Itgb1|Ptprj|Tyro3|Nr1h3|Iglc2|Xkr6|Igha|Ighg3,-0.45,Geneid
GO Biological Processes,19,GO:0010259,multicellular organism aging,19_GO:0032502 developmental process,-2.7,7.4,4.7,20504,62,179,4,2.2,1.1,12845|14682|15587|20511,Comp|Gnaq|Hyal2|Slc1a2,-0.43,Geneid
GO Biological Processes,19,GO:0042102,positive regulation of T cell proliferation,19_GO:0022610 biological adhesion,-2.7,5.5,4.3,20504,104,179,5,2.8,1.2,11629|20371|22164|26365|72049,Aif1|Foxp3|Tnfsf4|Ceacam1|Tnfrsf13c,-0.42,Geneid
GO Biological Processes,19,GO:0006929,substrate-dependent cell migration,19_GO:0040011 locomotion,-2.7,11,5.4,20504,30,179,3,1.7,0.96,13043|18186|50525,Cttn|Nrp1|Spag6l,-0.42,Geneid
GO Biological Processes,19,GO:0022408,negative regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-2.6,3.9,3.9,20504,206,179,7,3.9,1.4,14204|16153|16768|19122|20371|22164|26365,Il4i1|Il10|Lag3|Prnp|Foxp3|Tnfsf4|Ceacam1,-0.42,Geneid
GO Biological Processes,19,GO:0043065,positive regulation of apoptotic process,19_GO:0048518 positive regulation of biological process,-2.6,2.5,3.5,20504,597,179,13,7.3,1.9,11554|14103|15368|15587|16153|16412|16438|19122|26365|76072|94275|103844|268973,Adrb1|Fasl|Hmox1|Hyal2|Il10|Itgb1|Itpr1|Prnp|Ceacam1|Rnf183|Maged1|Inca1|Nlrc4,-0.41,Geneid
GO Biological Processes,19,GO:0001954,positive regulation of cell-matrix adhesion,19_GO:0022610 biological adhesion,-2.6,7.2,4.6,20504,64,179,4,2.2,1.1,18186|18606|19271|58859,Nrp1|Enpp2|Ptprj|Efemp2,-0.41,Geneid
GO Biological Processes,19,GO:0048008,platelet-derived growth factor receptor signaling pathway,19_GO:0023052 signaling,-2.6,7.2,4.6,20504,64,179,4,2.2,1.1,18186|19271|71602|215114,Nrp1|Ptprj|Myo1e|Hip1,-0.41,Geneid
GO Biological Processes,19,GO:0050854,regulation of antigen receptor-mediated signaling pathway,19_GO:0002376 immune system process,-2.6,7,4.6,20504,65,179,4,2.2,1.1,12483|19122|19271|102640920,Cd22|Prnp|Ptprj|Pvrig,-0.39,Geneid
GO Biological Processes,19,GO:0046651,lymphocyte proliferation,19_GO:0002376 immune system process,-2.6,3.1,3.6,20504,331,179,9,5,1.6,11629|12483|14204|16153|19122|20371|22164|26365|72049,Aif1|Cd22|Il4i1|Il10|Prnp|Foxp3|Tnfsf4|Ceacam1|Tnfrsf13c,-0.38,Geneid
GO Biological Processes,19,GO:1903037,regulation of leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-2.6,3.1,3.6,20504,333,179,9,5,1.6,11629|14204|16768|19122|20371|21943|22164|26365|72049,Aif1|Il4i1|Lag3|Prnp|Foxp3|Tnfsf11|Tnfsf4|Ceacam1|Tnfrsf13c,-0.37,Geneid
GO Biological Processes,19,GO:0098810,neurotransmitter reuptake,19_GO:0051179 localization,-2.6,11,5.2,20504,32,179,3,1.7,0.96,16412|20511|243328,Itgb1|Slc1a2|Slc29a4,-0.37,Geneid
GO Biological Processes,19,GO:1902106,negative regulation of leukocyte differentiation,19_GO:0002376 immune system process,-2.6,5.3,4.2,20504,109,179,5,2.8,1.2,16768|20371|22164|26365|66058,Lag3|Foxp3|Tnfsf4|Ceacam1|Tmem176a,-0.37,Geneid
GO Biological Processes,19,GO:0032943,mononuclear cell proliferation,19_GO:0009987 cellular process,-2.6,3.1,3.6,20504,335,179,9,5,1.6,11629|12483|14204|16153|19122|20371|22164|26365|72049,Aif1|Cd22|Il4i1|Il10|Prnp|Foxp3|Tnfsf4|Ceacam1|Tnfrsf13c,-0.36,Geneid
GO Biological Processes,19,GO:0043068,positive regulation of programmed cell death,19_GO:0048518 positive regulation of biological process,-2.5,2.4,3.4,20504,612,179,13,7.3,1.9,11554|14103|15368|15587|16153|16412|16438|19122|26365|76072|94275|103844|268973,Adrb1|Fasl|Hmox1|Hyal2|Il10|Itgb1|Itpr1|Prnp|Ceacam1|Rnf183|Maged1|Inca1|Nlrc4,-0.35,Geneid
GO Biological Processes,19,GO:1903707,negative regulation of hemopoiesis,19_GO:0002376 immune system process,-2.5,5.2,4.1,20504,111,179,5,2.8,1.2,16768|20371|22164|26365|66058,Lag3|Foxp3|Tnfsf4|Ceacam1|Tmem176a,-0.35,Geneid
GO Biological Processes,19,GO:0150117,positive regulation of cell-substrate junction organization,19_GO:0048518 positive regulation of biological process,-2.5,10,5.1,20504,33,179,3,1.7,0.96,18186|18606|19271,Nrp1|Enpp2|Ptprj,-0.35,Geneid
GO Biological Processes,19,GO:0002675,positive regulation of acute inflammatory response,19_GO:0048518 positive regulation of biological process,-2.5,10,5.1,20504,33,179,3,1.7,0.96,12774|16016|21943,Ccr5|Ighg2b|Tnfsf11,-0.35,Geneid
GO Biological Processes,19,GO:0050870,positive regulation of T cell activation,19_GO:0022610 biological adhesion,-2.5,3.7,3.8,20504,216,179,7,3.9,1.4,11629|14204|20371|21943|22164|26365|72049,Aif1|Il4i1|Foxp3|Tnfsf11|Tnfsf4|Ceacam1|Tnfrsf13c,-0.35,Geneid
GO Biological Processes,19,GO:0072507,divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-2.5,2.5,3.4,20504,542,179,12,6.7,1.9,11554|11937|11979|12774|14103|16438|17748|19122|21943|54199|74777|225192,Adrb1|Atp2a1|Atp7b|Ccr5|Fasl|Itpr1|Mt1|Prnp|Tnfsf11|Ccrl2|Selenon|Hrh4,-0.35,Geneid
GO Biological Processes,19,GO:0060840,artery development,19_GO:0032502 developmental process,-2.5,5.1,4.1,20504,112,179,5,2.8,1.2,12845|14230|14613|18186|58859,Comp|Fkbp10|Gja5|Nrp1|Efemp2,-0.35,Geneid
GO Biological Processes,19,GO:0002429,immune response-activating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-2.5,3,3.5,20504,340,179,9,5,1.6,12483|16016|19122|19271|20371|110786|238447|380795|102640920,Cd22|Ighg2b|Prnp|Ptprj|Foxp3|Iglc2|Igha|Ighg3|Pvrig,-0.35,Geneid
GO Biological Processes,19,GO:0006940,regulation of smooth muscle contraction,19_GO:0032501 multicellular organismal process,-2.5,6.6,4.4,20504,69,179,4,2.2,1.1,11554|13043|17540|60596,Adrb1|Cttn|Irag1|Gucy1a1,-0.35,Geneid
GO Biological Processes,19,GO:0002757,immune response-activating signal transduction,19_GO:0002376 immune system process,-2.5,3,3.5,20504,341,179,9,5,1.6,12483|16016|19122|19271|20371|110786|238447|380795|102640920,Cd22|Ighg2b|Prnp|Ptprj|Foxp3|Iglc2|Igha|Ighg3|Pvrig,-0.35,Geneid
GO Biological Processes,19,GO:0050727,regulation of inflammatory response,19_GO:0050896 response to stimulus,-2.5,3,3.5,20504,342,179,9,5,1.6,12774|15587|16016|16153|20371|21943|22164|22174|22259,Ccr5|Hyal2|Ighg2b|Il10|Foxp3|Tnfsf11|Tnfsf4|Tyro3|Nr1h3,-0.35,Geneid
GO Biological Processes,19,GO:0050863,regulation of T cell activation,19_GO:0002376 immune system process,-2.5,3,3.5,20504,342,179,9,5,1.6,11629|14204|16768|19122|20371|21943|22164|26365|72049,Aif1|Il4i1|Lag3|Prnp|Foxp3|Tnfsf11|Tnfsf4|Ceacam1|Tnfrsf13c,-0.35,Geneid
GO Biological Processes,19,GO:0070269,pyroptosis,19_GO:0009987 cellular process,-2.5,10,5,20504,34,179,3,1.7,0.96,17948|17951|268973,Naip2|Naip5|Nlrc4,-0.35,Geneid
GO Biological Processes,19,GO:0046475,glycerophospholipid catabolic process,19_GO:0008152 metabolic process,-2.5,10,5,20504,34,179,3,1.7,0.96,18606|192654|232889,Enpp2|Pla2g15|Pla2g4c,-0.35,Geneid
GO Biological Processes,19,GO:0043523,regulation of neuron apoptotic process,19_GO:0050789 regulation of biological process,-2.5,3.3,3.6,20504,279,179,8,4.5,1.5,14103|15368|16153|16500|17748|18186|19122|22174,Fasl|Hmox1|Il10|Kcnb1|Mt1|Nrp1|Prnp|Tyro3,-0.35,Geneid
GO Biological Processes,19,GO:0006937,regulation of muscle contraction,19_GO:0032501 multicellular organismal process,-2.5,4.2,3.9,20504,164,179,6,3.4,1.3,11554|11937|13043|14613|17540|60596,Adrb1|Atp2a1|Cttn|Gja5|Irag1|Gucy1a1,-0.35,Geneid
GO Biological Processes,19,GO:0032652,regulation of interleukin-1 production,19_GO:0032501 multicellular organismal process,-2.5,5,4,20504,114,179,5,2.8,1.2,12774|15951|17951|26365|268973,Ccr5|Ifi204|Naip5|Ceacam1|Nlrc4,-0.35,Geneid
GO Biological Processes,19,GO:0048662,negative regulation of smooth muscle cell proliferation,19_GO:0048519 negative regulation of biological process,-2.5,6.5,4.4,20504,70,179,4,2.2,1.1,11629|15368|16153|58859,Aif1|Hmox1|Il10|Efemp2,-0.35,Geneid
GO Biological Processes,19,GO:0042058,regulation of epidermal growth factor receptor signaling pathway,19_GO:0023052 signaling,-2.5,6.5,4.4,20504,70,179,4,2.2,1.1,14103|19271|26365|215114,Fasl|Ptprj|Ceacam1|Hip1,-0.35,Geneid
GO Biological Processes,19,GO:0002832,negative regulation of response to biotic stimulus,19_GO:0048519 negative regulation of biological process,-2.5,5,4,20504,115,179,5,2.8,1.2,14204|15951|20371|22174|26365,Il4i1|Ifi204|Foxp3|Tyro3|Ceacam1,-0.34,Geneid
GO Biological Processes,19,GO:0055065,metal ion homeostasis,19_GO:0065007 biological regulation,-2.5,2.3,3.3,20504,700,179,14,7.8,2,11554|11937|11979|12774|14103|15368|15587|16438|17748|19122|21943|54199|74777|225192,Adrb1|Atp2a1|Atp7b|Ccr5|Fasl|Hmox1|Hyal2|Itpr1|Mt1|Prnp|Tnfsf11|Ccrl2|Selenon|Hrh4,-0.34,Geneid
GO Biological Processes,19,GO:0042098,T cell proliferation,19_GO:0002376 immune system process,-2.5,3.6,3.7,20504,222,179,7,3.9,1.4,11629|14204|19122|20371|22164|26365|72049,Aif1|Il4i1|Prnp|Foxp3|Tnfsf4|Ceacam1|Tnfrsf13c,-0.34,Geneid
GO Biological Processes,19,GO:0050871,positive regulation of B cell activation,19_GO:0002376 immune system process,-2.5,3.6,3.7,20504,222,179,7,3.9,1.4,16016|16153|22164|72049|110786|238447|380795,Ighg2b|Il10|Tnfsf4|Tnfrsf13c|Iglc2|Igha|Ighg3,-0.34,Geneid
GO Biological Processes,19,GO:0032732,positive regulation of interleukin-1 production,19_GO:0048518 positive regulation of biological process,-2.5,6.5,4.3,20504,71,179,4,2.2,1.1,12774|15951|17951|268973,Ccr5|Ifi204|Naip5|Nlrc4,-0.34,Geneid
Reactome Gene Sets,6,R-MMU-2129379,Molecules associated with elastic fibres,,-2.5,9.8,4.9,20504,35,179,3,1.7,0.96,16412|58859|108075,Itgb1|Efemp2|Ltbp4,-0.34,Geneid
GO Biological Processes,19,GO:0032675,regulation of interleukin-6 production,19_GO:0032501 multicellular organismal process,-2.5,4.1,3.8,20504,167,179,6,3.4,1.3,11629|12774|15587|16153|20371|22164,Aif1|Ccr5|Hyal2|Il10|Foxp3|Tnfsf4,-0.34,Geneid
GO Biological Processes,19,GO:0098655,cation transmembrane transport,19_GO:0051179 localization,-2.4,2.2,3.2,20504,781,179,15,8.4,2.1,11554|11937|11979|12774|14103|16412|16438|16500|16523|16529|19122|24046|74777|226025|243328,Adrb1|Atp2a1|Atp7b|Ccr5|Fasl|Itgb1|Itpr1|Kcnb1|Kcnj8|Kcnk5|Prnp|Scn11a|Selenon|Trpm3|Slc29a4,-0.34,Geneid
GO Biological Processes,19,GO:0060402,calcium ion transport into cytosol,19_GO:0051179 localization,-2.4,4.1,3.8,20504,168,179,6,3.4,1.3,11554|12774|14103|16438|19122|74777,Adrb1|Ccr5|Fasl|Itpr1|Prnp|Selenon,-0.34,Geneid
GO Biological Processes,19,GO:0045428,regulation of nitric oxide biosynthetic process,19_GO:0008152 metabolic process,-2.4,6.4,4.3,20504,72,179,4,2.2,1.1,11629|16153|51793|69219,Aif1|Il10|Ddah2|Ddah1,-0.34,Geneid
KEGG Pathway,24,ko05143,African trypanosomiasis,,-2.4,9.5,4.8,20504,36,179,3,1.7,0.96,14103|14682|16153,Fasl|Gnaq|Il10,-0.33,Geneid
GO Biological Processes,19,GO:0006939,smooth muscle contraction,19_GO:0032501 multicellular organismal process,-2.4,4.9,3.9,20504,118,179,5,2.8,1.2,11554|12845|13043|17540|60596,Adrb1|Comp|Cttn|Irag1|Gucy1a1,-0.33,Geneid
GO Biological Processes,19,GO:0002768,immune response-regulating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-2.4,2.9,3.4,20504,351,179,9,5,1.6,12483|16016|19122|19271|20371|110786|238447|380795|102640920,Cd22|Ighg2b|Prnp|Ptprj|Foxp3|Iglc2|Igha|Ighg3|Pvrig,-0.33,Geneid
GO Biological Processes,19,GO:0002521,leukocyte differentiation,19_GO:0002376 immune system process,-2.4,2.4,3.2,20504,633,179,13,7.3,1.9,12557|14204|15951|16153|16768|17068|19271|20371|21943|22164|22174|26365|66058,Cdh17|Il4i1|Ifi204|Il10|Lag3|Ly6d|Ptprj|Foxp3|Tnfsf11|Tnfsf4|Tyro3|Ceacam1|Tmem176a,-0.33,Geneid
GO Biological Processes,19,GO:0022409,positive regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-2.4,3.2,3.5,20504,288,179,8,4.5,1.5,11629|12774|14204|20371|21943|22164|26365|72049,Aif1|Ccr5|Il4i1|Foxp3|Tnfsf11|Tnfsf4|Ceacam1|Tnfrsf13c,-0.32,Geneid
GO Biological Processes,19,GO:0051208,sequestering of calcium ion,19_GO:0051179 localization,-2.4,4.8,3.9,20504,119,179,5,2.8,1.2,11979|12774|14103|16438|74777,Atp7b|Ccr5|Fasl|Itpr1|Selenon,-0.32,Geneid
GO Biological Processes,19,GO:1903131,mononuclear cell differentiation,19_GO:0002376 immune system process,-2.4,2.6,3.3,20504,492,179,11,6.1,1.8,12557|14204|15951|16153|16768|17068|19271|20371|22164|22174|66058,Cdh17|Il4i1|Ifi204|Il10|Lag3|Ly6d|Ptprj|Foxp3|Tnfsf4|Tyro3|Tmem176a,-0.31,Geneid
GO Biological Processes,19,GO:0032612,interleukin-1 production,19_GO:0032501 multicellular organismal process,-2.4,4.8,3.9,20504,120,179,5,2.8,1.2,12774|15951|17951|26365|268973,Ccr5|Ifi204|Naip5|Ceacam1|Nlrc4,-0.31,Geneid
GO Biological Processes,19,GO:0090075,relaxation of muscle,19_GO:0032501 multicellular organismal process,-2.4,9.3,4.7,20504,37,179,3,1.7,0.96,11937|17540|60596,Atp2a1|Irag1|Gucy1a1,-0.31,Geneid
KEGG Pathway,24,mmu05143,African trypanosomiasis,,-2.4,9.3,4.7,20504,37,179,3,1.7,0.96,14103|14682|16153,Fasl|Gnaq|Il10,-0.31,Geneid
GO Biological Processes,19,GO:0080164,regulation of nitric oxide metabolic process,19_GO:0008152 metabolic process,-2.4,6.1,4.2,20504,75,179,4,2.2,1.1,11629|16153|51793|69219,Aif1|Il10|Ddah2|Ddah1,-0.31,Geneid
GO Biological Processes,19,GO:0042130,negative regulation of T cell proliferation,19_GO:0022610 biological adhesion,-2.4,6.1,4.2,20504,75,179,4,2.2,1.1,14204|19122|20371|26365,Il4i1|Prnp|Foxp3|Ceacam1,-0.31,Geneid
GO Biological Processes,19,GO:1901184,regulation of ERBB signaling pathway,19_GO:0023052 signaling,-2.4,6.1,4.2,20504,75,179,4,2.2,1.1,14103|19271|26365|215114,Fasl|Ptprj|Ceacam1|Hip1,-0.31,Geneid
GO Biological Processes,19,GO:0001818,negative regulation of cytokine production,19_GO:0048519 negative regulation of biological process,-2.4,3.1,3.5,20504,292,179,8,4.5,1.5,15368|16153|16768|19122|20371|22164|26365|66889,Hmox1|Il10|Lag3|Prnp|Foxp3|Tnfsf4|Ceacam1|Rnf128,-0.31,Geneid
GO Biological Processes,19,GO:0003012,muscle system process,19_GO:0032501 multicellular organismal process,-2.4,2.7,3.3,20504,425,179,10,5.6,1.7,11554|11629|11937|12845|13043|14613|16523|17540|60596|74777,Adrb1|Aif1|Atp2a1|Comp|Cttn|Gja5|Kcnj8|Irag1|Gucy1a1|Selenon,-0.31,Geneid
GO Biological Processes,19,GO:0002697,regulation of immune effector process,19_GO:0002376 immune system process,-2.4,2.7,3.3,20504,426,179,10,5.6,1.7,12483|14204|15368|16016|16153|16768|19271|20371|22164|26365,Cd22|Il4i1|Hmox1|Ighg2b|Il10|Lag3|Ptprj|Foxp3|Tnfsf4|Ceacam1,-0.31,Geneid
GO Biological Processes,19,GO:0009595,detection of biotic stimulus,19_GO:0050896 response to stimulus,-2.4,9,4.7,20504,38,179,3,1.7,0.96,17948|17951|268973,Naip2|Naip5|Nlrc4,-0.31,Geneid
GO Biological Processes,19,GO:0046686,response to cadmium ion,19_GO:0050896 response to stimulus,-2.4,9,4.7,20504,38,179,3,1.7,0.96,15368|17748|19122,Hmox1|Mt1|Prnp,-0.31,Geneid
GO Biological Processes,19,GO:0002704,negative regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-2.4,6,4.1,20504,76,179,4,2.2,1.1,14204|15368|20371|26365,Il4i1|Hmox1|Foxp3|Ceacam1,-0.31,Geneid
KEGG Pathway,24,ko01524,Platinum drug resistance,,-2.4,6,4.1,20504,76,179,4,2.2,1.1,11979|14103|14871|103140,Atp7b|Fasl|Gstt1|Gstt3,-0.31,Geneid
KEGG Pathway,24,mmu01524,Platinum drug resistance,,-2.4,6,4.1,20504,76,179,4,2.2,1.1,11979|14103|14871|103140,Atp7b|Fasl|Gstt1|Gstt3,-0.31,Geneid
GO Biological Processes,19,GO:0032635,interleukin-6 production,19_GO:0032501 multicellular organismal process,-2.4,3.9,3.6,20504,175,179,6,3.4,1.3,11629|12774|15587|16153|20371|22164,Aif1|Ccr5|Hyal2|Il10|Foxp3|Tnfsf4,-0.31,Geneid
GO Biological Processes,19,GO:0002699,positive regulation of immune effector process,19_GO:0002376 immune system process,-2.3,3.1,3.4,20504,296,179,8,4.5,1.5,15368|16016|16153|16768|19271|20371|22164|26365,Hmox1|Ighg2b|Il10|Lag3|Ptprj|Foxp3|Tnfsf4|Ceacam1,-0.3,Geneid
GO Biological Processes,19,GO:0001819,positive regulation of cytokine production,19_GO:0048518 positive regulation of biological process,-2.3,2.5,3.2,20504,501,179,11,6.1,1.8,11629|12774|15587|15951|16153|17951|19271|20371|22164|72049|268973,Aif1|Ccr5|Hyal2|Ifi204|Il10|Naip5|Ptprj|Foxp3|Tnfsf4|Tnfrsf13c|Nlrc4,-0.29,Geneid
GO Biological Processes,19,GO:0032649,regulation of interferon-gamma production,19_GO:0032501 multicellular organismal process,-2.3,4.6,3.8,20504,124,179,5,2.8,1.2,16153|19122|20371|22164|72049,Il10|Prnp|Foxp3|Tnfsf4|Tnfrsf13c,-0.29,Geneid
GO Biological Processes,19,GO:0070997,neuron death,19_GO:0009987 cellular process,-2.3,2.7,3.3,20504,431,179,10,5.6,1.7,12774|14103|15368|16153|16438|16500|17748|18186|19122|22174,Ccr5|Fasl|Hmox1|Il10|Itpr1|Kcnb1|Mt1|Nrp1|Prnp|Tyro3,-0.29,Geneid
GO Biological Processes,19,GO:0042060,wound healing,19_GO:0050896 response to stimulus,-2.3,2.8,3.3,20504,363,179,9,5,1.6,11554|12495|12845|14230|15368|16412|19271|22174|26365,Adrb1|Entpd1|Comp|Fkbp10|Hmox1|Itgb1|Ptprj|Tyro3|Ceacam1,-0.29,Geneid
GO Biological Processes,19,GO:1903670,regulation of sprouting angiogenesis,19_GO:0032502 developmental process,-2.3,8.8,4.6,20504,39,179,3,1.7,0.96,16153|26365|242705,Il10|Ceacam1|E2f2,-0.29,Geneid
GO Biological Processes,19,GO:0051260,protein homooligomerization,19_GO:0009987 cellular process,-2.3,3.9,3.6,20504,178,179,6,3.4,1.3,16500|19122|20511|50997|216858|268973,Kcnb1|Prnp|Slc1a2|Mpp2|Kctd11|Nlrc4,-0.29,Geneid
GO Biological Processes,19,GO:0002700,regulation of production of molecular mediator of immune response,19_GO:0002376 immune system process,-2.3,3.9,3.6,20504,178,179,6,3.4,1.3,12483|15368|16153|20371|22164|26365,Cd22|Hmox1|Il10|Foxp3|Tnfsf4|Ceacam1,-0.29,Geneid
GO Biological Processes,19,GO:0098739,import across plasma membrane,19_GO:0051179 localization,-2.3,3.8,3.6,20504,180,179,6,3.4,1.3,11554|16412|16523|16529|19122|20511,Adrb1|Itgb1|Kcnj8|Kcnk5|Prnp|Slc1a2,-0.28,Geneid
GO Biological Processes,19,GO:0034109,homotypic cell-cell adhesion,19_GO:0022610 biological adhesion,-2.3,5.8,4,20504,79,179,4,2.2,1.1,12845|21943|22174|26365,Comp|Tnfsf11|Tyro3|Ceacam1,-0.28,Geneid
