Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0031342,negative regulation of cell killing,19_GO:0048519 negative regulation of biological process,-3.2,10,5.7,20504,35,233,4,1.7,0.85,16643|26365|140474|243655,Klrd1|Ceacam1|Muc4|Klre1,-0.82,Geneid
GO Biological Processes,19,GO:0002694,regulation of leukocyte activation,19_GO:0002376 immune system process,-3.2,2.3,3.8,20504,725,233,19,8.2,1.8,12772|14130|15205|15902|16641|16642|16852|17101|19883|20304|20739|22259|26365|27007|72349|246746|320832|329731|628398,Ccr2|Fcgr2b|Hes1|Id2|Klrc1|Klrc2|Lgals1|Lyst|Rora|Ccl5|Spta1|Nr1h3|Ceacam1|Klrk1|Dusp3|Cd300lf|Sirpb1a|Tafa3|Ighv6-4,-0.82,Geneid
Reactome Gene Sets,6,R-MMU-2172127,DAP12 interactions,,-3.2,7.1,5.2,20504,62,233,5,2.1,0.95,15007|16641|16642|16643|27007,H2-Q10|Klrc1|Klrc2|Klrd1|Klrk1,-0.8,Geneid
GO Biological Processes,19,GO:0010573,vascular endothelial growth factor production,19_GO:0032501 multicellular organismal process,-3.1,9.8,5.7,20504,36,233,4,1.7,0.85,12273|12772|14766|19883,C5ar1|Ccr2|Adgrg1|Rora,-0.79,Geneid
GO Biological Processes,19,GO:0002707,negative regulation of lymphocyte mediated immunity,19_GO:0002376 immune system process,-3.1,7,5.1,20504,63,233,5,2.1,0.95,14130|16643|26365|140474|243655,Fcgr2b|Klrd1|Ceacam1|Muc4|Klre1,-0.78,Geneid
GO Biological Processes,19,GO:0022407,regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-3.1,2.7,3.9,20504,457,233,14,6,1.6,11735|12550|12772|12774|14538|15205|16852|20304|20739|26365|72349|110351|140474|320832,Ank3|Cdh1|Ccr2|Ccr5|Gcnt2|Hes1|Lgals1|Ccl5|Spta1|Ceacam1|Dusp3|Rap1gap|Muc4|Sirpb1a,-0.77,Geneid
GO Biological Processes,19,GO:0034110,regulation of homotypic cell-cell adhesion,19_GO:0022610 biological adhesion,-3.1,9.5,5.6,20504,37,233,4,1.7,0.85,11735|16852|20304|26365,Ank3|Lgals1|Ccl5|Ceacam1,-0.76,Geneid
GO Biological Processes,19,GO:0002250,adaptive immune response,19_GO:0002376 immune system process,-3.1,2.4,3.8,20504,623,233,17,7.3,1.7,12516|12557|12628|12772|14130|14131|15007|16643|16904|17101|18646|19883|22165|27007|110612|140474|628398,Cd7|Cdh17|Cfh|Ccr2|Fcgr2b|Fcgr3|H2-Q10|Klrd1|Gzmm|Lyst|Prf1|Rora|Txk|Klrk1|Iglv2|Muc4|Ighv6-4,-0.76,Geneid
GO Biological Processes,19,GO:0002683,negative regulation of immune system process,19_GO:0002376 immune system process,-3.1,2.7,3.9,20504,460,233,14,6,1.6,12571|12772|14130|15902|15951|16643|22259|26365|72349|140474|243655|246746|329731|435653,Cdk6|Ccr2|Fcgr2b|Id2|Ifi204|Klrd1|Nr1h3|Ceacam1|Dusp3|Muc4|Klre1|Cd300lf|Tafa3|Fcrlb,-0.75,Geneid
KEGG Pathway,24,ko05332,Graft-versus-host disease,,-3.1,6.8,5,20504,65,233,5,2.1,0.95,15007|16640|16641|16643|18646,H2-Q10|Klra9|Klrc1|Klrd1|Prf1,-0.74,Geneid
GO Biological Processes,19,GO:0009615,response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3,3.1,4,20504,312,233,11,4.7,1.4,15951|15959|15979|16523|17086|17101|18646|20304|66141|667370|667373,Ifi204|Ifit3|Ifngr1|Kcnj8|Ncr1|Lyst|Prf1|Ccl5|Ifitm3|Ifit3b|Ifit1bl1,-0.71,Geneid
GO Biological Processes,19,GO:0048872,homeostasis of number of cells,19_GO:0065007 biological regulation,-3,2.9,3.9,20504,364,233,12,5.2,1.4,12516|12571|12628|12772|13819|14130|14766|15203|15902|19746|20739|26365,Cd7|Cdk6|Cfh|Ccr2|Epas1|Fcgr2b|Adgrg1|Heph|Id2|Rhd|Spta1|Ceacam1,-0.71,Geneid
Reactome Gene Sets,6,R-MMU-372790,Signaling by GPCR,,-3,2.4,3.8,20504,578,233,16,6.9,1.7,12273|12771|12774|14064|14163|20304|20305|20308|30955|70839|71729|80901|94226|108072|319229|545156,C5ar1|Ccr3|Ccr5|F2rl2|Fgd1|Ccl5|Ccl6|Ccl9|Pik3cg|P2ry12|Rgs12|Cxcr6|S1pr5|Grm6|Sctr|Kalrn,-0.71,Geneid
GO Biological Processes,19,GO:0070613,regulation of protein processing,19_GO:0008152 metabolic process,-3,6.6,4.9,20504,67,233,5,2.1,0.95,12550|20112|58992|72293|215095,Cdh1|Rps6ka2|F12|Nkd2|Astl,-0.71,Geneid
KEGG Pathway,24,mmu05332,Graft-versus-host disease,,-3,6.6,4.9,20504,67,233,5,2.1,0.95,15007|16640|16641|16643|18646,H2-Q10|Klra9|Klrc1|Klrd1|Prf1,-0.71,Geneid
GO Biological Processes,19,GO:0050878,regulation of body fluid levels,19_GO:0065007 biological regulation,-3,2.9,3.9,20504,367,233,12,5.2,1.4,12550|12628|14064|17101|22165|22259|26365|58992|70839|83671|319229|545156,Cdh1|Cfh|F2rl2|Lyst|Txk|Nr1h3|Ceacam1|F12|P2ry12|Sytl2|Sctr|Kalrn,-0.68,Geneid
Reactome Gene Sets,6,R-MMU-421270,Cell-cell junction organization,,-3,8.8,5.3,20504,40,233,4,1.7,0.85,12550|12557|16480|239096,Cdh1|Cdh17|Jup|Cdh24,-0.68,Geneid
GO Biological Processes,19,GO:0030593,neutrophil chemotaxis,19_GO:0040011 locomotion,-3,5.2,4.5,20504,102,233,6,2.6,1,12273|14131|20304|20305|20308|109700,C5ar1|Fcgr3|Ccl5|Ccl6|Ccl9|Itga1,-0.67,Geneid
WikiPathways,27,WP2292,Chemokine signaling pathway,,-3,3.9,4.2,20504,181,233,8,3.4,1.2,12771|12772|12774|20304|20305|20308|30955|80901,Ccr3|Ccr2|Ccr5|Ccl5|Ccl6|Ccl9|Pik3cg|Cxcr6,-0.67,Geneid
GO Biological Processes,19,GO:0002705,positive regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-2.9,3.8,4.1,20504,183,233,8,3.4,1.2,14131|15007|16641|16642|16643|17059|27007|243655,Fcgr3|H2-Q10|Klrc1|Klrc2|Klrd1|Klrb1c|Klrk1|Klre1,-0.65,Geneid
GO Biological Processes,19,GO:1903317,regulation of protein maturation,19_GO:0008152 metabolic process,-2.9,6.3,4.7,20504,70,233,5,2.1,0.95,12550|20112|58992|72293|215095,Cdh1|Rps6ka2|F12|Nkd2|Astl,-0.65,Geneid
GO Biological Processes,19,GO:0002697,regulation of immune effector process,19_GO:0002376 immune system process,-2.9,2.7,3.8,20504,426,233,13,5.6,1.5,12628|12772|14130|14131|15007|16641|16642|16643|17059|26365|27007|140474|243655,Cfh|Ccr2|Fcgr2b|Fcgr3|H2-Q10|Klrc1|Klrc2|Klrd1|Klrb1c|Ceacam1|Klrk1|Muc4|Klre1,-0.64,Geneid
Reactome Gene Sets,6,R-MMU-375276,Peptide ligand-binding receptors,,-2.9,3.8,4.1,20504,184,233,8,3.4,1.2,12273|12771|12774|14064|20304|20305|20308|80901,C5ar1|Ccr3|Ccr5|F2rl2|Ccl5|Ccl6|Ccl9|Cxcr6,-0.64,Geneid
GO Biological Processes,19,GO:0001913,T cell mediated cytotoxicity,19_GO:0002376 immune system process,-2.9,6.2,4.7,20504,71,233,5,2.1,0.95,15007|16643|16904|18646|140474,H2-Q10|Klrd1|Gzmm|Prf1|Muc4,-0.63,Geneid
WikiPathways,27,WP234,"GPCRs, peptide",,-2.9,6.2,4.7,20504,71,233,5,2.1,0.95,12273|12771|12772|12774|80901,C5ar1|Ccr3|Ccr2|Ccr5|Cxcr6,-0.63,Geneid
GO Biological Processes,19,GO:0048514,blood vessel morphogenesis,19_GO:0032502 developmental process,-2.9,2.3,3.6,20504,654,233,17,7.3,1.7,12273|12628|12771|12772|13819|14766|15205|16480|17228|19883|20304|26365|30955|69219|71690|76905|230775,C5ar1|Cfh|Ccr3|Ccr2|Epas1|Adgrg1|Hes1|Jup|Cma1|Rora|Ccl5|Ceacam1|Pik3cg|Ddah1|Esm1|Lrg1|Adgrb2,-0.61,Geneid
GO Biological Processes,19,GO:0033033,negative regulation of myeloid cell apoptotic process,19_GO:0048519 negative regulation of biological process,-2.8,13,5.9,20504,20,233,3,1.3,0.74,12774|14130|20304,Ccr5|Fcgr2b|Ccl5,-0.6,Geneid
Reactome Gene Sets,6,R-MMU-500792,GPCR ligand binding,,-2.8,2.8,3.7,20504,381,233,12,5.2,1.4,12273|12771|12774|14064|20304|20305|20308|70839|80901|94226|108072|319229,C5ar1|Ccr3|Ccr5|F2rl2|Ccl5|Ccl6|Ccl9|P2ry12|Cxcr6|S1pr5|Grm6|Sctr,-0.59,Geneid
GO Biological Processes,19,GO:0002526,acute inflammatory response,19_GO:0050896 response to stimulus,-2.8,4.8,4.3,20504,110,233,6,2.6,1,12774|14130|14131|20304|30955|58992,Ccr5|Fcgr2b|Fcgr3|Ccl5|Pik3cg|F12,-0.55,Geneid
GO Biological Processes,19,GO:0048871,multicellular organismal homeostasis,19_GO:0032501 multicellular organismal process,-2.8,2.4,3.5,20504,553,233,15,6.4,1.6,12516|12550|12772|12774|13819|14245|14538|19746|20304|22259|26365|71769|140474|210029|319229,Cd7|Cdh1|Ccr2|Ccr5|Epas1|Lpin1|Gcnt2|Rhd|Ccl5|Nr1h3|Ceacam1|Bbs10|Muc4|Metrnl|Sctr,-0.53,Geneid
GO Biological Processes,19,GO:0090026,positive regulation of monocyte chemotaxis,19_GO:0040011 locomotion,-2.7,12,5.5,20504,22,233,3,1.3,0.74,12772|20304|27226,Ccr2|Ccl5|Pla2g7,-0.49,Geneid
GO Biological Processes,19,GO:0002262,myeloid cell homeostasis,19_GO:0002376 immune system process,-2.7,3.6,3.9,20504,197,233,8,3.4,1.2,12571|12628|12772|13819|14130|15203|15902|19746,Cdk6|Cfh|Ccr2|Epas1|Fcgr2b|Heph|Id2|Rhd,-0.49,Geneid
GO Biological Processes,19,GO:0002695,negative regulation of leukocyte activation,19_GO:0002376 immune system process,-2.7,3.5,3.8,20504,200,233,8,3.4,1.2,12772|14130|15902|22259|26365|72349|246746|329731,Ccr2|Fcgr2b|Id2|Nr1h3|Ceacam1|Dusp3|Cd300lf|Tafa3,-0.45,Geneid
GO Biological Processes,19,GO:0032102,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-2.7,2.6,3.6,20504,399,233,12,5.2,1.4,14130|15951|16643|19883|22259|26365|52392|58992|72349|210029|243655|329731,Fcgr2b|Ifi204|Klrd1|Rora|Nr1h3|Ceacam1|Macir|F12|Dusp3|Metrnl|Klre1|Tafa3,-0.45,Geneid
GO Biological Processes,19,GO:0002699,positive regulation of immune effector process,19_GO:0002376 immune system process,-2.7,3,3.7,20504,296,233,10,4.3,1.3,12772|14131|15007|16641|16642|16643|17059|26365|27007|243655,Ccr2|Fcgr3|H2-Q10|Klrc1|Klrc2|Klrd1|Klrb1c|Ceacam1|Klrk1|Klre1,-0.45,Geneid
GO Biological Processes,19,GO:0097530,granulocyte migration,19_GO:0040011 locomotion,-2.7,3.9,3.9,20504,157,233,7,3,1.1,12273|12771|14131|20304|20305|20308|109700,C5ar1|Ccr3|Fcgr3|Ccl5|Ccl6|Ccl9|Itga1,-0.45,Geneid
Reactome Gene Sets,6,R-MMU-373076,Class A/1 (Rhodopsin-like receptors),,-2.6,3,3.6,20504,298,233,10,4.3,1.3,12273|12771|12774|14064|20304|20305|20308|70839|80901|94226,C5ar1|Ccr3|Ccr5|F2rl2|Ccl5|Ccl6|Ccl9|P2ry12|Cxcr6|S1pr5,-0.44,Geneid
GO Biological Processes,19,GO:0045953,negative regulation of natural killer cell mediated cytotoxicity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.6,11,5.3,20504,24,233,3,1.3,0.74,16643|26365|243655,Klrd1|Ceacam1|Klre1,-0.4,Geneid
GO Biological Processes,19,GO:0045765,regulation of angiogenesis,19_GO:0032502 developmental process,-2.6,2.9,3.6,20504,302,233,10,4.3,1.3,12273|12771|12772|16480|17228|20304|26365|69219|76905|230775,C5ar1|Ccr3|Ccr2|Jup|Cma1|Ccl5|Ceacam1|Ddah1|Lrg1|Adgrb2,-0.4,Geneid
GO Biological Processes,19,GO:0050777,negative regulation of immune response,19_GO:0002376 immune system process,-2.6,3.4,3.7,20504,206,233,8,3.4,1.2,12772|14130|15951|16643|26365|140474|243655|435653,Ccr2|Fcgr2b|Ifi204|Klrd1|Ceacam1|Muc4|Klre1|Fcrlb,-0.4,Geneid
GO Biological Processes,19,GO:0090207,regulation of triglyceride metabolic process,19_GO:0008152 metabolic process,-2.6,6.9,4.5,20504,51,233,4,1.7,0.85,14245|22259|30955|68054,Lpin1|Nr1h3|Pik3cg|Serpina12,-0.38,Geneid
GO Biological Processes,19,GO:0050766,positive regulation of phagocytosis,19_GO:0051179 localization,-2.6,5.2,4.2,20504,84,233,5,2.1,0.95,14130|14131|110351|246746|320832,Fcgr2b|Fcgr3|Rap1gap|Cd300lf|Sirpb1a,-0.38,Geneid
GO Biological Processes,19,GO:1901342,regulation of vasculature development,19_GO:0032502 developmental process,-2.6,2.9,3.5,20504,306,233,10,4.3,1.3,12273|12771|12772|16480|17228|20304|26365|69219|76905|230775,C5ar1|Ccr3|Ccr2|Jup|Cma1|Ccl5|Ceacam1|Ddah1|Lrg1|Adgrb2,-0.38,Geneid
GO Biological Processes,19,GO:0002716,negative regulation of natural killer cell mediated immunity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.6,11,5.1,20504,25,233,3,1.3,0.74,16643|26365|243655,Klrd1|Ceacam1|Klre1,-0.37,Geneid
KEGG Pathway,24,ko05150,Staphylococcus aureus infection,,-2.5,6.8,4.5,20504,52,233,4,1.7,0.85,12273|12628|14130|14131,C5ar1|Cfh|Fcgr2b|Fcgr3,-0.36,Geneid
Reactome Gene Sets,6,R-MMU-380108,Chemokine receptors bind chemokines,,-2.5,6.6,4.4,20504,53,233,4,1.7,0.85,12771|12774|20304|80901,Ccr3|Ccr5|Ccl5|Cxcr6,-0.33,Geneid
GO Biological Processes,19,GO:0006925,inflammatory cell apoptotic process,19_GO:0009987 cellular process,-2.5,10,5,20504,26,233,3,1.3,0.74,12774|14130|20304,Ccr5|Fcgr2b|Ccl5,-0.33,Geneid
GO Biological Processes,19,GO:1990266,neutrophil migration,19_GO:0040011 locomotion,-2.5,4.1,3.8,20504,128,233,6,2.6,1,12273|14131|20304|20305|20308|109700,C5ar1|Fcgr3|Ccl5|Ccl6|Ccl9|Itga1,-0.3,Geneid
GO Biological Processes,19,GO:0001780,neutrophil homeostasis,19_GO:0002376 immune system process,-2.5,9.8,4.9,20504,27,233,3,1.3,0.74,12628|12772|14130,Cfh|Ccr2|Fcgr2b,-0.3,Geneid
GO Biological Processes,19,GO:0010954,positive regulation of protein processing,19_GO:0048518 positive regulation of biological process,-2.5,9.8,4.9,20504,27,233,3,1.3,0.74,58992|72293|215095,F12|Nkd2|Astl,-0.3,Geneid
GO Biological Processes,19,GO:0007596,blood coagulation,19_GO:0032501 multicellular organismal process,-2.5,3.6,3.7,20504,171,233,7,3,1.1,12628|14064|17101|22165|26365|58992|70839,Cfh|F2rl2|Lyst|Txk|Ceacam1|F12|P2ry12,-0.3,Geneid
GO Biological Processes,19,GO:0048247,lymphocyte chemotaxis,19_GO:0040011 locomotion,-2.5,6.4,4.3,20504,55,233,4,1.7,0.85,12772|20304|20305|20308,Ccr2|Ccl5|Ccl6|Ccl9,-0.3,Geneid
KEGG Pathway,24,mmu05150,Staphylococcus aureus infection,,-2.5,6.4,4.3,20504,55,233,4,1.7,0.85,12273|12628|14130|14131,C5ar1|Cfh|Fcgr2b|Fcgr3,-0.3,Geneid
GO Biological Processes,19,GO:0007264,small GTPase mediated signal transduction,19_GO:0023052 signaling,-2.4,2.5,3.3,20504,425,233,12,5.2,1.4,14064|14766|22630|30955|102442|108699|110351|215821|234353|330662|404710|545156,F2rl2|Adgrg1|Ywhaq|Pik3cg|Dennd4a|Chn1|Rap1gap|Arfgef3|Psd3|Dock1|Iqgap3|Kalrn,-0.3,Geneid
GO Biological Processes,19,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,19_GO:0002376 immune system process,-2.4,2.4,3.3,20504,483,233,13,5.6,1.5,12557|12628|12772|14130|14131|15007|16643|16904|17101|18646|19883|140474|628398,Cdh17|Cfh|Ccr2|Fcgr2b|Fcgr3|H2-Q10|Klrd1|Gzmm|Lyst|Prf1|Rora|Muc4|Ighv6-4,-0.29,Geneid
GO Biological Processes,19,GO:0002698,negative regulation of immune effector process,19_GO:0002376 immune system process,-2.4,4.1,3.8,20504,130,233,6,2.6,1,12772|14130|16643|26365|140474|243655,Ccr2|Fcgr2b|Klrd1|Ceacam1|Muc4|Klre1,-0.28,Geneid
GO Biological Processes,19,GO:0050900,leukocyte migration,19_GO:0040011 locomotion,-2.4,2.6,3.3,20504,373,233,11,4.7,1.4,12273|12771|12772|14131|17101|20304|20305|20308|27226|70839|109700,C5ar1|Ccr3|Ccr2|Fcgr3|Lyst|Ccl5|Ccl6|Ccl9|Pla2g7|P2ry12|Itga1,-0.28,Geneid
GO Biological Processes,19,GO:0050817,coagulation,19_GO:0032501 multicellular organismal process,-2.4,3.5,3.6,20504,174,233,7,3,1.1,12628|14064|17101|22165|26365|58992|70839,Cfh|F2rl2|Lyst|Txk|Ceacam1|F12|P2ry12,-0.28,Geneid
GO Biological Processes,19,GO:0007599,hemostasis,19_GO:0065007 biological regulation,-2.4,3.5,3.6,20504,174,233,7,3,1.1,12628|14064|17101|22165|26365|58992|70839,Cfh|F2rl2|Lyst|Txk|Ceacam1|F12|P2ry12,-0.28,Geneid
GO Biological Processes,19,GO:0050866,negative regulation of cell activation,19_GO:0048519 negative regulation of biological process,-2.4,3.2,3.5,20504,223,233,8,3.4,1.2,12772|14130|15902|22259|26365|72349|246746|329731,Ccr2|Fcgr2b|Id2|Nr1h3|Ceacam1|Dusp3|Cd300lf|Tafa3,-0.26,Geneid
GO Biological Processes,19,GO:0120031,plasma membrane bounded cell projection assembly,19_GO:0009987 cellular process,-2.4,2.2,3.2,20504,548,233,14,6,1.6,14163|20304|22092|23963|50525|54670|70839|71769|78801|110082|110351|211535|213402|231214,Fgd1|Ccl5|Rsph1|Tenm1|Spag6l|Atp8b1|P2ry12|Bbs10|Ak7|Dnah5|Rap1gap|Odad1|Armc2|Cc2d2a,-0.25,Geneid
GO Biological Processes,19,GO:0019216,regulation of lipid metabolic process,19_GO:0008152 metabolic process,-2.4,2.6,3.3,20504,379,233,11,4.7,1.4,12724|13074|14245|15902|19883|22259|26365|30955|66148|68054|319229,Clcn2|Cyp17a1|Lpin1|Id2|Rora|Nr1h3|Ceacam1|Pik3cg|Dnajc15|Serpina12|Sctr,-0.25,Geneid
GO Biological Processes,19,GO:1903319,positive regulation of protein maturation,19_GO:0048518 positive regulation of biological process,-2.4,9.1,4.7,20504,29,233,3,1.3,0.74,58992|72293|215095,F12|Nkd2|Astl,-0.25,Geneid
GO Biological Processes,19,GO:0050729,positive regulation of inflammatory response,19_GO:0048518 positive regulation of biological process,-2.4,3.9,3.7,20504,134,233,6,2.6,1,12772|12774|14131|20304|30955|329731,Ccr2|Ccr5|Fcgr3|Ccl5|Pik3cg|Tafa3,-0.24,Geneid
GO Biological Processes,19,GO:1904018,positive regulation of vasculature development,19_GO:0048518 positive regulation of biological process,-2.4,3.4,3.5,20504,179,233,7,3,1.1,12273|12771|16480|17228|20304|69219|76905,C5ar1|Ccr3|Jup|Cma1|Ccl5|Ddah1|Lrg1,-0.24,Geneid
GO Biological Processes,19,GO:0045766,positive regulation of angiogenesis,19_GO:0048518 positive regulation of biological process,-2.4,3.4,3.5,20504,179,233,7,3,1.1,12273|12771|16480|17228|20304|69219|76905,C5ar1|Ccr3|Jup|Cma1|Ccl5|Ddah1|Lrg1,-0.24,Geneid
GO Biological Processes,19,GO:0030317,flagellated sperm motility,19_GO:0022414 reproductive process,-2.3,3.9,3.6,20504,135,233,6,2.6,1,50525|71233|71870|106757|110082|213402,Spag6l|Enkur|Cfap45|Catsperd|Dnah5|Armc2,-0.24,Geneid
GO Biological Processes,19,GO:0006909,phagocytosis,19_GO:0051179 localization,-2.3,2.5,3.2,20504,383,233,11,4.7,1.4,12772|14130|14131|17101|19376|22259|110351|246746|320832|330662|628398,Ccr2|Fcgr2b|Fcgr3|Lyst|Rab34|Nr1h3|Rap1gap|Cd300lf|Sirpb1a|Dock1|Ighv6-4,-0.23,Geneid
GO Biological Processes,19,GO:0014065,phosphatidylinositol 3-kinase signaling,19_GO:0023052 signaling,-2.3,3.9,3.6,20504,136,233,6,2.6,1,20304|23900|26365|30955|68054|72179,Ccl5|Hcst|Ceacam1|Pik3cg|Serpina12|Fbxl2,-0.23,Geneid
GO Biological Processes,19,GO:0090025,regulation of monocyte chemotaxis,19_GO:0040011 locomotion,-2.3,8.8,4.6,20504,30,233,3,1.3,0.74,12772|20304|27226,Ccr2|Ccl5|Pla2g7,-0.23,Geneid
GO Biological Processes,19,GO:0002696,positive regulation of leukocyte activation,19_GO:0002376 immune system process,-2.3,2.3,3.1,20504,500,233,13,5.6,1.5,12772|15205|16641|16642|16852|17101|20304|20739|26365|27007|320832|329731|628398,Ccr2|Hes1|Klrc1|Klrc2|Lgals1|Lyst|Ccl5|Spta1|Ceacam1|Klrk1|Sirpb1a|Tafa3|Ighv6-4,-0.21,Geneid
GO Biological Processes,19,GO:0000226,microtubule cytoskeleton organization,19_GO:0009987 cellular process,-2.3,2.1,3.1,20504,620,233,15,6.4,1.6,22092|50525|54141|56742|66442|66468|69885|73804|78801|105988|110082|211535|213402|231214|381077,Rsph1|Spag6l|Spag5|Psrc1|Spc25|Ska1|Aunip|Kif2c|Ak7|Espl1|Dnah5|Odad1|Armc2|Cc2d2a|Ccdc78,-0.2,Geneid
KEGG Pathway,24,ko05203,Viral carcinogenesis,,-2.3,3,3.4,20504,231,233,8,3.4,1.2,12571|12579|12771|12774|15007|22630|242341|319156,Cdk6|Cdkn2b|Ccr3|Ccr5|H2-Q10|Ywhaq|Atp6v0d2|H4c4,-0.2,Geneid
WikiPathways,27,WP3632,Lung fibrosis,,-2.3,5.8,4,20504,61,233,4,1.7,0.85,12771|12772|17228|20304,Ccr3|Ccr2|Cma1|Ccl5,-0.2,Geneid
GO Biological Processes,19,GO:0035455,response to interferon-alpha,19_GO:0050896 response to stimulus,-2.3,8.5,4.5,20504,31,233,3,1.3,0.74,15951|15959|66141,Ifi204|Ifit3|Ifitm3,-0.2,Geneid
GO Biological Processes,19,GO:1905523,positive regulation of macrophage migration,19_GO:0040011 locomotion,-2.3,8.5,4.5,20504,31,233,3,1.3,0.74,12273|20304|70839,C5ar1|Ccl5|P2ry12,-0.2,Geneid
GO Biological Processes,19,GO:0097722,sperm motility,19_GO:0022414 reproductive process,-2.3,3.8,3.5,20504,139,233,6,2.6,1,50525|71233|71870|106757|110082|213402,Spag6l|Enkur|Cfap45|Catsperd|Dnah5|Armc2,-0.2,Geneid
GO Biological Processes,19,GO:0030031,cell projection assembly,19_GO:0009987 cellular process,-2.3,2.2,3.1,20504,563,233,14,6,1.6,14163|20304|22092|23963|50525|54670|70839|71769|78801|110082|110351|211535|213402|231214,Fgd1|Ccl5|Rsph1|Tenm1|Spag6l|Atp8b1|P2ry12|Bbs10|Ak7|Dnah5|Rap1gap|Odad1|Armc2|Cc2d2a,-0.2,Geneid
GO Biological Processes,19,GO:0051056,regulation of small GTPase mediated signal transduction,19_GO:0023052 signaling,-2.3,3,3.3,20504,233,233,8,3.4,1.2,14064|14766|30955|102442|108699|110351|215821|234353,F2rl2|Adgrg1|Pik3cg|Dennd4a|Chn1|Rap1gap|Arfgef3|Psd3,-0.2,Geneid
KEGG Pathway,24,ko04062,Chemokine signaling pathway,,-2.3,3.3,3.4,20504,185,233,7,3,1.1,12771|12772|12774|20304|20305|20308|80901,Ccr3|Ccr2|Ccr5|Ccl5|Ccl6|Ccl9|Cxcr6,-0.2,Geneid
GO Biological Processes,19,GO:1905517,macrophage migration,19_GO:0040011 locomotion,-2.3,5.7,4,20504,62,233,4,1.7,0.85,12273|12772|20304|70839,C5ar1|Ccr2|Ccl5|P2ry12,-0.19,Geneid
KEGG Pathway,24,mmu05203,Viral carcinogenesis,,-2.3,3,3.3,20504,234,233,8,3.4,1.2,12571|12579|12771|12774|15007|22630|242341|319156,Cdk6|Cdkn2b|Ccr3|Ccr5|H2-Q10|Ywhaq|Atp6v0d2|H4c4,-0.19,Geneid
GO Biological Processes,19,GO:0032816,positive regulation of natural killer cell activation,19_GO:0002376 immune system process,-2.2,8.2,4.4,20504,32,233,3,1.3,0.74,16641|16642|17101,Klrc1|Klrc2|Lyst,-0.18,Geneid
GO Biological Processes,19,GO:0010574,regulation of vascular endothelial growth factor production,19_GO:0032501 multicellular organismal process,-2.2,8.2,4.4,20504,32,233,3,1.3,0.74,12273|12772|19883,C5ar1|Ccr2|Rora,-0.18,Geneid
GO Biological Processes,19,GO:0001568,blood vessel development,19_GO:0032502 developmental process,-2.2,2,3,20504,752,233,17,7.3,1.7,12273|12628|12771|12772|13819|14766|15205|16480|17228|19883|20304|26365|30955|69219|71690|76905|230775,C5ar1|Cfh|Ccr3|Ccr2|Epas1|Adgrg1|Hes1|Jup|Cma1|Rora|Ccl5|Ceacam1|Pik3cg|Ddah1|Esm1|Lrg1|Adgrb2,-0.18,Geneid
KEGG Pathway,24,mmu04062,Chemokine signaling pathway,,-2.2,3.3,3.4,20504,188,233,7,3,1.1,12771|12772|12774|20304|20305|20308|80901,Ccr3|Ccr2|Ccr5|Ccl5|Ccl6|Ccl9|Cxcr6,-0.18,Geneid
GO Biological Processes,19,GO:0050728,negative regulation of inflammatory response,19_GO:0048519 negative regulation of biological process,-2.2,3.7,3.5,20504,143,233,6,2.6,1,14130|19883|22259|52392|210029|329731,Fcgr2b|Rora|Nr1h3|Macir|Metrnl|Tafa3,-0.17,Geneid
GO Biological Processes,19,GO:0042116,macrophage activation,19_GO:0002376 immune system process,-2.2,4.4,3.6,20504,101,233,5,2.1,0.95,12273|15979|19883|22259|329731,C5ar1|Ifngr1|Rora|Nr1h3|Tafa3,-0.17,Geneid
GO Biological Processes,19,GO:0033032,regulation of myeloid cell apoptotic process,19_GO:0050789 regulation of biological process,-2.2,8,4.3,20504,33,233,3,1.3,0.74,12774|14130|20304,Ccr5|Fcgr2b|Ccl5,-0.16,Geneid
GO Biological Processes,19,GO:0050867,positive regulation of cell activation,19_GO:0048518 positive regulation of biological process,-2.2,2.2,3,20504,515,233,13,5.6,1.5,12772|15205|16641|16642|16852|17101|20304|20739|26365|27007|320832|329731|628398,Ccr2|Hes1|Klrc1|Klrc2|Lgals1|Lyst|Ccl5|Spta1|Ceacam1|Klrk1|Sirpb1a|Tafa3|Ighv6-4,-0.16,Geneid
Reactome Gene Sets,6,R-MMU-446728,Cell junction organization,,-2.2,5.4,3.8,20504,65,233,4,1.7,0.85,12550|12557|16480|239096,Cdh1|Cdh17|Jup|Cdh24,-0.15,Geneid
