Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0007179,transforming growth factor beta receptor signaling pathway,19_GO:0023052 signaling,-2.4,4,3.7,20504,189,164,6,3.7,1.5,11482|12579|14083|17127|22793|76905,Acvrl1|Cdkn2b|Ptk2|Smad3|Zyx|Lrg1,-0.099,Geneid
GO Biological Processes,19,GO:0090090,negative regulation of canonical Wnt signaling pathway,19_GO:0048519 negative regulation of biological process,-2.4,4.7,3.8,20504,133,164,5,3,1.3,12550|21416|21885|328949|329278,Cdh1|Tcf7l2|Tle1|Mcc|Tnn,-0.088,Geneid
KEGG Pathway,24,ko05222,Small cell lung cancer,,-2.4,6,4.1,20504,83,164,4,2.4,1.2,12571|12579|12826|14083,Cdk6|Cdkn2b|Col4a1|Ptk2,-0.084,Geneid
GO Biological Processes,19,GO:0098771,inorganic ion homeostasis,19_GO:0065007 biological regulation,-2.3,2.2,3.1,20504,790,164,14,8.5,2.2,11555|11975|11979|14064|14083|14676|15203|16517|17127|19746|20290|20304|23832|80901,Adrb2|Atp6v0a1|Atp7b|F2rl2|Ptk2|Gna15|Heph|Kcnj16|Smad3|Rhd|Ccl1|Ccl5|Xcr1|Cxcr6,-0.079,Geneid
Reactome Gene Sets,6,R-MMU-1474244,Extracellular matrix organization,,-2.3,3.4,3.5,20504,256,164,7,4.3,1.6,12550|12826|17388|20971|26365|329278|373864,Cdh1|Col4a1|Mmp15|Sdc4|Ceacam1|Tnn|Col27a1,-0.078,Geneid
GO Biological Processes,19,GO:0030317,flagellated sperm motility,19_GO:0022414 reproductive process,-2.3,4.6,3.8,20504,135,164,5,3,1.3,12290|50525|54562|212517|213402,Cacna1e|Spag6l|Lrrc6|Cfap44|Armc2,-0.078,Geneid
GO Biological Processes,19,GO:0042330,taxis,19_GO:0040011 locomotion,-2.3,2.4,3.2,20504,628,164,12,7.3,2,13639|14083|15902|17127|18028|20290|20304|23832|70045|80901|97165|545156,Efna4|Ptk2|Id2|Smad3|Nfib|Ccl1|Ccl5|Xcr1|2610528A11Rik|Cxcr6|Hmgb2|Kalrn,-0.078,Geneid
GO Biological Processes,19,GO:0048812,neuron projection morphogenesis,19_GO:0032502 developmental process,-2.3,2.3,3.1,20504,710,164,13,7.9,2.1,12322|13048|13631|13639|13823|14083|17999|18028|18479|19055|50525|329278|545156,Camk2a|Cux2|Eef2k|Efna4|Epb41l3|Ptk2|Nedd4|Nfib|Pak1|Ppp3ca|Spag6l|Tnn|Kalrn,-0.078,Geneid
GO Biological Processes,19,GO:0045785,positive regulation of cell adhesion,19_GO:0022610 biological adhesion,-2.3,2.6,3.3,20504,472,164,10,6.1,1.9,12550|12571|14083|17127|18793|19055|20304|20971|26365|320832,Cdh1|Cdk6|Ptk2|Smad3|Plaur|Ppp3ca|Ccl5|Sdc4|Ceacam1|Sirpb1a,-0.076,Geneid
KEGG Pathway,24,ko04012,ErbB signaling pathway,,-2.3,5.9,4.1,20504,85,164,4,2.4,1.2,12322|14083|18479|18752,Camk2a|Ptk2|Pak1|Prkcg,-0.075,Geneid
GO Biological Processes,19,GO:0051693,actin filament capping,19_GO:0048519 negative regulation of biological process,-2.3,8.7,4.6,20504,43,164,3,1.8,1,20741|22351|50874,Sptb|Vill|Tmod4,-0.074,Geneid
GO Biological Processes,19,GO:0050773,regulation of dendrite development,19_GO:0032502 developmental process,-2.3,4.6,3.8,20504,137,164,5,3,1.3,13048|13631|17999|19055|545156,Cux2|Eef2k|Nedd4|Ppp3ca|Kalrn,-0.074,Geneid
KEGG Pathway,24,mmu05222,Small cell lung cancer,,-2.3,5.8,4,20504,86,164,4,2.4,1.2,12571|12579|12826|14083,Cdk6|Cdkn2b|Col4a1|Ptk2,-0.073,Geneid
GO Biological Processes,19,GO:0048041,focal adhesion assembly,19_GO:0022610 biological adhesion,-2.3,5.8,4,20504,86,164,4,2.4,1.2,11482|14083|17127|20971,Acvrl1|Ptk2|Smad3|Sdc4,-0.073,Geneid
GO Biological Processes,19,GO:0045444,fat cell differentiation,19_GO:0032502 developmental process,-2.3,3.4,3.4,20504,261,164,7,4.3,1.6,11555|15902|17127|21416|76905|228775|329003,Adrb2|Id2|Smad3|Tcf7l2|Lrg1|Trib3|Zfp516,-0.07,Geneid
GO Biological Processes,19,GO:0070232,regulation of T cell apoptotic process,19_GO:0050789 regulation of biological process,-2.3,8.5,4.5,20504,44,164,3,1.8,1,20304|20723|26365,Ccl5|Serpinb9|Ceacam1,-0.067,Geneid
GO Biological Processes,19,GO:0097722,sperm motility,19_GO:0022414 reproductive process,-2.3,4.5,3.7,20504,139,164,5,3,1.3,12290|50525|54562|212517|213402,Cacna1e|Spag6l|Lrrc6|Cfap44|Armc2,-0.067,Geneid
KEGG Pathway,24,ko04510,Focal adhesion,,-2.3,3.8,3.5,20504,199,164,6,3.7,1.5,12826|14083|18479|18752|22793|329278,Col4a1|Ptk2|Pak1|Prkcg|Zyx|Tnn,-0.059,Geneid
KEGG Pathway,24,mmu04012,ErbB signaling pathway,,-2.3,5.7,4,20504,88,164,4,2.4,1.2,12322|14083|18479|18752,Camk2a|Ptk2|Pak1|Prkcg,-0.056,Geneid
GO Biological Processes,19,GO:0046621,negative regulation of organ growth,19_GO:0040007 growth,-2.3,8.3,4.4,20504,45,164,3,1.8,1,14083|18479|21416,Ptk2|Pak1|Tcf7l2,-0.056,Geneid
GO Biological Processes,19,GO:0043462,regulation of ATPase activity,19_GO:0065007 biological regulation,-2.3,8.3,4.4,20504,45,164,3,1.8,1,11555|17888|21957,Adrb2|Myh6|Tnnt3,-0.056,Geneid
GO Biological Processes,19,GO:0120039,plasma membrane bounded cell projection morphogenesis,19_GO:0032502 developmental process,-2.3,2.2,3.1,20504,725,164,13,7.9,2.1,12322|13048|13631|13639|13823|14083|17999|18028|18479|19055|50525|329278|545156,Camk2a|Cux2|Eef2k|Efna4|Epb41l3|Ptk2|Nedd4|Nfib|Pak1|Ppp3ca|Spag6l|Tnn|Kalrn,-0.056,Geneid
GO Biological Processes,19,GO:0044282,small molecule catabolic process,19_GO:0008152 metabolic process,-2.2,3,3.3,20504,336,164,8,4.9,1.7,27413|52815|56050|66968|69219|74121|216188|232078,Abcb11|Ldhd|Cyp39a1|Plin5|Ddah1|Acoxl|Aldh1l2|Thnsl2,-0.048,Geneid
KEGG Pathway,24,mmu04510,Focal adhesion,,-2.2,3.7,3.5,20504,203,164,6,3.7,1.5,12826|14083|18479|18752|22793|329278,Col4a1|Ptk2|Pak1|Prkcg|Zyx|Tnn,-0.048,Geneid
GO Biological Processes,19,GO:0003341,cilium movement,19_GO:0009987 cellular process,-2.2,3.7,3.5,20504,203,164,6,3.7,1.5,12290|50525|54562|212517|213402|381738,Cacna1e|Spag6l|Lrrc6|Cfap44|Armc2|Drc1,-0.048,Geneid
GO Biological Processes,19,GO:0048858,cell projection morphogenesis,19_GO:0032502 developmental process,-2.2,2.2,3,20504,730,164,13,7.9,2.1,12322|13048|13631|13639|13823|14083|17999|18028|18479|19055|50525|329278|545156,Camk2a|Cux2|Eef2k|Efna4|Epb41l3|Ptk2|Nedd4|Nfib|Pak1|Ppp3ca|Spag6l|Tnn|Kalrn,-0.048,Geneid
KEGG Pathway,24,mmu05200,Pathways in cancer,,-2.2,2.7,3.2,20504,411,164,9,5.5,1.8,12550|12571|12579|12826|14083|17127|18752|21416|216033,Cdh1|Cdk6|Cdkn2b|Col4a1|Ptk2|Smad3|Prkcg|Tcf7l2|Ctnna3,-0.048,Geneid
GO Biological Processes,19,GO:0030218,erythrocyte differentiation,19_GO:0002376 immune system process,-2.2,4.3,3.6,20504,144,164,5,3,1.3,12571|15203|15902|19746|97165,Cdk6|Heph|Id2|Rhd|Hmgb2,-0.042,Geneid
GO Biological Processes,19,GO:0009409,response to cold,19_GO:0050896 response to stimulus,-2.2,8,4.3,20504,47,164,3,1.8,1,11555|237253|329003,Adrb2|Lrp11|Zfp516,-0.034,Geneid
KEGG Pathway,24,ko05205,Proteoglycans in cancer,,-2.2,3.6,3.4,20504,206,164,6,3.7,1.5,12322|14083|18479|18752|18793|20971,Camk2a|Ptk2|Pak1|Prkcg|Plaur|Sdc4,-0.034,Geneid
GO Biological Processes,19,GO:0006887,exocytosis,19_GO:0051179 localization,-2.2,2.7,3.2,20504,416,164,9,5.5,1.8,11555|12322|18479|18752|20304|20971|83671|194401|545192,Adrb2|Camk2a|Pak1|Prkcg|Ccl5|Sdc4|Sytl2|Mical3|Baiap3,-0.034,Geneid
GO Biological Processes,19,GO:0032970,regulation of actin filament-based process,19_GO:0050789 regulation of biological process,-2.2,2.7,3.2,20504,416,164,9,5.5,1.8,17127|18479|20741|20971|22351|50490|50874|216033|623781,Smad3|Pak1|Sptb|Sdc4|Vill|Nox4|Tmod4|Ctnna3|Gm14137,-0.034,Geneid
KEGG Pathway,24,ko04310,Wnt signaling pathway,,-2.2,4.3,3.6,20504,146,164,5,3,1.3,12322|17127|18752|19055|21416,Camk2a|Smad3|Prkcg|Ppp3ca|Tcf7l2,-0.034,Geneid
Reactome Gene Sets,6,R-MMU-75153,Apoptotic execution phase,,-2.2,7.8,4.2,20504,48,164,3,1.8,1,12550|14083|97165,Cdh1|Ptk2|Hmgb2,-0.024,Geneid
GO Biological Processes,19,GO:0048667,cell morphogenesis involved in neuron differentiation,19_GO:0032502 developmental process,-2.2,2.3,3,20504,657,164,12,7.3,2,12322|13048|13631|13639|14083|15902|17999|18028|18479|19055|329278|545156,Camk2a|Cux2|Eef2k|Efna4|Ptk2|Id2|Nedd4|Nfib|Pak1|Ppp3ca|Tnn|Kalrn,-0.024,Geneid
KEGG Pathway,24,mmu04310,Wnt signaling pathway,,-2.2,4.2,3.5,20504,148,164,5,3,1.3,12322|17127|18752|19055|21416,Camk2a|Smad3|Prkcg|Ppp3ca|Tcf7l2,-0.022,Geneid
GO Biological Processes,19,GO:0060294,cilium movement involved in cell motility,19_GO:0040011 locomotion,-2.2,4.2,3.5,20504,148,164,5,3,1.3,12290|50525|54562|212517|213402,Cacna1e|Spag6l|Lrrc6|Cfap44|Armc2,-0.022,Geneid
GO Biological Processes,19,GO:0014910,regulation of smooth muscle cell migration,19_GO:0040011 locomotion,-2.2,5.3,3.8,20504,94,164,4,2.4,1.2,14083|18479|20304|50490,Ptk2|Pak1|Ccl5|Nox4,-0.02,Geneid
GO Biological Processes,19,GO:0030835,negative regulation of actin filament depolymerization,19_GO:0048519 negative regulation of biological process,-2.2,7.7,4.2,20504,49,164,3,1.8,1,20741|22351|50874,Sptb|Vill|Tmod4,-0.012,Geneid
KEGG Pathway,24,mmu05205,Proteoglycans in cancer,,-2.1,3.6,3.4,20504,211,164,6,3.7,1.5,12322|14083|18479|18752|18793|20971,Camk2a|Ptk2|Pak1|Prkcg|Plaur|Sdc4,-0.012,Geneid
GO Biological Processes,19,GO:0007044,cell-substrate junction assembly,19_GO:0009987 cellular process,-2.1,5.2,3.7,20504,96,164,4,2.4,1.2,11482|14083|17127|20971,Acvrl1|Ptk2|Smad3|Sdc4,-0.0028,Geneid
GO Biological Processes,19,GO:0014888,striated muscle adaptation,19_GO:0032501 multicellular organismal process,-2.1,7.5,4.1,20504,50,164,3,1.8,1,17127|17888|19055,Smad3|Myh6|Ppp3ca,-0.0028,Geneid
GO Biological Processes,19,GO:0045646,regulation of erythrocyte differentiation,19_GO:0002376 immune system process,-2.1,7.5,4.1,20504,50,164,3,1.8,1,12571|15902|97165,Cdk6|Id2|Hmgb2,-0.0028,Geneid
KEGG Pathway,24,ko05213,Endometrial cancer,,-2.1,7.5,4.1,20504,50,164,3,1.8,1,12550|21416|216033,Cdh1|Tcf7l2|Ctnna3,-0.0028,Geneid
GO Biological Processes,19,GO:0032990,cell part morphogenesis,19_GO:0032502 developmental process,-2.1,2.2,2.9,20504,753,164,13,7.9,2.1,12322|13048|13631|13639|13823|14083|17999|18028|18479|19055|50525|329278|545156,Camk2a|Cux2|Eef2k|Efna4|Epb41l3|Ptk2|Nedd4|Nfib|Pak1|Ppp3ca|Spag6l|Tnn|Kalrn,0,Geneid
GO Biological Processes,19,GO:0045216,cell-cell junction organization,19_GO:0009987 cellular process,-2.1,3.5,3.3,20504,216,164,6,3.7,1.5,12550|13823|17127|26365|58220|252973,Cdh1|Epb41l3|Smad3|Ceacam1|Pard6b|Grhl2,0,Geneid
GO Biological Processes,19,GO:0051492,regulation of stress fiber assembly,19_GO:0050789 regulation of biological process,-2.1,5.1,3.7,20504,98,164,4,2.4,1.2,17127|18479|20971|50490,Smad3|Pak1|Sdc4|Nox4,0,Geneid
GO Biological Processes,19,GO:0031667,response to nutrient levels,19_GO:0050896 response to stimulus,-2.1,2.8,3.1,20504,358,164,8,4.9,1.7,11555|11910|12579|18752|18812|21416|237253|320311,Adrb2|Atf3|Cdkn2b|Prkcg|Prl2c3|Tcf7l2|Lrp11|Rnf152,0,Geneid
GO Biological Processes,19,GO:0034101,erythrocyte homeostasis,19_GO:0002376 immune system process,-2.1,4,3.4,20504,156,164,5,3,1.3,12571|15203|15902|19746|97165,Cdk6|Heph|Id2|Rhd|Hmgb2,0,Geneid
GO Biological Processes,19,GO:1901888,regulation of cell junction assembly,19_GO:0050789 regulation of biological process,-2.1,3.4,3.2,20504,220,164,6,3.7,1.5,11482|13048|13631|14083|17127|20971,Acvrl1|Cux2|Eef2k|Ptk2|Smad3|Sdc4,0,Geneid
GO Biological Processes,19,GO:0008285,negative regulation of cell population proliferation,19_GO:0048519 negative regulation of biological process,-2.1,2.1,2.8,20504,766,164,13,7.9,2.1,11482|12550|12571|12579|17127|18028|18479|20971|26365|50490|69219|328949|329278,Acvrl1|Cdh1|Cdk6|Cdkn2b|Smad3|Nfib|Pak1|Sdc4|Ceacam1|Nox4|Ddah1|Mcc|Tnn,0,Geneid
KEGG Pathway,24,mmu05213,Endometrial cancer,,-2.1,7.1,4,20504,53,164,3,1.8,1,12550|21416|216033,Cdh1|Tcf7l2|Ctnna3,0,Geneid
Reactome Gene Sets,6,R-MMU-380108,Chemokine receptors bind chemokines,,-2.1,7.1,4,20504,53,164,3,1.8,1,20290|20304|80901,Ccl1|Ccl5|Cxcr6,0,Geneid
GO Biological Processes,19,GO:0016202,regulation of striated muscle tissue development,19_GO:0032502 developmental process,-2.1,7.1,4,20504,53,164,3,1.8,1,11555|17127|21416,Adrb2|Smad3|Tcf7l2,0,Geneid
KEGG Pathway,24,ko05142,Chagas disease (American trypanosomiasis),,-2.1,5,3.6,20504,101,164,4,2.4,1.2,14676|15979|17127|20304,Gna15|Ifngr1|Smad3|Ccl5,0,Geneid
GO Biological Processes,19,GO:0043502,regulation of muscle adaptation,19_GO:0032501 multicellular organismal process,-2.1,5,3.6,20504,101,164,4,2.4,1.2,14083|17127|18479|19055,Ptk2|Smad3|Pak1|Ppp3ca,0,Geneid
GO Biological Processes,19,GO:0045667,regulation of osteoblast differentiation,19_GO:0032502 developmental process,-2.1,4,3.3,20504,158,164,5,3,1.3,12571|14083|15902|17127|329278,Cdk6|Ptk2|Id2|Smad3|Tnn,0,Geneid
GO Biological Processes,19,GO:0042060,wound healing,19_GO:0050896 response to stimulus,-2,2.8,3,20504,363,164,8,4.9,1.7,11482|11555|14064|14083|17127|18479|20971|26365,Acvrl1|Adrb2|F2rl2|Ptk2|Smad3|Pak1|Sdc4|Ceacam1,0,Geneid
GO Biological Processes,19,GO:0150115,cell-substrate junction organization,19_GO:0009987 cellular process,-2,4.9,3.5,20504,102,164,4,2.4,1.2,11482|14083|17127|20971,Acvrl1|Ptk2|Smad3|Sdc4,0,Geneid
GO Biological Processes,19,GO:0019217,regulation of fatty acid metabolic process,19_GO:0008152 metabolic process,-2,4.9,3.5,20504,102,164,4,2.4,1.2,26365|27413|66968|228775,Ceacam1|Abcb11|Plin5|Trib3,0,Geneid
GO Biological Processes,19,GO:0031589,cell-substrate adhesion,19_GO:0022610 biological adhesion,-2,2.7,3,20504,366,164,8,4.9,1.7,11482|12571|14083|17127|20971|22793|50525|329278,Acvrl1|Cdk6|Ptk2|Smad3|Sdc4|Zyx|Spag6l|Tnn,0,Geneid
GO Biological Processes,19,GO:0030336,negative regulation of cell migration,19_GO:0040011 locomotion,-2,3,3.1,20504,293,164,7,4.3,1.6,11482|12550|14083|52392|105844|328949|329278,Acvrl1|Cdh1|Ptk2|Macir|Card10|Mcc|Tnn,0,Geneid
KEGG Pathway,24,mmu05142,Chagas disease (American trypanosomiasis),,-2,4.9,3.5,20504,103,164,4,2.4,1.2,14676|15979|17127|20304,Gna15|Ifngr1|Smad3|Ccl5,0,Geneid
GO Biological Processes,19,GO:0014066,regulation of phosphatidylinositol 3-kinase signaling,19_GO:0023052 signaling,-2,4.9,3.5,20504,103,164,4,2.4,1.2,14083|17999|20304|26365,Ptk2|Nedd4|Ccl5|Ceacam1,0,Geneid
GO Biological Processes,19,GO:0050878,regulation of body fluid levels,19_GO:0065007 biological regulation,-2,2.7,3,20504,367,164,8,4.9,1.7,11555|11979|12550|14064|18812|26365|83671|545156,Adrb2|Atp7b|Cdh1|F2rl2|Prl2c3|Ceacam1|Sytl2|Kalrn,0,Geneid
GO Biological Processes,19,GO:0055080,cation homeostasis,19_GO:0065007 biological regulation,-2,2.1,2.8,20504,776,164,13,7.9,2.1,11555|11975|11979|14064|14676|15203|16517|17127|19746|20290|20304|23832|80901,Adrb2|Atp6v0a1|Atp7b|F2rl2|Gna15|Heph|Kcnj16|Smad3|Rhd|Ccl1|Ccl5|Xcr1|Cxcr6,0,Geneid
GO Biological Processes,19,GO:0048546,digestive tract morphogenesis,19_GO:0032502 developmental process,-2,6.8,3.9,20504,55,164,3,1.8,1,15902|17127|21416,Id2|Smad3|Tcf7l2,0,Geneid
GO Biological Processes,19,GO:0045777,positive regulation of blood pressure,19_GO:0032501 multicellular organismal process,-2,6.8,3.9,20504,55,164,3,1.8,1,11555|15902|17970,Adrb2|Id2|Ncf2,0,Geneid
GO Biological Processes,19,GO:2001222,regulation of neuron migration,19_GO:0040011 locomotion,-2,6.8,3.9,20504,55,164,3,1.8,1,12322|12550|329278,Camk2a|Cdh1|Tnn,0,Geneid
GO Biological Processes,19,GO:0048247,lymphocyte chemotaxis,19_GO:0040011 locomotion,-2,6.8,3.9,20504,55,164,3,1.8,1,20290|20304|70045,Ccl1|Ccl5|2610528A11Rik,0,Geneid
GO Biological Processes,19,GO:0001667,ameboidal-type cell migration,19_GO:0040011 locomotion,-2,2.5,2.9,20504,445,164,9,5.5,1.8,11482|14083|18479|20971|26365|50525|52392|105844|328949,Acvrl1|Ptk2|Pak1|Sdc4|Ceacam1|Spag6l|Macir|Card10|Mcc,0,Geneid
GO Biological Processes,19,GO:0007173,epidermal growth factor receptor signaling pathway,19_GO:0023052 signaling,-2,4.8,3.5,20504,104,164,4,2.4,1.2,14083|18793|26365|29815,Ptk2|Plaur|Ceacam1|Bcar3,0,Geneid
GO Biological Processes,19,GO:0032956,regulation of actin cytoskeleton organization,19_GO:0050789 regulation of biological process,-2,2.7,3,20504,369,164,8,4.9,1.7,17127|18479|20741|20971|22351|50490|50874|623781,Smad3|Pak1|Sptb|Sdc4|Vill|Nox4|Tmod4|Gm14137,0,Geneid
Reactome Gene Sets,6,R-MMU-195721,Signaling by WNT,,-2,3.3,3.1,20504,227,164,6,3.7,1.5,12322|18587|18752|19055|21416|21885,Camk2a|Pde6b|Prkcg|Ppp3ca|Tcf7l2|Tle1,0,Geneid
