Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0010560,positive regulation of glycoprotein biosynthetic process,19_GO:0048518 positive regulation of biological process,-2.8,13,5.8,20580,23,205,3,1.5,0.84,12775|21416|235534,Ccr7|Tcf7l2|Pxylp1,-0.52,Geneid
Reactome Gene Sets,6,R-MMU-373752,Netrin-1 signaling,,-2.8,13,5.8,20580,23,205,3,1.5,0.84,14083|20437|223435,Ptk2|Siah1a|Trio,-0.52,Geneid
GO Biological Processes,19,GO:0042088,T-helper 1 type immune response,19_GO:0002376 immune system process,-2.8,13,5.8,20580,23,205,3,1.5,0.84,16182|16842|20351,Il18r1|Lef1|Sema4a,-0.52,Geneid
WikiPathways,27,WP2841,Focal adhesion: PI3K-Akt-mTOR signaling pathway,,-2.8,3.1,3.8,20580,322,205,10,4.9,1.5,12826|14083|14268|16190|16197|18708|20527|216505|320207|329278,Col4a1|Ptk2|Fn1|Il4ra|Il7r|Pik3r1|Slc2a3|Pik3ip1|Pik3r5|Tnn,-0.52,Geneid
WikiPathways,27,WP265,Delta-Notch signaling pathway,,-2.8,6,4.6,20580,84,205,5,2.4,1.1,16842|17127|17305|18708|21885,Lef1|Smad3|Mfng|Pik3r1|Tle1,-0.52,Geneid
GO Biological Processes,19,GO:1901890,positive regulation of cell junction assembly,19_GO:0048518 positive regulation of biological process,-2.8,4.9,4.3,20580,124,205,6,2.9,1.2,13048|13631|17127|18708|20351|105827,Cux2|Eef2k|Smad3|Pik3r1|Sema4a|Amigo2,-0.52,Geneid
GO Biological Processes,19,GO:0044042,glucan metabolic process,19_GO:0008152 metabolic process,-2.8,8,5,20580,50,205,4,2,0.97,18679|21416|105651|244416,Phka1|Tcf7l2|Ppp1r3e|Ppp1r3b,-0.52,Geneid
GO Biological Processes,19,GO:0007528,neuromuscular junction development,19_GO:0009987 cellular process,-2.8,8,5,20580,50,205,4,2,0.97,12826|17999|18479|545156,Col4a1|Nedd4|Pak1|Kalrn,-0.52,Geneid
GO Biological Processes,19,GO:1904407,positive regulation of nitric oxide metabolic process,19_GO:0048518 positive regulation of biological process,-2.8,7.9,4.9,20580,51,205,4,2,0.97,11898|16598|17127|69219,Ass1|Klf2|Smad3|Ddah1,-0.5,Geneid
GO Biological Processes,19,GO:1901888,regulation of cell junction assembly,19_GO:0050789 regulation of biological process,-2.8,3.7,4,20580,220,205,8,3.9,1.4,11482|13048|13631|14083|17127|18708|20351|105827,Acvrl1|Cux2|Eef2k|Ptk2|Smad3|Pik3r1|Sema4a|Amigo2,-0.5,Geneid
GO Biological Processes,19,GO:1903020,positive regulation of glycoprotein metabolic process,19_GO:0048518 positive regulation of biological process,-2.8,13,5.7,20580,24,205,3,1.5,0.84,12775|21416|235534,Ccr7|Tcf7l2|Pxylp1,-0.5,Geneid
Reactome Gene Sets,6,R-MMU-201722,Formation of the beta-catenin:TCF transactivating complex,,-2.8,13,5.7,20580,24,205,3,1.5,0.84,16842|21416|21885,Lef1|Tcf7l2|Tle1,-0.5,Geneid
GO Biological Processes,19,GO:0046942,carboxylic acid transport,19_GO:0051179 localization,-2.8,3.6,3.9,20580,221,205,8,3.9,1.4,13723|17869|18479|26365|27413|65106|108116|217316,Emb|Myc|Pak1|Ceacam1|Abcb11|Arl6ip5|Slco3a1|Slc16a5,-0.5,Geneid
GO Biological Processes,19,GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,19_GO:0023052 signaling,-2.8,3.6,3.9,20580,221,205,8,3.9,1.4,11482|14083|15901|16842|17127|22793|68010|224109,Acvrl1|Ptk2|Id1|Lef1|Smad3|Zyx|Bambi|Nrros,-0.5,Geneid
GO Biological Processes,19,GO:0071560,cellular response to transforming growth factor beta stimulus,19_GO:0050896 response to stimulus,-2.7,4.7,4.2,20580,128,205,6,2.9,1.2,11482|14083|17127|22793|68010|224109,Acvrl1|Ptk2|Smad3|Zyx|Bambi|Nrros,-0.49,Geneid
GO Biological Processes,19,GO:0048640,negative regulation of developmental growth,19_GO:0040007 growth,-2.7,4.7,4.2,20580,128,205,6,2.9,1.2,11555|14083|18479|20351|21416|231507,Adrb2|Ptk2|Pak1|Sema4a|Tcf7l2|Plac8,-0.49,Geneid
GO Biological Processes,19,GO:0040014,regulation of multicellular organism growth,19_GO:0040007 growth,-2.7,5.7,4.4,20580,88,205,5,2.4,1.1,11555|12043|20437|73094|231507,Adrb2|Bcl2|Siah1a|Sgip1|Plac8,-0.48,Geneid
GO Biological Processes,19,GO:0031960,response to corticosteroid,19_GO:0050896 response to stimulus,-2.7,5.7,4.4,20580,88,205,5,2.4,1.1,11898|12043|14608|18708|22695,Ass1|Bcl2|Gpr83|Pik3r1|Zfp36,-0.48,Geneid
KEGG Pathway,24,mmu05167,Kaposi sarcoma-associated herpesvirus infection,,-2.7,3.6,3.9,20580,224,205,8,3.9,1.4,15979|16842|17869|18708|19055|21416|22695|320207,Ifngr1|Lef1|Myc|Pik3r1|Ppp3ca|Tcf7l2|Zfp36|Pik3r5,-0.48,Geneid
GO Biological Processes,19,GO:0006935,chemotaxis,19_GO:0040011 locomotion,-2.7,2.6,3.6,20580,511,205,13,6.3,1.7,12769|12775|13609|13723|14159|16842|18028|18578|20351|80901|93691|223435|545156,Ccr9|Ccr7|S1pr1|Emb|Fes|Lef1|Nfib|Pde4b|Sema4a|Cxcr6|Klf7|Trio|Kalrn,-0.48,Geneid
GO Biological Processes,19,GO:0045638,negative regulation of myeloid cell differentiation,19_GO:0002376 immune system process,-2.7,5.6,4.4,20580,89,205,5,2.4,1.1,17869|18708|22695|26365|50794,Myc|Pik3r1|Zfp36|Ceacam1|Klf13,-0.47,Geneid
KEGG Pathway,24,mmu04068,FoxO signaling pathway,,-2.7,4.6,4.1,20580,131,205,6,2.9,1.2,12579|13609|16197|16598|17127|18708,Cdkn2b|S1pr1|Il7r|Klf2|Smad3|Pik3r1,-0.46,Geneid
GO Biological Processes,19,GO:0042330,taxis,19_GO:0040011 locomotion,-2.7,2.5,3.5,20580,516,205,13,6.3,1.7,12769|12775|13609|13723|14159|16842|18028|18578|20351|80901|93691|223435|545156,Ccr9|Ccr7|S1pr1|Emb|Fes|Lef1|Nfib|Pde4b|Sema4a|Cxcr6|Klf7|Trio|Kalrn,-0.46,Geneid
GO Biological Processes,19,GO:0001817,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-2.7,2.2,3.4,20580,780,205,17,8.3,1.9,12775|14268|15979|16182|16190|16598|16842|17127|18578|18708|22165|22695|26365|52392|66214|71648|269855,Ccr7|Fn1|Ifngr1|Il18r1|Il4ra|Klf2|Lef1|Smad3|Pde4b|Pik3r1|Txk|Zfp36|Ceacam1|Macir|Rgcc|Optn|Ssc5d,-0.45,Geneid
GO Biological Processes,19,GO:0031668,cellular response to extracellular stimulus,19_GO:0050896 response to stimulus,-2.7,3.5,3.8,20580,229,205,8,3.9,1.4,11910|12043|12579|14159|21416|52187|66148|320311,Atf3|Bcl2|Cdkn2b|Fes|Tcf7l2|Rragd|Dnajc15|Rnf152,-0.45,Geneid
GO Biological Processes,19,GO:0071559,response to transforming growth factor beta,19_GO:0050896 response to stimulus,-2.7,4.5,4.1,20580,133,205,6,2.9,1.2,11482|14083|17127|22793|68010|224109,Acvrl1|Ptk2|Smad3|Zyx|Bambi|Nrros,-0.45,Geneid
Reactome Gene Sets,6,R-MMU-917937,Iron uptake and transport,,-2.7,7.3,4.7,20580,55,205,4,2,0.97,11975|15203|18174|242341,Atp6v0a1|Heph|Slc11a2|Atp6v0d2,-0.45,Geneid
GO Biological Processes,19,GO:0060485,mesenchyme development,19_GO:0032502 developmental process,-2.6,3.5,3.8,20580,231,205,8,3.9,1.4,11482|12043|14268|16842|17127|17999|18793|20351,Acvrl1|Bcl2|Fn1|Lef1|Smad3|Nedd4|Plaur|Sema4a,-0.44,Geneid
GO Biological Processes,19,GO:0046631,alpha-beta T cell activation,19_GO:0002376 immune system process,-2.6,5.5,4.3,20580,92,205,5,2.4,1.1,12043|16182|16842|20351|22165,Bcl2|Il18r1|Lef1|Sema4a|Txk,-0.44,Geneid
WikiPathways,27,WP2292,Chemokine signaling pathway,,-2.6,3.9,3.9,20580,181,205,7,3.4,1.3,12769|12775|14083|18479|18708|80901|320207,Ccr9|Ccr7|Ptk2|Pak1|Pik3r1|Cxcr6|Pik3r5,-0.44,Geneid
KEGG Pathway,24,mmu04360,Axon guidance,,-2.6,3.9,3.9,20580,181,205,7,3.4,1.3,14083|14159|18479|18708|19055|20351|237860,Ptk2|Fes|Pak1|Pik3r1|Ppp3ca|Sema4a|Ssh2,-0.44,Geneid
Reactome Gene Sets,6,R-MMU-2871809,FCERI mediated Ca+2 mobilization,,-2.6,11,5.3,20580,27,205,3,1.5,0.84,17444|19055|22165,Grap2|Ppp3ca|Txk,-0.43,Geneid
Reactome Gene Sets,6,R-MMU-8874081,MET activates PTK2 signaling,,-2.6,11,5.3,20580,27,205,3,1.5,0.84,14083|14268|373864,Ptk2|Fn1|Col27a1,-0.43,Geneid
GO Biological Processes,19,GO:0050678,regulation of epithelial cell proliferation,19_GO:0050789 regulation of biological process,-2.6,2.7,3.5,20580,404,205,11,5.4,1.6,11482|12579|15901|17127|17869|18028|21416|22695|26365|66214|76905,Acvrl1|Cdkn2b|Id1|Smad3|Myc|Nfib|Tcf7l2|Zfp36|Ceacam1|Rgcc|Lrg1,-0.42,Geneid
GO Biological Processes,19,GO:0003013,circulatory system process,19_GO:0032501 multicellular organismal process,-2.6,2.6,3.5,20580,466,205,12,5.9,1.6,11482|11555|14083|14247|16598|17127|18708|26365|27360|29856|50490|69219,Acvrl1|Adrb2|Ptk2|Fli1|Klf2|Smad3|Pik3r1|Ceacam1|Add3|Smtn|Nox4|Ddah1,-0.42,Geneid
GO Biological Processes,19,GO:0007167,enzyme linked receptor protein signaling pathway,19_GO:0023052 signaling,-2.6,2.4,3.4,20580,593,205,14,6.8,1.8,11482|12826|14083|14159|15901|16842|17127|18479|18708|22793|29815|56338|68010|224109,Acvrl1|Col4a1|Ptk2|Fes|Id1|Lef1|Smad3|Pak1|Pik3r1|Zyx|Bcar3|Txnip|Bambi|Nrros,-0.42,Geneid
GO Biological Processes,19,GO:0014910,regulation of smooth muscle cell migration,19_GO:0040011 locomotion,-2.6,5.3,4.2,20580,95,205,5,2.4,1.1,12043|14083|17869|18479|50490,Bcl2|Ptk2|Myc|Pak1|Nox4,-0.42,Geneid
KEGG Pathway,24,mmu04350,TGF-beta signaling pathway,,-2.6,5.3,4.2,20580,95,205,5,2.4,1.1,12579|15901|17127|17869|68010,Cdkn2b|Id1|Smad3|Myc|Bambi,-0.42,Geneid
GO Biological Processes,19,GO:0010717,regulation of epithelial to mesenchymal transition,19_GO:0032502 developmental process,-2.6,5.3,4.2,20580,95,205,5,2.4,1.1,16842|17127|21416|66214|68010,Lef1|Smad3|Tcf7l2|Rgcc|Bambi,-0.42,Geneid
GO Biological Processes,19,GO:0033688,regulation of osteoblast proliferation,19_GO:0050789 regulation of biological process,-2.6,11,5.2,20580,28,205,3,1.5,0.84,12043|17127|329278,Bcl2|Smad3|Tnn,-0.42,Geneid
KEGG Pathway,24,mmu05213,Endometrial cancer,,-2.6,6.9,4.5,20580,58,205,4,2,0.97,16842|17869|18708|21416,Lef1|Myc|Pik3r1|Tcf7l2,-0.42,Geneid
GO Biological Processes,19,GO:0051496,positive regulation of stress fiber assembly,19_GO:0048518 positive regulation of biological process,-2.6,6.9,4.5,20580,58,205,4,2,0.97,17127|18479|50490|66214,Smad3|Pak1|Nox4|Rgcc,-0.42,Geneid
GO Biological Processes,19,GO:0033555,multicellular organismal response to stress,19_GO:0032501 multicellular organismal process,-2.6,5.2,4.2,20580,96,205,5,2.4,1.1,12043|12290|19055|237253|545156,Bcl2|Cacna1e|Ppp3ca|Lrp11|Kalrn,-0.41,Geneid
GO Biological Processes,19,GO:0044089,positive regulation of cellular component biogenesis,19_GO:0048518 positive regulation of biological process,-2.6,2.4,3.4,20580,533,205,13,6.3,1.7,12775|13048|13631|14159|15901|17127|18479|18708|20351|50490|66214|105827|170770,Ccr7|Cux2|Eef2k|Fes|Id1|Smad3|Pak1|Pik3r1|Sema4a|Nox4|Rgcc|Amigo2|Bbc3,-0.41,Geneid
GO Biological Processes,19,GO:0045321,leukocyte activation,19_GO:0002376 immune system process,-2.6,2.4,3.4,20580,598,205,14,6.8,1.8,12043|12769|12775|15979|16182|16197|16842|17127|17305|17999|18708|20345|20351|22165,Bcl2|Ccr9|Ccr7|Ifngr1|Il18r1|Il7r|Lef1|Smad3|Mfng|Nedd4|Pik3r1|Selplg|Sema4a|Txk,-0.41,Geneid
GO Biological Processes,19,GO:0030097,hemopoiesis,19_GO:0002376 immune system process,-2.5,2.2,3.3,20580,733,205,16,7.8,1.9,12043|12769|12775|14247|15203|16182|16197|16598|16842|17305|18174|18708|20345|20351|22165|224109,Bcl2|Ccr9|Ccr7|Fli1|Heph|Il18r1|Il7r|Klf2|Lef1|Mfng|Slc11a2|Pik3r1|Selplg|Sema4a|Txk|Nrros,-0.41,Geneid
GO Biological Processes,19,GO:0045599,negative regulation of fat cell differentiation,19_GO:0048519 negative regulation of biological process,-2.5,6.8,4.5,20580,59,205,4,2,0.97,17127|21416|223435|228775,Smad3|Tcf7l2|Trio|Trib3,-0.41,Geneid
GO Biological Processes,19,GO:0071900,regulation of protein serine/threonine kinase activity,19_GO:0008152 metabolic process,-2.5,2.9,3.5,20580,352,205,10,4.9,1.5,11555|12579|12775|18479|26365|50490|66214|70686|228775|320207,Adrb2|Cdkn2b|Ccr7|Pak1|Ceacam1|Nox4|Rgcc|Dusp16|Trib3|Pik3r5,-0.41,Geneid
GO Biological Processes,19,GO:1903131,mononuclear cell differentiation,19_GO:0002376 immune system process,-2.5,2.9,3.5,20580,352,205,10,4.9,1.5,12043|12769|12775|16182|16197|16842|17305|18708|20351|22165,Bcl2|Ccr9|Ccr7|Il18r1|Il7r|Lef1|Mfng|Pik3r1|Sema4a|Txk,-0.41,Geneid
GO Biological Processes,19,GO:0046649,lymphocyte activation,19_GO:0002376 immune system process,-2.5,2.5,3.4,20580,473,205,12,5.9,1.6,12043|12769|12775|16182|16197|16842|17127|17305|17999|18708|20351|22165,Bcl2|Ccr9|Ccr7|Il18r1|Il7r|Lef1|Smad3|Mfng|Nedd4|Pik3r1|Sema4a|Txk,-0.41,Geneid
GO Biological Processes,19,GO:0061003,positive regulation of dendritic spine morphogenesis,19_GO:0032502 developmental process,-2.5,10,5.1,20580,29,205,3,1.5,0.84,13048|13631|545156,Cux2|Eef2k|Kalrn,-0.41,Geneid
Reactome Gene Sets,6,R-MMU-3769402,Deactivation of the beta-catenin transactivating complex,,-2.5,10,5.1,20580,29,205,3,1.5,0.84,16842|21416|21885,Lef1|Tcf7l2|Tle1,-0.41,Geneid
GO Biological Processes,19,GO:0034762,regulation of transmembrane transport,19_GO:0051179 localization,-2.5,2.3,3.3,20580,602,205,14,6.8,1.8,11555|12043|12290|13409|15979|16512|17869|17999|18578|20167|65106|80281|228775|329152,Adrb2|Bcl2|Cacna1e|Tmc1|Ifngr1|Kcnh3|Myc|Nedd4|Pde4b|Rtn2|Arl6ip5|Cttnbp2nl|Trib3|Hecw2,-0.41,Geneid
GO Biological Processes,19,GO:0001818,negative regulation of cytokine production,19_GO:0048519 negative regulation of biological process,-2.5,3.1,3.6,20580,296,205,9,4.4,1.4,12775|14268|16598|16842|22695|26365|52392|66214|269855,Ccr7|Fn1|Klf2|Lef1|Zfp36|Ceacam1|Macir|Rgcc|Ssc5d,-0.41,Geneid
GO Biological Processes,19,GO:0006112,energy reserve metabolic process,19_GO:0008152 metabolic process,-2.5,6.7,4.4,20580,60,205,4,2,0.97,18679|21416|105651|244416,Phka1|Tcf7l2|Ppp1r3e|Ppp1r3b,-0.41,Geneid
GO Biological Processes,19,GO:0043065,positive regulation of apoptotic process,19_GO:0048518 positive regulation of biological process,-2.5,2.3,3.3,20580,606,205,14,6.8,1.8,11555|11910|17869|20437|21416|26365|50490|56338|65106|66214|67609|71648|76072|170770,Adrb2|Atf3|Myc|Siah1a|Tcf7l2|Ceacam1|Nox4|Txnip|Arl6ip5|Rgcc|4930453N24Rik|Optn|Rnf183|Bbc3,-0.39,Geneid
KEGG Pathway,24,mmu04062,Chemokine signaling pathway,,-2.5,3.7,3.7,20580,192,205,7,3.4,1.3,12769|12775|14083|18479|18708|80901|320207,Ccr9|Ccr7|Ptk2|Pak1|Pik3r1|Cxcr6|Pik3r5,-0.39,Geneid
GO Biological Processes,19,GO:0030837,negative regulation of actin filament polymerization,19_GO:0048519 negative regulation of biological process,-2.5,6.6,4.4,20580,61,205,4,2,0.97,22351|27360|50874|237860,Vill|Add3|Tmod4|Ssh2,-0.39,Geneid
GO Biological Processes,19,GO:0001911,negative regulation of leukocyte mediated cytotoxicity,19_GO:0002376 immune system process,-2.5,10,5,20580,30,205,3,1.5,0.84,16197|16643|26365,Il7r|Klrd1|Ceacam1,-0.39,Geneid
GO Biological Processes,19,GO:0051493,regulation of cytoskeleton organization,19_GO:0050789 regulation of biological process,-2.5,2.4,3.3,20580,544,205,13,6.3,1.7,13609|14159|15901|17127|18479|18708|22351|27360|50490|50874|66214|213582|237860,S1pr1|Fes|Id1|Smad3|Pak1|Pik3r1|Vill|Add3|Nox4|Tmod4|Rgcc|Map9|Ssh2,-0.39,Geneid
GO Biological Processes,19,GO:0051962,positive regulation of nervous system development,19_GO:0032502 developmental process,-2.5,2.8,3.4,20580,359,205,10,4.9,1.5,13048|13631|14083|14268|17869|18479|18708|20351|105827|545156,Cux2|Eef2k|Ptk2|Fn1|Myc|Pak1|Pik3r1|Sema4a|Amigo2|Kalrn,-0.38,Geneid
GO Biological Processes,19,GO:0002521,leukocyte differentiation,19_GO:0002376 immune system process,-2.5,2.6,3.4,20580,420,205,11,5.4,1.6,12043|12769|12775|16182|16197|16842|17305|18708|20351|22165|224109,Bcl2|Ccr9|Ccr7|Il18r1|Il7r|Lef1|Mfng|Pik3r1|Sema4a|Txk|Nrros,-0.38,Geneid
KEGG Pathway,24,mmu05321,Inflammatory bowel disease,,-2.5,6.5,4.3,20580,62,205,4,2,0.97,15979|16182|16190|17127,Ifngr1|Il18r1|Il4ra|Smad3,-0.38,Geneid
GO Biological Processes,19,GO:0120161,regulation of cold-induced thermogenesis,19_GO:0032501 multicellular organismal process,-2.5,4.1,3.8,20580,146,205,6,2.9,1.2,11555|15901|16182|16190|231507|329003,Adrb2|Id1|Il18r1|Il4ra|Plac8|Zfp516,-0.37,Geneid
GO Biological Processes,19,GO:0043467,regulation of generation of precursor metabolites and energy,19_GO:0008152 metabolic process,-2.4,4.1,3.8,20580,147,205,6,2.9,1.2,15483|17869|66148|72106|105651|244416,Hsd11b1|Myc|Dnajc15|Jmjd8|Ppp1r3e|Ppp1r3b,-0.36,Geneid
GO Biological Processes,19,GO:0043068,positive regulation of programmed cell death,19_GO:0048518 positive regulation of biological process,-2.4,2.3,3.2,20580,617,205,14,6.8,1.8,11555|11910|17869|20437|21416|26365|50490|56338|65106|66214|67609|71648|76072|170770,Adrb2|Atf3|Myc|Siah1a|Tcf7l2|Ceacam1|Nox4|Txnip|Arl6ip5|Rgcc|4930453N24Rik|Optn|Rnf183|Bbc3,-0.36,Geneid
GO Biological Processes,19,GO:0006109,regulation of carbohydrate metabolic process,19_GO:0008152 metabolic process,-2.4,3.6,3.6,20580,197,205,7,3.4,1.3,15483|16010|17869|21416|72106|105651|244416,Hsd11b1|Igfbp4|Myc|Tcf7l2|Jmjd8|Ppp1r3e|Ppp1r3b,-0.36,Geneid
GO Biological Processes,19,GO:0014066,regulation of phosphatidylinositol 3-kinase signaling,19_GO:0023052 signaling,-2.4,4.9,4,20580,103,205,5,2.4,1.1,14083|14268|17999|26365|216505,Ptk2|Fn1|Nedd4|Ceacam1|Pik3ip1,-0.35,Geneid
Reactome Gene Sets,6,R-MMU-389356,CD28 co-stimulation,,-2.4,9.4,4.8,20580,32,205,3,1.5,0.84,17444|18708|228775,Grap2|Pik3r1|Trib3,-0.34,Geneid
GO Biological Processes,19,GO:0002825,regulation of T-helper 1 type immune response,19_GO:0002376 immune system process,-2.4,9.4,4.8,20580,32,205,3,1.5,0.84,12775|16182|16190,Ccr7|Il18r1|Il4ra,-0.34,Geneid
GO Biological Processes,19,GO:0043405,regulation of MAP kinase activity,19_GO:0008152 metabolic process,-2.4,3.5,3.6,20580,200,205,7,3.4,1.3,12775|18479|26365|50490|70686|228775|320207,Ccr7|Pak1|Ceacam1|Nox4|Dusp16|Trib3|Pik3r5,-0.33,Geneid
WikiPathways,27,WP523,Regulation of actin cytoskeleton,,-2.4,4,3.7,20580,151,205,6,2.9,1.2,14083|14268|18479|18708|237860|320207,Ptk2|Fn1|Pak1|Pik3r1|Ssh2|Pik3r5,-0.33,Geneid
GO Biological Processes,19,GO:0050921,positive regulation of chemotaxis,19_GO:0040011 locomotion,-2.4,4,3.7,20580,151,205,6,2.9,1.2,12775|13609|14083|14268|17127|20343,Ccr7|S1pr1|Ptk2|Fn1|Smad3|Sell,-0.33,Geneid
GO Biological Processes,19,GO:0001666,response to hypoxia,19_GO:0050896 response to stimulus,-2.4,3.5,3.6,20580,201,205,7,3.4,1.3,11555|12043|17127|17869|18174|18479|66214,Adrb2|Bcl2|Smad3|Myc|Slc11a2|Pak1|Rgcc,-0.33,Geneid
Reactome Gene Sets,6,R-MMU-422475,Axon guidance,,-2.4,3.1,3.5,20580,256,205,8,3.9,1.4,12826|14083|14159|18708|20351|20437|223435|545156,Col4a1|Ptk2|Fes|Pik3r1|Sema4a|Siah1a|Trio|Kalrn,-0.32,Geneid
WikiPathways,27,WP488,Alpha 6 beta 4 integrin signaling pathway,,-2.4,6.1,4.1,20580,66,205,4,2,0.97,14083|17127|18479|18708,Ptk2|Smad3|Pak1|Pik3r1,-0.32,Geneid
GO Biological Processes,19,GO:2000108,positive regulation of leukocyte apoptotic process,19_GO:0048518 positive regulation of biological process,-2.4,9.1,4.7,20580,33,205,3,1.5,0.84,17869|26365|170770,Myc|Ceacam1|Bbc3,-0.32,Geneid
GO Biological Processes,19,GO:0008015,blood circulation,19_GO:0032501 multicellular organismal process,-2.4,2.5,3.3,20580,434,205,11,5.4,1.6,11482|11555|14083|14247|16598|17127|18708|26365|27360|29856|69219,Acvrl1|Adrb2|Ptk2|Fli1|Klf2|Smad3|Pik3r1|Ceacam1|Add3|Smtn|Ddah1,-0.32,Geneid
GO Biological Processes,19,GO:0051495,positive regulation of cytoskeleton organization,19_GO:0048518 positive regulation of biological process,-2.4,3.5,3.5,20580,203,205,7,3.4,1.3,14159|15901|17127|18479|27360|50490|66214,Fes|Id1|Smad3|Pak1|Add3|Nox4|Rgcc,-0.32,Geneid
Reactome Gene Sets,6,R-MMU-9675108,Nervous system development,,-2.4,3.1,3.4,20580,257,205,8,3.9,1.4,12826|14083|14159|18708|20351|20437|223435|545156,Col4a1|Ptk2|Fes|Pik3r1|Sema4a|Siah1a|Trio|Kalrn,-0.32,Geneid
GO Biological Processes,19,GO:0051693,actin filament capping,19_GO:0048519 negative regulation of biological process,-2.3,8.9,4.6,20580,34,205,3,1.5,0.84,22351|27360|50874,Vill|Add3|Tmod4,-0.29,Geneid
GO Biological Processes,19,GO:0008285,negative regulation of cell population proliferation,19_GO:0048519 negative regulation of biological process,-2.3,2.1,3.1,20580,772,205,16,7.8,1.9,11482|12043|12227|12579|17127|17869|18028|18479|18708|26365|50490|50794|66214|69219|71648|329278,Acvrl1|Bcl2|Btg2|Cdkn2b|Smad3|Myc|Nfib|Pak1|Pik3r1|Ceacam1|Nox4|Klf13|Rgcc|Ddah1|Optn|Tnn,-0.29,Geneid
GO Biological Processes,19,GO:0071902,positive regulation of protein serine/threonine kinase activity,19_GO:0048518 positive regulation of biological process,-2.3,3.4,3.5,20580,207,205,7,3.4,1.3,11555|12775|18479|26365|50490|66214|320207,Adrb2|Ccr7|Pak1|Ceacam1|Nox4|Rgcc|Pik3r5,-0.28,Geneid
KEGG Pathway,24,mmu04931,Insulin resistance,,-2.3,4.6,3.8,20580,110,205,5,2.4,1.1,18708|67071|105651|228775|244416,Pik3r1|Rps6ka6|Ppp1r3e|Trib3|Ppp1r3b,-0.28,Geneid
GO Biological Processes,19,GO:0008360,regulation of cell shape,19_GO:0032502 developmental process,-2.3,3.8,3.6,20580,157,205,6,2.9,1.2,14083|14159|14268|20351|68010|244418,Ptk2|Fes|Fn1|Sema4a|Bambi|Prag1,-0.28,Geneid
GO Biological Processes,19,GO:0050807,regulation of synapse organization,19_GO:0050789 regulation of biological process,-2.3,3.1,3.4,20580,263,205,8,3.9,1.4,13048|13631|14083|17999|18708|20351|105827|545156,Cux2|Eef2k|Ptk2|Nedd4|Pik3r1|Sema4a|Amigo2|Kalrn,-0.28,Geneid
GO Biological Processes,19,GO:0150116,regulation of cell-substrate junction organization,19_GO:0050789 regulation of biological process,-2.3,5.8,4,20580,69,205,4,2,0.97,11482|14083|17127|18708,Acvrl1|Ptk2|Smad3|Pik3r1,-0.28,Geneid
GO Biological Processes,19,GO:0045668,negative regulation of osteoblast differentiation,19_GO:0048519 negative regulation of biological process,-2.3,5.8,4,20580,69,205,4,2,0.97,15901|17127|68010|329278,Id1|Smad3|Bambi|Tnn,-0.28,Geneid
GO Biological Processes,19,GO:0031342,negative regulation of cell killing,19_GO:0048519 negative regulation of biological process,-2.3,8.6,4.5,20580,35,205,3,1.5,0.84,16197|16643|26365,Il7r|Klrd1|Ceacam1,-0.28,Geneid
KEGG Pathway,24,mmu05221,Acute myeloid leukemia,,-2.3,5.7,4,20580,70,205,4,2,0.97,16842|17869|18708|21416,Lef1|Myc|Pik3r1|Tcf7l2,-0.27,Geneid
GO Biological Processes,19,GO:0044264,cellular polysaccharide metabolic process,19_GO:0008152 metabolic process,-2.3,5.7,4,20580,70,205,4,2,0.97,18679|21416|105651|244416,Phka1|Tcf7l2|Ppp1r3e|Ppp1r3b,-0.27,Geneid
GO Biological Processes,19,GO:0048812,neuron projection morphogenesis,19_GO:0032502 developmental process,-2.3,2.4,3.1,20580,510,205,12,5.9,1.6,12043|13723|14083|18028|18174|18479|20351|50525|93691|223435|329278|545156,Bcl2|Emb|Ptk2|Nfib|Slc11a2|Pak1|Sema4a|Spag6l|Klf7|Trio|Tnn|Kalrn,-0.27,Geneid
GO Biological Processes,19,GO:0048545,response to steroid hormone,19_GO:0050896 response to stimulus,-2.3,3.8,3.5,20580,160,205,6,2.9,1.2,11898|12043|14608|17999|18708|22695,Ass1|Bcl2|Gpr83|Nedd4|Pik3r1|Zfp36,-0.26,Geneid
GO Biological Processes,19,GO:0042093,T-helper cell differentiation,19_GO:0002376 immune system process,-2.3,8.4,4.4,20580,36,205,3,1.5,0.84,16182|16842|20351,Il18r1|Lef1|Sema4a,-0.26,Geneid
GO Biological Processes,19,GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",19_GO:0002376 immune system process,-2.3,8.4,4.4,20580,36,205,3,1.5,0.84,16182|16842|20351,Il18r1|Lef1|Sema4a,-0.26,Geneid
GO Biological Processes,19,GO:2001244,positive regulation of intrinsic apoptotic signaling pathway,19_GO:0023052 signaling,-2.3,5.7,3.9,20580,71,205,4,2,0.97,17869|20437|76072|170770,Myc|Siah1a|Rnf183|Bbc3,-0.25,Geneid
