Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0031349,positive regulation of defense response,19_GO:0048518 positive regulation of biological process,-5.8,3.8,6.2,20504,273,358,18,5,1.2,11501|12487|15978|16768|16963|17082|20290|21898|21943|22038|22402|27007|30925|54698|60505|67525|75697|381308,Adam8|Cd28|Ifng|Lag3|Xcl1|Il1rl1|Ccl1|Tlr4|Tnfsf11|Plscr1|Ccn4|Klrk1|Slamf6|Crtam|Il21|Trim62|C2cd4b|Ifi211,-3.2,Geneid
GO Biological Processes,19,GO:0030217,T cell differentiation,19_GO:0002376 immune system process,-5.8,3.6,6.1,20504,302,358,19,5.3,1.2,11501|12047|12053|12192|12393|12458|12477|12487|12505|15978|16183|16184|16196|16364|16768|30925|54698|60505|252838,Adam8|Bcl2a1d|Bcl6|Zfp36l1|Runx2|Ccr6|Ctla4|Cd28|Cd44|Ifng|Il2|Il2ra|Il7|Irf4|Lag3|Slamf6|Crtam|Il21|Tox,-3.2,Geneid
KEGG Pathway,24,ko05323,Rheumatoid arthritis,,-5.7,6.9,7.2,20504,83,358,10,2.8,0.87,11975|12477|12487|12519|15978|16408|21898|21943|24099|242341,Atp6v0a1|Ctla4|Cd28|Cd80|Ifng|Itgal|Tlr4|Tnfsf11|Tnfsf13b|Atp6v0d2,-3.2,Geneid
KEGG Pathway,24,mmu05323,Rheumatoid arthritis,,-5.7,6.9,7.2,20504,83,358,10,2.8,0.87,11975|12477|12487|12519|15978|16408|21898|21943|24099|242341,Atp6v0a1|Ctla4|Cd28|Cd80|Ifng|Itgal|Tlr4|Tnfsf11|Tnfsf13b|Atp6v0d2,-3.2,Geneid
GO Biological Processes,19,GO:0007162,negative regulation of cell adhesion,19_GO:0022610 biological adhesion,-5.6,3.5,5.9,20504,310,358,19,5.3,1.2,11501|12053|12367|12477|12505|12519|16183|16184|16768|16852|18606|19247|20583|20947|50918|54698|56013|58205|100043314,Adam8|Bcl6|Casp3|Ctla4|Cd44|Cd80|Il2|Il2ra|Lag3|Lgals1|Enpp2|Ptpn11|Snai2|Swap70|Myadm|Crtam|Srcin1|Pdcd1lg2|Tigit,-3,Geneid
GO Biological Processes,19,GO:0045589,regulation of regulatory T cell differentiation,19_GO:0002376 immune system process,-5.6,11,8.1,20504,36,358,7,2,0.73,12053|12477|12487|12505|15978|16183|16768,Bcl6|Ctla4|Cd28|Cd44|Ifng|Il2|Lag3,-3,Geneid
GO Biological Processes,19,GO:0072676,lymphocyte migration,19_GO:0040011 locomotion,-5.6,5.9,6.8,20504,107,358,11,3.1,0.91,11501|12458|12766|15945|16401|16408|16963|17470|20290|50930|54698,Adam8|Ccr6|Cxcr3|Cxcl10|Itga4|Itgal|Xcl1|Cd200|Ccl1|Tnfsf14|Crtam,-3,Geneid
GO Biological Processes,19,GO:0002696,positive regulation of leukocyte activation,19_GO:0002376 immune system process,-5.6,2.9,5.6,20504,500,358,25,7,1.3,11501|12053|12487|12519|15978|16183|16184|16196|16408|16409|16852|16963|17082|21898|21943|22329|24099|27007|50930|54167|58205|60505|72049|107823|252838,Adam8|Bcl6|Cd28|Cd80|Ifng|Il2|Il2ra|Il7|Itgal|Itgam|Lgals1|Xcl1|Il1rl1|Tlr4|Tnfsf11|Vcam1|Tnfsf13b|Klrk1|Tnfsf14|Icos|Pdcd1lg2|Il21|Tnfrsf13c|Nsd2|Tox,-3,Geneid
GO Biological Processes,19,GO:0050900,leukocyte migration,19_GO:0040011 locomotion,-5.5,3.2,5.8,20504,373,358,21,5.9,1.2,11501|12458|12766|13616|14537|15945|15978|16401|16408|16409|16412|16963|17470|20290|20750|20947|21943|22329|50930|54698|57349,Adam8|Ccr6|Cxcr3|Edn3|Gcnt1|Cxcl10|Ifng|Itga4|Itgal|Itgam|Itgb1|Xcl1|Cd200|Ccl1|Spp1|Swap70|Tnfsf11|Vcam1|Tnfsf14|Crtam|Ppbp,-3,Geneid
KEGG Pathway,24,ko05202,Transcriptional misregulation in cancer,,-5.5,4.5,6.3,20504,177,358,14,3.9,1,12045|12047|12053|12393|15902|16178|16185|16409|17132|17349|18516|107823|319148|545192,Bcl2a1b|Bcl2a1d|Bcl6|Runx2|Id2|Il1r2|Il2rb|Itgam|Maf|Mlf1|Pbx3|Nsd2|H3c3|Baiap3,-3,Geneid
KEGG Pathway,24,mmu05202,Transcriptional misregulation in cancer,,-5.5,4.5,6.2,20504,179,358,14,3.9,1,12045|12047|12053|12393|15902|16178|16185|16409|17132|17349|18516|107823|319148|545192,Bcl2a1b|Bcl2a1d|Bcl6|Runx2|Id2|Il1r2|Il2rb|Itgam|Maf|Mlf1|Pbx3|Nsd2|H3c3|Baiap3,-3,Geneid
GO Biological Processes,19,GO:0050798,activated T cell proliferation,19_GO:0002376 immune system process,-5.4,8.6,7.4,20504,53,358,8,2.2,0.78,12367|16183|16184|16408|16409|16411|54698|58205,Casp3|Il2|Il2ra|Itgal|Itgam|Itgax|Crtam|Pdcd1lg2,-2.9,Geneid
GO Biological Processes,19,GO:0050867,positive regulation of cell activation,19_GO:0048518 positive regulation of biological process,-5.3,2.8,5.5,20504,515,358,25,7,1.3,11501|12053|12487|12519|15978|16183|16184|16196|16408|16409|16852|16963|17082|21898|21943|22329|24099|27007|50930|54167|58205|60505|72049|107823|252838,Adam8|Bcl6|Cd28|Cd80|Ifng|Il2|Il2ra|Il7|Itgal|Itgam|Lgals1|Xcl1|Il1rl1|Tlr4|Tnfsf11|Vcam1|Tnfsf13b|Klrk1|Tnfsf14|Icos|Pdcd1lg2|Il21|Tnfrsf13c|Nsd2|Tox,-2.8,Geneid
GO Biological Processes,19,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,19_GO:0008152 metabolic process,-5.3,3.7,5.8,20504,266,358,17,4.7,1.1,11839|12505|12519|15978|16183|16196|16412|16878|18186|18606|19247|21898|50490|56013|60505|231125|320664,Areg|Cd44|Cd80|Ifng|Il2|Il7|Itgb1|Lif|Nrp1|Enpp2|Ptpn11|Tlr4|Nox4|Srcin1|Il21|Zfyve28|Cass4,-2.8,Geneid
GO Biological Processes,19,GO:0034113,heterotypic cell-cell adhesion,19_GO:0022610 biological adhesion,-5.3,8.2,7.2,20504,56,358,8,2.2,0.78,12162|12505|16401|16411|16412|17470|22329|50918,Bmp7|Cd44|Itga4|Itgax|Itgb1|Cd200|Vcam1|Myadm,-2.8,Geneid
GO Biological Processes,19,GO:0002312,B cell activation involved in immune response,19_GO:0002376 immune system process,-5.2,6.1,6.6,20504,94,358,10,2.8,0.87,12053|12458|12487|15978|16183|16852|20947|21898|60505|107823,Bcl6|Ccr6|Cd28|Ifng|Il2|Lgals1|Swap70|Tlr4|Il21|Nsd2,-2.8,Geneid
GO Biological Processes,19,GO:0042330,taxis,19_GO:0040011 locomotion,-5.2,2.6,5.3,20504,628,358,28,7.8,1.4,11501|12162|12458|12661|12766|12776|12933|13616|14173|15902|15945|15978|16409|16963|18186|18606|20290|20320|20361|20583|20750|20947|21943|22329|50930|57349|214968|545156,Adam8|Bmp7|Ccr6|Chl1|Cxcr3|Ccr8|Crmp1|Edn3|Fgf2|Id2|Cxcl10|Ifng|Itgam|Xcl1|Nrp1|Enpp2|Ccl1|Nptn|Sema7a|Snai2|Spp1|Swap70|Tnfsf11|Vcam1|Tnfsf14|Ppbp|Sema6d|Kalrn,-2.7,Geneid
GO Biological Processes,19,GO:0031589,cell-substrate adhesion,19_GO:0022610 biological adhesion,-5.1,3.1,5.5,20504,366,358,20,5.6,1.2,11501|12053|15442|16401|16408|16412|16475|16852|18186|18606|19247|19272|20750|22329|50918|56013|57776|77057|94214|320664,Adam8|Bcl6|Hpse|Itga4|Itgal|Itgb1|Ajuba|Lgals1|Nrp1|Enpp2|Ptpn11|Ptprk|Spp1|Vcam1|Myadm|Srcin1|Ttyh1|Ston1|Spock2|Cass4,-2.7,Geneid
GO Biological Processes,19,GO:0045580,regulation of T cell differentiation,19_GO:0002376 immune system process,-5.1,4.4,6,20504,168,358,13,3.6,0.99,11501|12053|12458|12477|12487|12505|15978|16183|16184|16196|16768|54698|252838,Adam8|Bcl6|Ccr6|Ctla4|Cd28|Cd44|Ifng|Il2|Il2ra|Il7|Lag3|Crtam|Tox,-2.6,Geneid
KEGG Pathway,24,ko04672,Intestinal immune network for IgA production,,-5.1,9.3,7.3,20504,43,358,7,2,0.73,12487|12519|16183|16401|24099|54167|72049,Cd28|Cd80|Il2|Itga4|Tnfsf13b|Icos|Tnfrsf13c,-2.6,Geneid
GO Biological Processes,19,GO:0001819,positive regulation of cytokine production,19_GO:0048518 positive regulation of biological process,-5,2.7,5.3,20504,501,358,24,6.7,1.3,11501|12362|12363|12487|15442|15978|16183|16196|16364|16963|17082|17470|18987|19247|20290|20361|21898|27007|30925|54698|60505|72049|381308|100043314,Adam8|Casp1|Casp4|Cd28|Hpse|Ifng|Il2|Il7|Irf4|Xcl1|Il1rl1|Cd200|Pou2f2|Ptpn11|Ccl1|Sema7a|Tlr4|Klrk1|Slamf6|Crtam|Il21|Tnfrsf13c|Ifi211|Tigit,-2.6,Geneid
GO Biological Processes,19,GO:1903038,negative regulation of leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-5,4.7,6,20504,145,358,12,3.4,0.95,11501|12053|12367|12477|12505|12519|16183|16184|16768|54698|58205|100043314,Adam8|Bcl6|Casp3|Ctla4|Cd44|Cd80|Il2|Il2ra|Lag3|Crtam|Pdcd1lg2|Tigit,-2.6,Geneid
GO Biological Processes,19,GO:0051251,positive regulation of lymphocyte activation,19_GO:0002376 immune system process,-5,2.9,5.3,20504,436,358,22,6.1,1.3,11501|12053|12487|12519|15978|16183|16184|16196|16408|16852|16963|21898|21943|22329|24099|50930|54167|58205|60505|72049|107823|252838,Adam8|Bcl6|Cd28|Cd80|Ifng|Il2|Il2ra|Il7|Itgal|Lgals1|Xcl1|Tlr4|Tnfsf11|Vcam1|Tnfsf13b|Tnfsf14|Icos|Pdcd1lg2|Il21|Tnfrsf13c|Nsd2|Tox,-2.6,Geneid
KEGG Pathway,24,mmu04672,Intestinal immune network for IgA production,,-5,9.1,7.2,20504,44,358,7,2,0.73,12487|12519|16183|16401|24099|54167|72049,Cd28|Cd80|Il2|Itga4|Tnfsf13b|Icos|Tnfrsf13c,-2.6,Geneid
GO Biological Processes,19,GO:0002695,negative regulation of leukocyte activation,19_GO:0002376 immune system process,-4.9,4,5.7,20504,200,358,14,3.9,1,12053|12367|12477|12505|12519|13011|15902|16183|16184|16768|17470|54698|58205|100043314,Bcl6|Casp3|Ctla4|Cd44|Cd80|Cst7|Id2|Il2|Il2ra|Lag3|Cd200|Crtam|Pdcd1lg2|Tigit,-2.5,Geneid
GO Biological Processes,19,GO:0002381,immunoglobulin production involved in immunoglobulin-mediated immune response,19_GO:0002376 immune system process,-4.9,6.3,6.4,20504,82,358,9,2.5,0.83,12053|12458|12487|15978|16183|16963|18987|20947|107823,Bcl6|Ccr6|Cd28|Ifng|Il2|Xcl1|Pou2f2|Swap70|Nsd2,-2.5,Geneid
GO Biological Processes,19,GO:0030890,positive regulation of B cell proliferation,19_GO:0002376 immune system process,-4.9,8.7,7,20504,46,358,7,2,0.73,12053|16183|16196|21898|24099|60505|72049,Bcl6|Il2|Il7|Tlr4|Tnfsf13b|Il21|Tnfrsf13c,-2.5,Geneid
GO Biological Processes,19,GO:0006935,chemotaxis,19_GO:0040011 locomotion,-4.8,2.5,5,20504,623,358,27,7.5,1.4,11501|12162|12458|12661|12766|12776|12933|13616|14173|15945|15978|16409|16963|18186|18606|20290|20320|20361|20583|20750|20947|21943|22329|50930|57349|214968|545156,Adam8|Bmp7|Ccr6|Chl1|Cxcr3|Ccr8|Crmp1|Edn3|Fgf2|Cxcl10|Ifng|Itgam|Xcl1|Nrp1|Enpp2|Ccl1|Nptn|Sema7a|Snai2|Spp1|Swap70|Tnfsf11|Vcam1|Tnfsf14|Ppbp|Sema6d|Kalrn,-2.4,Geneid
GO Biological Processes,19,GO:2000404,regulation of T cell migration,19_GO:0040011 locomotion,-4.8,8.5,6.9,20504,47,358,7,2,0.73,11501|12458|15945|16401|16963|17470|50930,Adam8|Ccr6|Cxcl10|Itga4|Xcl1|Cd200|Tnfsf14,-2.4,Geneid
GO Biological Processes,19,GO:0022408,negative regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-4.8,3.9,5.6,20504,206,358,14,3.9,1,11501|12053|12367|12477|12505|12519|16183|16184|16768|20947|50918|54698|58205|100043314,Adam8|Bcl6|Casp3|Ctla4|Cd44|Cd80|Il2|Il2ra|Lag3|Swap70|Myadm|Crtam|Pdcd1lg2|Tigit,-2.4,Geneid
GO Biological Processes,19,GO:0060710,chorio-allantoic fusion,19_GO:0022610 biological adhesion,-4.8,23,9.2,20504,10,358,4,1.1,0.56,12162|12192|16401|22329,Bmp7|Zfp36l1|Itga4|Vcam1,-2.4,Geneid
GO Biological Processes,19,GO:0045089,positive regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.7,4.8,5.8,20504,131,358,11,3.1,0.91,11501|16768|16963|21898|22038|27007|30925|54698|60505|67525|381308,Adam8|Lag3|Xcl1|Tlr4|Plscr1|Klrk1|Slamf6|Crtam|Il21|Trim62|Ifi211,-2.3,Geneid
GO Biological Processes,19,GO:0050868,negative regulation of T cell activation,19_GO:0022610 biological adhesion,-4.7,4.8,5.8,20504,131,358,11,3.1,0.91,12053|12367|12477|12505|12519|16183|16184|16768|54698|58205|100043314,Bcl6|Casp3|Ctla4|Cd44|Cd80|Il2|Il2ra|Lag3|Crtam|Pdcd1lg2|Tigit,-2.3,Geneid
GO Biological Processes,19,GO:0046631,alpha-beta T cell activation,19_GO:0002376 immune system process,-4.7,4.1,5.6,20504,183,358,13,3.6,0.99,12053|12458|12487|12505|12519|15978|16183|16364|16963|30925|54698|60505|252838,Bcl6|Ccr6|Cd28|Cd44|Cd80|Ifng|Il2|Irf4|Xcl1|Slamf6|Crtam|Il21|Tox,-2.3,Geneid
GO Biological Processes,19,GO:0016447,somatic recombination of immunoglobulin gene segments,19_GO:0002376 immune system process,-4.6,6.7,6.3,20504,68,358,8,2.2,0.78,12053|12458|12487|14056|15978|16183|20947|107823,Bcl6|Ccr6|Cd28|Ezh2|Ifng|Il2|Swap70|Nsd2,-2.3,Geneid
GO Biological Processes,19,GO:0042113,B cell activation,19_GO:0002376 immune system process,-4.5,2.8,5,20504,435,358,21,5.9,1.2,12053|12192|12367|12458|12477|12487|14056|15902|15978|16183|16196|16852|18018|18987|20947|21898|22780|24099|60505|72049|107823,Bcl6|Zfp36l1|Casp3|Ccr6|Ctla4|Cd28|Ezh2|Id2|Ifng|Il2|Il7|Lgals1|Nfatc1|Pou2f2|Swap70|Tlr4|Ikzf3|Tnfsf13b|Il21|Tnfrsf13c|Nsd2,-2.2,Geneid
GO Biological Processes,19,GO:0045577,regulation of B cell differentiation,19_GO:0002376 immune system process,-4.5,9.5,6.8,20504,36,358,6,1.7,0.68,12192|15902|16183|16196|22780|60505,Zfp36l1|Id2|Il2|Il7|Ikzf3|Il21,-2.1,Geneid
GO Biological Processes,19,GO:0002285,lymphocyte activation involved in immune response,19_GO:0002376 immune system process,-4.5,3.6,5.3,20504,220,358,14,3.9,1,12053|12458|12487|15978|16183|16364|16408|16852|20947|21898|30925|60505|74732|107823,Bcl6|Ccr6|Cd28|Ifng|Il2|Irf4|Itgal|Lgals1|Swap70|Tlr4|Slamf6|Il21|Stx11|Nsd2,-2.1,Geneid
Reactome Gene Sets,6,R-MMU-380108,Chemokine receptors bind chemokines,,-4.4,7.6,6.4,20504,53,358,7,2,0.73,12458|12766|12776|15945|16963|20290|57349,Ccr6|Cxcr3|Ccr8|Cxcl10|Xcl1|Ccl1|Ppbp,-2.1,Geneid
GO Biological Processes,19,GO:0002763,positive regulation of myeloid leukocyte differentiation,19_GO:0002376 immune system process,-4.4,6.4,6.1,20504,72,358,8,2.2,0.78,12192|15902|15978|16409|16878|21847|21943|97086,Zfp36l1|Id2|Ifng|Itgam|Lif|Klf10|Tnfsf11|Slc9b2,-2.1,Geneid
GO Biological Processes,19,GO:0042100,B cell proliferation,19_GO:0002376 immune system process,-4.4,4.9,5.6,20504,117,358,10,2.8,0.87,12053|12367|12477|16183|16196|21898|22780|24099|60505|72049,Bcl6|Casp3|Ctla4|Il2|Il7|Tlr4|Ikzf3|Tnfsf13b|Il21|Tnfrsf13c,-2.1,Geneid
GO Biological Processes,19,GO:0035710,"CD4-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-4.4,4.9,5.6,20504,117,358,10,2.8,0.87,12053|12458|12505|15978|16183|16364|16963|30925|60505|252838,Bcl6|Ccr6|Cd44|Ifng|Il2|Irf4|Xcl1|Slamf6|Il21|Tox,-2.1,Geneid
GO Biological Processes,19,GO:0050866,negative regulation of cell activation,19_GO:0048519 negative regulation of biological process,-4.4,3.6,5.2,20504,223,358,14,3.9,1,12053|12367|12477|12505|12519|13011|15902|16183|16184|16768|17470|54698|58205|100043314,Bcl6|Casp3|Ctla4|Cd44|Cd80|Cst7|Id2|Il2|Il2ra|Lag3|Cd200|Crtam|Pdcd1lg2|Tigit,-2.1,Geneid
GO Biological Processes,19,GO:0051250,negative regulation of lymphocyte activation,19_GO:0002376 immune system process,-4.4,4.1,5.4,20504,168,358,12,3.4,0.95,12053|12367|12477|12505|12519|15902|16183|16184|16768|54698|58205|100043314,Bcl6|Casp3|Ctla4|Cd44|Cd80|Id2|Il2|Il2ra|Lag3|Crtam|Pdcd1lg2|Tigit,-2.1,Geneid
KEGG Pathway,24,ko04514,Cell adhesion molecules (CAMs),,-4.4,4.1,5.3,20504,169,358,12,3.4,0.95,12477|12487|12519|16401|16408|16409|16412|18566|22329|54167|58205|100043314,Ctla4|Cd28|Cd80|Itga4|Itgal|Itgam|Itgb1|Pdcd1|Vcam1|Icos|Pdcd1lg2|Tigit,-2,Geneid
GO Biological Processes,19,GO:0016445,somatic diversification of immunoglobulins,19_GO:0002376 immune system process,-4.3,6.1,5.9,20504,75,358,8,2.2,0.78,12053|12458|12487|14056|15978|16183|20947|107823,Bcl6|Ccr6|Cd28|Ezh2|Ifng|Il2|Swap70|Nsd2,-2,Geneid
KEGG Pathway,24,mmu04514,Cell adhesion molecules (CAMs),,-4.3,4,5.3,20504,171,358,12,3.4,0.95,12477|12487|12519|16401|16408|16409|16412|18566|22329|54167|58205|100043314,Ctla4|Cd28|Cd80|Itga4|Itgal|Itgam|Itgb1|Pdcd1|Vcam1|Icos|Pdcd1lg2|Tigit,-2,Geneid
GO Biological Processes,19,GO:0030183,B cell differentiation,19_GO:0002376 immune system process,-4.3,4,5.3,20504,171,358,12,3.4,0.95,12053|12192|14056|15902|16183|16196|16852|18018|18987|22780|24099|60505,Bcl6|Zfp36l1|Ezh2|Id2|Il2|Il7|Lgals1|Nfatc1|Pou2f2|Ikzf3|Tnfsf13b|Il21,-2,Geneid
GO Biological Processes,19,GO:0030595,leukocyte chemotaxis,19_GO:0040011 locomotion,-4.3,3.5,5.1,20504,227,358,14,3.9,1,11501|12458|12766|13616|15945|15978|16409|16963|20290|20750|20947|21943|50930|57349,Adam8|Ccr6|Cxcr3|Edn3|Cxcl10|Ifng|Itgam|Xcl1|Ccl1|Spp1|Swap70|Tnfsf11|Tnfsf14|Ppbp,-2,Geneid
KEGG Pathway,24,ko04064,NF-kappa B signaling pathway,,-4.3,5.3,5.6,20504,98,358,9,2.5,0.83,12045|12047|21898|21943|22329|24099|50930|72049|105844,Bcl2a1b|Bcl2a1d|Tlr4|Tnfsf11|Vcam1|Tnfsf13b|Tnfsf14|Tnfrsf13c|Card10,-2,Geneid
Reactome Gene Sets,6,R-MMU-388841,Costimulation by the CD28 family,,-4.2,7,6.1,20504,57,358,7,2,0.73,12477|12487|12519|18566|19247|54167|58205,Ctla4|Cd28|Cd80|Pdcd1|Ptpn11|Icos|Pdcd1lg2,-2,Geneid
GO Biological Processes,19,GO:0018108,peptidyl-tyrosine phosphorylation,19_GO:0008152 metabolic process,-4.2,3,4.9,20504,323,358,17,4.7,1.1,11839|12505|12519|15978|16183|16196|16412|16878|18186|18606|19247|21898|50490|56013|60505|231125|320664,Areg|Cd44|Cd80|Ifng|Il2|Il7|Itgb1|Lif|Nrp1|Enpp2|Ptpn11|Tlr4|Nox4|Srcin1|Il21|Zfyve28|Cass4,-2,Geneid
KEGG Pathway,24,mmu04064,NF-kappa B signaling pathway,,-4.2,5.2,5.6,20504,99,358,9,2.5,0.83,12045|12047|21898|21943|22329|24099|50930|72049|105844,Bcl2a1b|Bcl2a1d|Tlr4|Tnfsf11|Vcam1|Tnfsf13b|Tnfsf14|Tnfrsf13c|Card10,-1.9,Geneid
GO Biological Processes,19,GO:0032660,regulation of interleukin-17 production,19_GO:0032501 multicellular organismal process,-4.2,8.6,6.4,20504,40,358,6,1.7,0.68,15978|16183|20290|21898|30925|60505,Ifng|Il2|Ccl1|Tlr4|Slamf6|Il21,-1.9,Geneid
GO Biological Processes,19,GO:0002562,somatic diversification of immune receptors via germline recombination within a single locus,19_GO:0002376 immune system process,-4.2,5.9,5.7,20504,78,358,8,2.2,0.78,12053|12458|12487|14056|15978|16183|20947|107823,Bcl6|Ccr6|Cd28|Ezh2|Ifng|Il2|Swap70|Nsd2,-1.9,Geneid
GO Biological Processes,19,GO:0016444,somatic cell DNA recombination,19_GO:0008152 metabolic process,-4.2,5.9,5.7,20504,78,358,8,2.2,0.78,12053|12458|12487|14056|15978|16183|20947|107823,Bcl6|Ccr6|Cd28|Ezh2|Ifng|Il2|Swap70|Nsd2,-1.9,Geneid
WikiPathways,27,WP3625,Tyrobp causal network in microglia,,-4.2,6.9,6,20504,58,358,7,2,0.73,12332|16154|16409|16411|17132|20750|21938,Capg|Il10ra|Itgam|Itgax|Maf|Spp1|Tnfrsf1b,-1.9,Geneid
GO Biological Processes,19,GO:0018212,peptidyl-tyrosine modification,19_GO:0008152 metabolic process,-4.2,3,4.8,20504,326,358,17,4.7,1.1,11839|12505|12519|15978|16183|16196|16412|16878|18186|18606|19247|21898|50490|56013|60505|231125|320664,Areg|Cd44|Cd80|Ifng|Il2|Il7|Itgb1|Lif|Nrp1|Enpp2|Ptpn11|Tlr4|Nox4|Srcin1|Il21|Zfyve28|Cass4,-1.9,Geneid
GO Biological Processes,19,GO:0050921,positive regulation of chemotaxis,19_GO:0040011 locomotion,-4.1,4.2,5.2,20504,151,358,11,3.1,0.91,12458|12766|13616|14173|15945|16963|18186|20290|20583|20947|50930,Ccr6|Cxcr3|Edn3|Fgf2|Cxcl10|Xcl1|Nrp1|Ccl1|Snai2|Swap70|Tnfsf14,-1.9,Geneid
GO Biological Processes,19,GO:0045190,isotype switching,19_GO:0002376 immune system process,-4.1,6.8,5.9,20504,59,358,7,2,0.73,12053|12458|12487|15978|16183|20947|107823,Bcl6|Ccr6|Cd28|Ifng|Il2|Swap70|Nsd2,-1.9,Geneid
GO Biological Processes,19,GO:0002204,somatic recombination of immunoglobulin genes involved in immune response,19_GO:0002376 immune system process,-4.1,6.8,5.9,20504,59,358,7,2,0.73,12053|12458|12487|15978|16183|20947|107823,Bcl6|Ccr6|Cd28|Ifng|Il2|Swap70|Nsd2,-1.9,Geneid
GO Biological Processes,19,GO:0002208,somatic diversification of immunoglobulins involved in immune response,19_GO:0002376 immune system process,-4.1,6.8,5.9,20504,59,358,7,2,0.73,12053|12458|12487|15978|16183|20947|107823,Bcl6|Ccr6|Cd28|Ifng|Il2|Swap70|Nsd2,-1.9,Geneid
GO Biological Processes,19,GO:0030335,positive regulation of cell migration,19_GO:0040011 locomotion,-4.1,2.4,4.5,20504,571,358,24,6.7,1.3,11501|12162|12458|13616|14173|15945|15978|16401|16411|16412|16963|18186|18606|20290|20361|20583|20947|21898|22402|50490|50918|50930|214968|320664,Adam8|Bmp7|Ccr6|Edn3|Fgf2|Cxcl10|Ifng|Itga4|Itgax|Itgb1|Xcl1|Nrp1|Enpp2|Ccl1|Sema7a|Snai2|Swap70|Tlr4|Ccn4|Nox4|Myadm|Tnfsf14|Sema6d|Cass4,-1.9,Geneid
GO Biological Processes,19,GO:0071674,mononuclear cell migration,19_GO:0040011 locomotion,-4.1,3.8,5,20504,181,358,12,3.4,0.95,11501|12458|12766|15945|16401|16408|16963|17470|20290|21943|50930|54698,Adam8|Ccr6|Cxcr3|Cxcl10|Itga4|Itgal|Xcl1|Cd200|Ccl1|Tnfsf11|Tnfsf14|Crtam,-1.8,Geneid
GO Biological Processes,19,GO:0002573,myeloid leukocyte differentiation,19_GO:0002376 immune system process,-4.1,3.4,4.9,20504,239,358,14,3.9,1,11501|12192|15902|15978|16364|16409|16878|18018|21847|21943|22402|97086|170741|227377,Adam8|Zfp36l1|Id2|Ifng|Irf4|Itgam|Lif|Nfatc1|Klf10|Tnfsf11|Ccn4|Slc9b2|Pilrb1|Farp2,-1.8,Geneid
GO Biological Processes,19,GO:0051272,positive regulation of cellular component movement,19_GO:0051179 localization,-4.1,2.3,4.5,20504,614,358,25,7,1.3,11501|12053|12162|12458|13616|14173|15945|15978|16401|16411|16412|16963|18186|18606|20290|20361|20583|20947|21898|22402|50490|50918|50930|214968|320664,Adam8|Bcl6|Bmp7|Ccr6|Edn3|Fgf2|Cxcl10|Ifng|Itga4|Itgax|Itgb1|Xcl1|Nrp1|Enpp2|Ccl1|Sema7a|Snai2|Swap70|Tlr4|Ccn4|Nox4|Myadm|Tnfsf14|Sema6d|Cass4,-1.8,Geneid
GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-4.1,2.3,4.5,20504,615,358,25,7,1.3,11501|12162|12458|12766|13616|14173|15945|15978|16401|16411|16412|16963|18186|18606|20290|20361|20583|20947|21898|22402|50490|50918|50930|214968|320664,Adam8|Bmp7|Ccr6|Cxcr3|Edn3|Fgf2|Cxcl10|Ifng|Itga4|Itgax|Itgb1|Xcl1|Nrp1|Enpp2|Ccl1|Sema7a|Snai2|Swap70|Tlr4|Ccn4|Nox4|Myadm|Tnfsf14|Sema6d|Cass4,-1.8,Geneid
GO Biological Processes,19,GO:0032620,interleukin-17 production,19_GO:0032501 multicellular organismal process,-4,7.8,6,20504,44,358,6,1.7,0.68,15978|16183|20290|21898|30925|60505,Ifng|Il2|Ccl1|Tlr4|Slamf6|Il21,-1.7,Geneid
GO Biological Processes,19,GO:0050864,regulation of B cell activation,19_GO:0002376 immune system process,-4,3.1,4.7,20504,276,358,15,4.2,1.1,12053|12192|12367|12477|12487|15902|15978|16183|16196|21898|22780|24099|60505|72049|107823,Bcl6|Zfp36l1|Casp3|Ctla4|Cd28|Id2|Ifng|Il2|Il7|Tlr4|Ikzf3|Tnfsf13b|Il21|Tnfrsf13c|Nsd2,-1.7,Geneid
GO Biological Processes,19,GO:2000401,regulation of lymphocyte migration,19_GO:0040011 locomotion,-4,6.4,5.7,20504,63,358,7,2,0.73,11501|12458|15945|16401|16963|17470|50930,Adam8|Ccr6|Cxcl10|Itga4|Xcl1|Cd200|Tnfsf14,-1.7,Geneid
GO Biological Processes,19,GO:1902106,negative regulation of leukocyte differentiation,19_GO:0002376 immune system process,-3.9,4.7,5.2,20504,109,358,9,2.5,0.83,12053|12477|12505|15902|15978|16183|16768|65963|170741,Bcl6|Ctla4|Cd44|Id2|Ifng|Il2|Lag3|Tmem176b|Pilrb1,-1.7,Geneid
