_MEMBER_Geneid,_LogP_Geneid,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-4.1,GO:0002208,somatic diversification of immunoglobulins involved in immune response,M1,1,0
1,-4.4,GO:0050866,negative regulation of cell activation,M1,1,0
1,-2,GO:0097191,extrinsic apoptotic signaling pathway,M1,1,0
1,-5.8,GO:0031349,positive regulation of defense response,M1,1,0
1,-2.8,GO:0032611,interleukin-1 beta production,M1,1,0
1,-3.7,GO:0043408,regulation of MAPK cascade,M1,1,0
1,-10,GO:1903037,regulation of leukocyte cell-cell adhesion,M1,1,0
1,-3,GO:0007507,heart development,M1,1,0
1,-2.8,GO:0006929,substrate-dependent cell migration,M1,1,0
1,-2.2,GO:0061377,mammary gland lobule development,M1,1,0
1,-2.1,GO:0061098,positive regulation of protein tyrosine kinase activity,M1,1,0
1,-2.3,mmu04670,Leukocyte transendothelial migration,M1,1,0
1,-5.1,ko04672,Intestinal immune network for IgA production,M1,1,0
1,-2.5,GO:0048291,isotype switching to IgG isotypes,M1,1,0
1,-2.6,GO:0060669,embryonic placenta morphogenesis,M1,1,0
1,-5,GO:0001819,positive regulation of cytokine production,M1,1,0
1,-3.7,R-MMU-216083,Integrin cell surface interactions,M1,1,0
1,-2.1,mmu04640,Hematopoietic cell lineage,M1,1,0
1,-4.7,GO:0045089,positive regulation of innate immune response,M1,1,0
1,-3.1,GO:0010975,regulation of neuron projection development,M1,1,0
1,-2.1,GO:0090276,regulation of peptide hormone secretion,M1,1,0
1,-2,GO:0150115,cell-substrate junction organization,M1,1,0
1,-2.5,GO:0051480,regulation of cytosolic calcium ion concentration,M1,1,0
1,-7.1,GO:0031347,regulation of defense response,M1,1,0
1,-5.6,GO:0072676,lymphocyte migration,M1,1,0
1,-3.2,GO:0002250,adaptive immune response,M1,1,0
1,-4,GO:0032620,interleukin-17 production,M1,1,0
1,-2.4,GO:0060711,labyrinthine layer development,M1,1,0
1,-3.8,GO:2000147,positive regulation of cell motility,M1,1,0
1,-3.1,GO:0045639,positive regulation of myeloid cell differentiation,M1,1,0
1,-2.7,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M1,1,0
1,-3.5,GO:0032649,regulation of interferon-gamma production,M1,1,0
1,-2,GO:0014902,myotube differentiation,M1,1,0
1,-5.3,GO:0050867,positive regulation of cell activation,M1,1,0
1,-3.4,GO:0002335,mature B cell differentiation,M1,1,0
1,-2.4,GO:0060411,cardiac septum morphogenesis,M1,1,0
1,-4.8,GO:0060710,chorio-allantoic fusion,M1,1,0
1,-2.1,GO:0002718,regulation of cytokine production involved in immune response,M1,1,0
1,-2.7,GO:0002712,regulation of B cell mediated immunity,M1,1,0
1,-2,GO:0070227,lymphocyte apoptotic process,M1,1,0
1,-10,GO:0030155,regulation of cell adhesion,M1,1,0
1,-7.4,GO:0050727,regulation of inflammatory response,M1,1,0
1,-4.9,GO:0030890,positive regulation of B cell proliferation,M1,1,0
1,-3.6,GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",M1,1,0
1,-4.1,GO:0071674,mononuclear cell migration,M1,1,0
1,-2.3,GO:0002836,positive regulation of response to tumor cell,M1,1,0
1,-2.2,GO:0044344,cellular response to fibroblast growth factor stimulus,M1,1,0
1,-2.8,GO:1905330,regulation of morphogenesis of an epithelium,M1,1,0
1,-2.6,GO:0002274,myeloid leukocyte activation,M1,1,0
1,-2.7,GO:0097530,granulocyte migration,M1,1,0
1,-3.3,GO:0002708,positive regulation of lymphocyte mediated immunity,M1,1,0
1,-2.3,GO:0071692,protein localization to extracellular region,M1,1,0
1,-3.9,GO:1902106,negative regulation of leukocyte differentiation,M1,1,0
1,-2.2,GO:0050708,regulation of protein secretion,M1,1,0
1,-2.3,GO:0045786,negative regulation of cell cycle,M1,1,0
1,-3,GO:0046006,regulation of activated T cell proliferation,M1,1,0
1,-5,GO:0051251,positive regulation of lymphocyte activation,M1,1,0
1,-7.5,GO:0050671,positive regulation of lymphocyte proliferation,M1,1,0
1,-2.1,mmu04650,Natural killer cell mediated cytotoxicity,M1,1,0
1,-2.3,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,M1,1,0
1,-2.7,GO:0031343,positive regulation of cell killing,M1,1,0
1,-6.9,GO:0070665,positive regulation of leukocyte proliferation,M1,1,0
1,-2.6,GO:0002891,positive regulation of immunoglobulin mediated immune response,M1,1,0
1,-2.2,GO:0002821,positive regulation of adaptive immune response,M1,1,0
1,-6.2,WP458,Inflammatory response pathway,M1,1,0
1,-2.2,GO:0001906,cell killing,M1,1,0
1,-3,GO:0050728,negative regulation of inflammatory response,M1,1,0
1,-7.2,GO:0031295,T cell costimulation,M1,1,0
1,-2.9,GO:0150079,negative regulation of neuroinflammatory response,M1,1,0
1,-2.7,mmu04630,Jak-STAT signaling pathway,M1,1,0
