_MEMBER_Geneid,_LogP_Geneid,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-3.8,GO:0030516,regulation of axon extension,M1,1,0
1,-3.1,GO:0031295,T cell costimulation,M1,1,0
1,-2.7,GO:0010721,negative regulation of cell development,M1,1,0
1,-2.2,GO:0050727,regulation of inflammatory response,M1,1,0
1,-3.4,GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",M1,1,0
1,-2.5,GO:0030890,positive regulation of B cell proliferation,M1,1,0
1,-10,GO:0030155,regulation of cell adhesion,M1,1,0
1,-4,GO:0051653,spindle localization,M1,1,0
1,-2.4,GO:0060840,artery development,M1,1,0
1,-2,GO:0060669,embryonic placenta morphogenesis,M1,1,0
1,-5.9,GO:0001819,positive regulation of cytokine production,M1,1,0
1,-2,GO:0043372,"positive regulation of CD4-positive, alpha-beta T cell differentiation",M1,1,0
1,-2.5,GO:2000273,positive regulation of signaling receptor activity,M1,1,0
1,-2.1,GO:0045089,positive regulation of innate immune response,M1,1,0
1,-5.2,GO:0010975,regulation of neuron projection development,M1,1,0
1,-2.6,GO:0150115,cell-substrate junction organization,M1,1,0
1,-4.5,GO:0030900,forebrain development,M1,1,0
1,-2.5,GO:0031347,regulation of defense response,M1,1,0
1,-3.7,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,M1,1,0
1,-3.2,GO:0072676,lymphocyte migration,M1,1,0
1,-4.6,GO:0032620,interleukin-17 production,M1,1,0
1,-5.1,GO:2000147,positive regulation of cell motility,M1,1,0
1,-2.4,mmu01524,Platinum drug resistance,M1,1,0
1,-2.8,GO:0071364,cellular response to epidermal growth factor stimulus,M1,1,0
1,-2.2,GO:0001655,urogenital system development,M1,1,0
1,-2.2,GO:0001776,leukocyte homeostasis,M1,1,0
1,-2.2,R-MMU-112314,Neurotransmitter receptors and postsynaptic signal transmission,M1,1,0
1,-2.6,GO:0150146,cell junction disassembly,M1,1,0
1,-2.3,GO:0021988,olfactory lobe development,M1,1,0
1,-2.5,GO:0060602,branch elongation of an epithelium,M1,1,0
1,-6,GO:0061564,axon development,M1,1,0
1,-2.6,GO:0001890,placenta development,M1,1,0
1,-2.5,GO:0060323,head morphogenesis,M1,1,0
1,-3.5,GO:0032663,regulation of interleukin-2 production,M1,1,0
1,-3.6,GO:0045621,positive regulation of lymphocyte differentiation,M1,1,0
1,-2.5,GO:0007423,sensory organ development,M1,1,0
1,-3,mmu04670,Leukocyte transendothelial migration,M1,1,0
1,-3.1,GO:0097485,neuron projection guidance,M1,1,0
1,-2.1,GO:0060711,labyrinthine layer development,M1,1,0
1,-2.5,GO:0071674,mononuclear cell migration,M1,1,0
1,-2.9,GO:0097530,granulocyte migration,M1,1,0
1,-2.3,GO:0008643,carbohydrate transport,M1,1,0
1,-2.2,GO:0002708,positive regulation of lymphocyte mediated immunity,M1,1,0
1,-3.1,GO:0048639,positive regulation of developmental growth,M1,1,0
1,-3.9,GO:0034329,cell junction assembly,M1,1,0
1,-2.6,GO:0051251,positive regulation of lymphocyte activation,M1,1,0
1,-3.1,GO:0050671,positive regulation of lymphocyte proliferation,M1,1,0
1,-5.8,GO:0060560,developmental growth involved in morphogenesis,M1,1,0
1,-3,GO:0007163,establishment or maintenance of cell polarity,M1,1,0
1,-3.5,GO:0070665,positive regulation of leukocyte proliferation,M1,1,0
1,-2.4,GO:0002369,T cell cytokine production,M1,1,0
1,-4,GO:0048588,developmental cell growth,M1,1,0
1,-6.2,GO:0045619,regulation of lymphocyte differentiation,M1,1,0
