Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:2000106,regulation of leukocyte apoptotic process,19_GO:0050789 regulation of biological process,-3.3,5.1,4.8,20504,112,253,7,2.8,1,12775|14605|16197|17869|18707|108655|170770,Ccr7|Tsc22d3|Il7r|Myc|Pik3cd|Foxp1|Bbc3,-0.89,Geneid
GO Biological Processes,19,GO:0016202,regulation of striated muscle tissue development,19_GO:0032502 developmental process,-3.3,7.6,5.4,20504,53,253,5,2,0.88,11555|12043|14605|16842|21416,Adrb2|Bcl2|Tsc22d3|Lef1|Tcf7l2,-0.89,Geneid
KEGG Pathway,24,mmu05213,Endometrial cancer,,-3.3,7.6,5.4,20504,53,253,5,2,0.88,12550|16842|17869|18707|21416,Cdh1|Lef1|Myc|Pik3cd|Tcf7l2,-0.89,Geneid
GO Biological Processes,19,GO:0045926,negative regulation of growth,19_GO:0040007 growth,-3.3,3.4,4.3,20504,266,253,11,4.3,1.3,11482|11555|12043|14083|18479|21416|63953|108655|140742|170770|231507,Acvrl1|Adrb2|Bcl2|Ptk2|Pak1|Tcf7l2|Dusp10|Foxp1|Sesn1|Bbc3|Plac8,-0.89,Geneid
GO Biological Processes,19,GO:0042594,response to starvation,19_GO:0050896 response to stimulus,-3.3,3.9,4.5,20504,185,253,9,3.6,1.2,11910|12043|13666|18432|21416|52187|66148|140742|237253,Atf3|Bcl2|Eif2ak3|Mybbp1a|Tcf7l2|Rragd|Dnajc15|Sesn1|Lrp11,-0.89,Geneid
KEGG Pathway,24,mmu05216,Thyroid cancer,,-3.3,10,5.9,20504,31,253,4,1.6,0.78,12550|16842|17869|21416,Cdh1|Lef1|Myc|Tcf7l2,-0.86,Geneid
GO Biological Processes,19,GO:0043276,anoikis,19_GO:0009987 cellular process,-3.3,10,5.9,20504,31,253,4,1.6,0.78,12043|14083|18432|21885,Bcl2|Ptk2|Mybbp1a|Tle1,-0.86,Geneid
GO Biological Processes,19,GO:0007015,actin filament organization,19_GO:0009987 cellular process,-3.2,2.7,4,20504,455,253,15,5.9,1.5,11472|12043|12488|13609|15901|18479|20971|22351|27360|50874|54132|66214|114606|194401|237860,Actn2|Bcl2|Cd2ap|S1pr1|Id1|Pak1|Sdc4|Vill|Add3|Tmod4|Pdlim1|Rgcc|Tle6|Mical3|Ssh2,-0.85,Geneid
KEGG Pathway,24,mmu04072,Phospholipase D signaling pathway,,-3.2,4.3,4.5,20504,151,253,8,3.2,1.1,11512|13139|18707|19157|27367|56508|66922|108072,Adcy6|Dgka|Pik3cd|Cyth1|Rpl3|Rapgef4|Rras2|Grm6,-0.84,Geneid
GO Biological Processes,19,GO:0070670,response to interleukin-4,19_GO:0050896 response to stimulus,-3.2,10,5.8,20504,32,253,4,1.6,0.78,11837|16842|16898|27367,Rplp0|Lef1|Rps2|Rpl3,-0.84,Geneid
Reactome Gene Sets,6,R-MMU-390522,Striated Muscle Contraction,,-3.2,10,5.8,20504,32,253,4,1.6,0.78,11472|17888|21957|50874,Actn2|Myh6|Tnnt3|Tmod4,-0.84,Geneid
GO Biological Processes,19,GO:0048872,homeostasis of number of cells,19_GO:0065007 biological regulation,-3.2,2.9,4.1,20504,364,253,13,5.1,1.4,12043|12775|14605|16197|16598|18174|18578|18707|20085|20088|21833|30928|50794,Bcl2|Ccr7|Tsc22d3|Il7r|Klf2|Slc11a2|Pde4b|Pik3cd|Rps19|Rps24|Thra|Zbtb18|Klf13,-0.84,Geneid
GO Biological Processes,19,GO:0035710,"CD4-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-3.2,4.8,4.7,20504,117,253,7,2.8,1,12775|13136|16190|16842|17131|20230|108655,Ccr7|Cd55|Il4ra|Lef1|Smad7|Satb1|Foxp1,-0.84,Geneid
GO Biological Processes,19,GO:0014812,muscle cell migration,19_GO:0040011 locomotion,-3.2,4.8,4.7,20504,117,253,7,2.8,1,12043|14083|16195|16416|17869|18479|56508,Bcl2|Ptk2|Il6st|Itgb3|Myc|Pak1|Rapgef4,-0.84,Geneid
GO Biological Processes,19,GO:1901861,regulation of muscle tissue development,19_GO:0032502 developmental process,-3.2,7.2,5.2,20504,56,253,5,2,0.88,11555|12043|14605|16842|21416,Adrb2|Bcl2|Tsc22d3|Lef1|Tcf7l2,-0.84,Geneid
GO Biological Processes,19,GO:0048634,regulation of muscle organ development,19_GO:0032502 developmental process,-3.2,7.1,5.2,20504,57,253,5,2,0.88,11555|12043|14605|16842|21416,Adrb2|Bcl2|Tsc22d3|Lef1|Tcf7l2,-0.82,Geneid
GO Biological Processes,19,GO:0048041,focal adhesion assembly,19_GO:0022610 biological adhesion,-3.2,5.7,4.8,20504,86,253,6,2.4,0.96,11472|11482|12043|14083|17387|20971,Actn2|Acvrl1|Bcl2|Ptk2|Mmp14|Sdc4,-0.82,Geneid
GO Biological Processes,19,GO:0048641,regulation of skeletal muscle tissue development,19_GO:0032502 developmental process,-3.2,9.8,5.7,20504,33,253,4,1.6,0.78,11555|12043|14605|21416,Adrb2|Bcl2|Tsc22d3|Tcf7l2,-0.82,Geneid
GO Biological Processes,19,GO:0032970,regulation of actin filament-based process,19_GO:0050789 regulation of biological process,-3.2,2.7,4,20504,416,253,14,5.5,1.4,11472|12488|13609|14159|15901|16416|18479|18578|20971|22351|27360|50874|66214|237860,Actn2|Cd2ap|S1pr1|Fes|Id1|Itgb3|Pak1|Pde4b|Sdc4|Vill|Add3|Tmod4|Rgcc|Ssh2,-0.82,Geneid
GO Biological Processes,19,GO:0032956,regulation of actin cytoskeleton organization,19_GO:0050789 regulation of biological process,-3.1,2.9,4,20504,369,253,13,5.1,1.4,11472|12488|13609|14159|15901|16416|18479|20971|22351|27360|50874|66214|237860,Actn2|Cd2ap|S1pr1|Fes|Id1|Itgb3|Pak1|Sdc4|Vill|Add3|Tmod4|Rgcc|Ssh2,-0.82,Geneid
GO Biological Processes,19,GO:1902105,regulation of leukocyte differentiation,19_GO:0002376 immune system process,-3.1,3,4.1,20504,323,253,12,4.7,1.3,12775|14159|16190|16197|16416|16842|17131|17387|17869|63953|74039|108655,Ccr7|Fes|Il4ra|Il7r|Itgb3|Lef1|Smad7|Mmp14|Myc|Dusp10|Nfam1|Foxp1,-0.82,Geneid
GO Biological Processes,19,GO:0001503,ossification,19_GO:0032501 multicellular organismal process,-3.1,2.7,4,20504,418,253,14,5.5,1.4,11555|12043|13609|13666|14083|15901|16195|17131|17387|18514|21416|21833|68010|329278,Adrb2|Bcl2|S1pr1|Eif2ak3|Ptk2|Id1|Il6st|Smad7|Mmp14|Pbx1|Tcf7l2|Thra|Bambi|Tnn,-0.82,Geneid
GO Biological Processes,19,GO:0042391,regulation of membrane potential,19_GO:0065007 biological regulation,-3.1,2.6,3.9,20504,467,253,15,5.9,1.5,11472|11555|11931|12043|13048|14400|16490|16512|17131|17869|56508|81907|83814|108655|110902,Actn2|Adrb2|Atp1b1|Bcl2|Cux2|Gabrb1|Kcna2|Kcnh3|Smad7|Myc|Rapgef4|Tmem108|Nedd4l|Foxp1|Chrna2,-0.82,Geneid
GO Biological Processes,19,GO:0010761,fibroblast migration,19_GO:0040011 locomotion,-3.1,7,5.1,20504,58,253,5,2,0.88,14083|16416|18479|20971|54132,Ptk2|Itgb3|Pak1|Sdc4|Pdlim1,-0.82,Geneid
GO Biological Processes,19,GO:2000811,negative regulation of anoikis,19_GO:0048519 negative regulation of biological process,-3.1,16,6.6,20504,15,253,3,1.2,0.68,12043|14083|21885,Bcl2|Ptk2|Tle1,-0.82,Geneid
GO Biological Processes,19,GO:0070665,positive regulation of leukocyte proliferation,19_GO:0048518 positive regulation of biological process,-3.1,4.1,4.4,20504,157,253,8,3.2,1.1,12043|12775|13136|14083|16019|16195|27050|67245,Bcl2|Ccr7|Cd55|Ptk2|Ighm|Il6st|Rps3|Peli1,-0.82,Geneid
KEGG Pathway,24,ko04024,cAMP signaling pathway,,-3.1,3.7,4.3,20504,197,253,9,3.6,1.2,11512|11555|11931|18479|18576|18578|18707|56508|66922,Adcy6|Adrb2|Atp1b1|Pak1|Pde3b|Pde4b|Pik3cd|Rapgef4|Rras2,-0.8,Geneid
GO Biological Processes,19,GO:0031669,cellular response to nutrient levels,19_GO:0050896 response to stimulus,-3.1,3.7,4.2,20504,199,253,9,3.6,1.2,11910|12043|13666|14159|18432|21416|52187|66148|140742,Atf3|Bcl2|Eif2ak3|Fes|Mybbp1a|Tcf7l2|Rragd|Dnajc15|Sesn1,-0.78,Geneid
KEGG Pathway,24,mmu04024,cAMP signaling pathway,,-3.1,3.6,4.2,20504,200,253,9,3.6,1.2,11512|11555|11931|18479|18576|18578|18707|56508|66922,Adcy6|Adrb2|Atp1b1|Pak1|Pde3b|Pde4b|Pik3cd|Rapgef4|Rras2,-0.77,Geneid
GO Biological Processes,19,GO:0022409,positive regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-3,3.1,4,20504,288,253,11,4.3,1.3,12550|12775|13136|16190|16195|16197|16842|17131|18793|27050|63953,Cdh1|Ccr7|Cd55|Il4ra|Il6st|Il7r|Lef1|Smad7|Plaur|Rps3|Dusp10,-0.74,Geneid
GO Biological Processes,19,GO:0030042,actin filament depolymerization,19_GO:0009987 cellular process,-3,6.5,4.9,20504,62,253,5,2,0.88,11472|22351|27360|50874|194401,Actn2|Vill|Add3|Tmod4|Mical3,-0.72,Geneid
KEGG Pathway,24,ko05210,Colorectal cancer,,-3,6.5,4.9,20504,62,253,5,2,0.88,12043|16842|17869|18707|21416,Bcl2|Lef1|Myc|Pik3cd|Tcf7l2,-0.72,Geneid
GO Biological Processes,19,GO:0009267,cellular response to starvation,19_GO:0050896 response to stimulus,-3,4,4.2,20504,164,253,8,3.2,1.1,11910|12043|13666|18432|21416|52187|66148|140742,Atf3|Bcl2|Eif2ak3|Mybbp1a|Tcf7l2|Rragd|Dnajc15|Sesn1,-0.72,Geneid
WikiPathways,27,WP1763,PluriNetWork: mechanisms associated with pluripotency,,-3,3.1,3.9,20504,292,253,11,4.3,1.3,12550|13139|15901|16195|16598|16842|17131|17869|18707|20230|83814,Cdh1|Dgka|Id1|Il6st|Klf2|Lef1|Smad7|Myc|Pik3cd|Satb1|Nedd4l,-0.71,Geneid
GO Biological Processes,19,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",19_GO:0002376 immune system process,-3,5.2,4.5,20504,94,253,6,2.4,0.96,12775|16190|16842|17131|20230|108655,Ccr7|Il4ra|Lef1|Smad7|Satb1|Foxp1,-0.7,Geneid
GO Biological Processes,19,GO:0045655,regulation of monocyte differentiation,19_GO:0002376 immune system process,-3,14,6.1,20504,17,253,3,1.2,0.68,14159|17869|108655,Fes|Myc|Foxp1,-0.7,Geneid
GO Biological Processes,19,GO:0048640,negative regulation of developmental growth,19_GO:0040007 growth,-3,4.4,4.3,20504,129,253,7,2.8,1,11555|14083|18479|21416|63953|108655|231507,Adrb2|Ptk2|Pak1|Tcf7l2|Dusp10|Foxp1|Plac8,-0.7,Geneid
GO Biological Processes,19,GO:0009266,response to temperature stimulus,19_GO:0050896 response to stimulus,-2.9,3.9,4.2,20504,167,253,8,3.2,1.1,11555|13666|18578|20449|21833|231507|237253|329003,Adrb2|Eif2ak3|Pde4b|St8sia1|Thra|Plac8|Lrp11|Zfp516,-0.69,Geneid
GO Biological Processes,19,GO:0050863,regulation of T cell activation,19_GO:0002376 immune system process,-2.9,2.8,3.8,20504,342,253,12,4.7,1.3,12775|13136|16190|16195|16197|16842|17131|20971|27050|63953|67245|94212,Ccr7|Cd55|Il4ra|Il6st|Il7r|Lef1|Smad7|Sdc4|Rps3|Dusp10|Peli1|Pag1,-0.69,Geneid
GO Biological Processes,19,GO:0002253,activation of immune response,19_GO:0002376 immune system process,-2.9,2.6,3.8,20504,439,253,14,5.5,1.4,12043|12775|13136|16019|16428|18578|22165|27050|66214|74039|77647|108655|239743|100033459,Bcl2|Ccr7|Cd55|Ighm|Itk|Pde4b|Txk|Rps3|Rgcc|Nfam1|Trat1|Foxp1|Klhl6|Ifi208,-0.69,Geneid
GO Biological Processes,19,GO:0097435,supramolecular fiber organization,19_GO:0009987 cellular process,-2.9,2.1,3.6,20504,756,253,20,7.9,1.7,11472|12043|12488|13609|14159|15901|17888|18479|20971|21957|22351|27050|27360|50874|54132|66214|108655|114606|194401|237860,Actn2|Bcl2|Cd2ap|S1pr1|Fes|Id1|Myh6|Pak1|Sdc4|Tnnt3|Vill|Rps3|Add3|Tmod4|Pdlim1|Rgcc|Foxp1|Tle6|Mical3|Ssh2,-0.69,Geneid
GO Biological Processes,19,GO:0051493,regulation of cytoskeleton organization,19_GO:0050789 regulation of biological process,-2.9,2.4,3.7,20504,543,253,16,6.3,1.5,11472|12488|13609|14159|15901|16416|18479|20971|22351|27050|27360|50874|66214|70292|213582|237860,Actn2|Cd2ap|S1pr1|Fes|Id1|Itgb3|Pak1|Sdc4|Vill|Rps3|Add3|Tmod4|Rgcc|Afap1|Map9|Ssh2,-0.68,Geneid
GO Biological Processes,19,GO:0050854,regulation of antigen receptor-mediated signaling pathway,19_GO:0002376 immune system process,-2.9,6.2,4.7,20504,65,253,5,2,0.88,12775|27050|74039|77647|108655,Ccr7|Rps3|Nfam1|Trat1|Foxp1,-0.67,Geneid
GO Biological Processes,19,GO:0034329,cell junction assembly,19_GO:0009987 cellular process,-2.9,2.6,3.7,20504,442,253,14,5.5,1.4,11472|11482|12043|12550|13048|13631|14083|16416|17131|17387|20971|83814|105827|252973,Actn2|Acvrl1|Bcl2|Cdh1|Cux2|Eef2k|Ptk2|Itgb3|Smad7|Mmp14|Sdc4|Nedd4l|Amigo2|Grhl2,-0.67,Geneid
GO Biological Processes,19,GO:0050862,positive regulation of T cell receptor signaling pathway,19_GO:0002376 immune system process,-2.9,14,5.9,20504,18,253,3,1.2,0.68,12775|27050|77647,Ccr7|Rps3|Trat1,-0.65,Geneid
KEGG Pathway,24,mmu05210,Colorectal cancer,,-2.9,6.1,4.7,20504,66,253,5,2,0.88,12043|16842|17869|18707|21416,Bcl2|Lef1|Myc|Pik3cd|Tcf7l2,-0.65,Geneid
GO Biological Processes,19,GO:0060562,epithelial tube morphogenesis,19_GO:0032502 developmental process,-2.9,2.7,3.7,20504,397,253,13,5.1,1.4,11482|12043|12826|16842|17387|17869|18479|18514|18707|20115|20971|108655|252973,Acvrl1|Bcl2|Col4a1|Lef1|Mmp14|Myc|Pak1|Pbx1|Pik3cd|Rps7|Sdc4|Foxp1|Grhl2,-0.64,Geneid
GO Biological Processes,19,GO:0006941,striated muscle contraction,19_GO:0032501 multicellular organismal process,-2.8,3.7,4.1,20504,173,253,8,3.2,1.1,11555|11931|17131|17888|18578|21957|29856|226594,Adrb2|Atp1b1|Smad7|Myh6|Pde4b|Tnnt3|Smtn|Rcsd1,-0.64,Geneid
WikiPathways,27,WP373,IL-3 signaling pathway,,-2.8,4.9,4.4,20504,99,253,6,2.4,0.96,12043|14083|14159|15901|18479|18707,Bcl2|Ptk2|Fes|Id1|Pak1|Pik3cd,-0.63,Geneid
GO Biological Processes,19,GO:0050851,antigen receptor-mediated signaling pathway,19_GO:0002376 immune system process,-2.8,2.9,3.8,20504,304,253,11,4.3,1.3,12043|12775|16019|16428|18578|22165|27050|74039|77647|108655|239743,Bcl2|Ccr7|Ighm|Itk|Pde4b|Txk|Rps3|Nfam1|Trat1|Foxp1|Klhl6,-0.63,Geneid
GO Biological Processes,19,GO:0050865,regulation of cell activation,19_GO:0050789 regulation of biological process,-2.8,2.1,3.5,20504,770,253,20,7.9,1.7,11555|12043|12775|13136|14159|16019|16190|16195|16197|16842|17101|17131|17387|20971|22165|27050|63953|67245|74039|94212,Adrb2|Bcl2|Ccr7|Cd55|Fes|Ighm|Il4ra|Il6st|Il7r|Lef1|Lyst|Smad7|Mmp14|Sdc4|Txk|Rps3|Dusp10|Peli1|Nfam1|Pag1,-0.63,Geneid
GO Biological Processes,19,GO:1903706,regulation of hemopoiesis,19_GO:0002376 immune system process,-2.8,2.6,3.7,20504,401,253,13,5.1,1.4,12775|14159|16190|16197|16416|16842|17131|17387|17869|50794|63953|74039|108655,Ccr7|Fes|Il4ra|Il7r|Itgb3|Lef1|Smad7|Mmp14|Myc|Klf13|Dusp10|Nfam1|Foxp1,-0.62,Geneid
GO Biological Processes,19,GO:0043393,regulation of protein binding,19_GO:0065007 biological regulation,-2.8,3.3,3.9,20504,218,253,9,3.6,1.2,11555|13666|15901|17869|21416|54562|68010|228775|233744,Adrb2|Eif2ak3|Id1|Myc|Tcf7l2|Lrrc6|Bambi|Trib3|Spon1,-0.61,Geneid
GO Biological Processes,19,GO:0010762,regulation of fibroblast migration,19_GO:0040011 locomotion,-2.8,7.9,4.9,20504,41,253,4,1.6,0.78,14083|16416|18479|20971,Ptk2|Itgb3|Pak1|Sdc4,-0.61,Geneid
GO Biological Processes,19,GO:0051249,regulation of lymphocyte activation,19_GO:0002376 immune system process,-2.8,2.3,3.5,20504,611,253,17,6.7,1.6,12043|12775|13136|16019|16190|16195|16197|16842|17101|17131|17387|20971|27050|63953|67245|74039|94212,Bcl2|Ccr7|Cd55|Ighm|Il4ra|Il6st|Il7r|Lef1|Lyst|Smad7|Mmp14|Sdc4|Rps3|Dusp10|Peli1|Nfam1|Pag1,-0.61,Geneid
GO Biological Processes,19,GO:0030239,myofibril assembly,19_GO:0032502 developmental process,-2.8,5.9,4.5,20504,69,253,5,2,0.88,11472|17888|21957|50874|108655,Actn2|Myh6|Tnnt3|Tmod4|Foxp1,-0.61,Geneid
GO Biological Processes,19,GO:0055002,striated muscle cell development,19_GO:0032502 developmental process,-2.8,5.9,4.5,20504,69,253,5,2,0.88,11472|17888|21957|50874|108655,Actn2|Myh6|Tnnt3|Tmod4|Foxp1,-0.61,Geneid
GO Biological Processes,19,GO:0048638,regulation of developmental growth,19_GO:0040007 growth,-2.8,2.6,3.6,20504,406,253,13,5.1,1.4,11555|12043|14083|17131|17888|18479|20437|21416|63953|67891|83814|108655|231507,Adrb2|Bcl2|Ptk2|Smad7|Myh6|Pak1|Siah1a|Tcf7l2|Dusp10|Rpl4|Nedd4l|Foxp1|Plac8,-0.6,Geneid
GO Biological Processes,19,GO:2001244,positive regulation of intrinsic apoptotic signaling pathway,19_GO:0048518 positive regulation of biological process,-2.8,5.8,4.5,20504,70,253,5,2,0.88,13666|20115|20437|27050|170770,Eif2ak3|Rps7|Siah1a|Rps3|Bbc3,-0.59,Geneid
GO Biological Processes,19,GO:0070661,leukocyte proliferation,19_GO:0009987 cellular process,-2.8,2.7,3.7,20504,359,253,12,4.7,1.3,12043|12775|13136|14083|16019|16195|16197|16842|20230|20971|27050|67245,Bcl2|Ccr7|Cd55|Ptk2|Ighm|Il6st|Il7r|Lef1|Satb1|Sdc4|Rps3|Peli1,-0.58,Geneid
GO Biological Processes,19,GO:0071887,leukocyte apoptotic process,19_GO:0009987 cellular process,-2.7,4.1,4.1,20504,140,253,7,2.8,1,12775|14605|16197|17869|18707|108655|170770,Ccr7|Tsc22d3|Il7r|Myc|Pik3cd|Foxp1|Bbc3,-0.58,Geneid
GO Biological Processes,19,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,19_GO:0023052 signaling,-2.7,3.3,3.8,20504,222,253,9,3.6,1.2,11512|11555|13609|16416|18578|22354|56508|108072|382045,Adcy6|Adrb2|S1pr1|Itgb3|Pde4b|Vipr1|Rapgef4|Grm6|Adgrg5,-0.58,Geneid
GO Biological Processes,19,GO:0010763,positive regulation of fibroblast migration,19_GO:0040011 locomotion,-2.7,12,5.6,20504,20,253,3,1.2,0.68,14083|16416|18479,Ptk2|Itgb3|Pak1,-0.58,Geneid
GO Biological Processes,19,GO:0051153,regulation of striated muscle cell differentiation,19_GO:0032502 developmental process,-2.7,4.7,4.2,20504,104,253,6,2.4,0.96,12043|17387|18479|21833|56190|108655,Bcl2|Mmp14|Pak1|Thra|Rbm38|Foxp1,-0.58,Geneid
GO Biological Processes,19,GO:0042093,T-helper cell differentiation,19_GO:0002376 immune system process,-2.7,5.7,4.4,20504,71,253,5,2,0.88,12775|16190|16842|17131|108655,Ccr7|Il4ra|Lef1|Smad7|Foxp1,-0.58,Geneid
GO Biological Processes,19,GO:0007517,muscle organ development,19_GO:0032502 developmental process,-2.7,2.7,3.6,20504,361,253,12,4.7,1.3,11555|11910|12043|13609|14605|16842|17131|17869|17888|21416|30928|108655,Adrb2|Atf3|Bcl2|S1pr1|Tsc22d3|Lef1|Smad7|Myc|Myh6|Tcf7l2|Zbtb18|Foxp1,-0.58,Geneid
GO Biological Processes,19,GO:0014706,striated muscle tissue development,19_GO:0032502 developmental process,-2.7,2.5,3.5,20504,463,253,14,5.5,1.4,11472|11555|11910|12043|13609|14605|16842|17131|17869|17888|18479|21416|30928|108655,Actn2|Adrb2|Atf3|Bcl2|S1pr1|Tsc22d3|Lef1|Smad7|Myc|Myh6|Pak1|Tcf7l2|Zbtb18|Foxp1,-0.57,Geneid
GO Biological Processes,19,GO:0048661,positive regulation of smooth muscle cell proliferation,19_GO:0048518 positive regulation of biological process,-2.7,4.6,4.2,20504,105,253,6,2.4,0.96,13609|14083|16416|17869|18479|108655,S1pr1|Ptk2|Itgb3|Myc|Pak1|Foxp1,-0.57,Geneid
GO Biological Processes,19,GO:0040008,regulation of growth,19_GO:0040007 growth,-2.7,2.1,3.4,20504,733,253,19,7.5,1.7,11482|11555|12043|14083|16010|17131|17387|17888|18479|20363|20437|21416|63953|67891|83814|108655|140742|170770|231507,Acvrl1|Adrb2|Bcl2|Ptk2|Igfbp4|Smad7|Mmp14|Myh6|Pak1|Selenop|Siah1a|Tcf7l2|Dusp10|Rpl4|Nedd4l|Foxp1|Sesn1|Bbc3|Plac8,-0.57,Geneid
GO Biological Processes,19,GO:0042273,ribosomal large subunit biogenesis,19_GO:0009987 cellular process,-2.7,5.6,4.4,20504,72,253,5,2,0.88,11837|19896|27367|66489|67115,Rplp0|Rpl10a|Rpl3|Rpl35|Rpl14,-0.57,Geneid
GO Biological Processes,19,GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",19_GO:0002376 immune system process,-2.7,5.6,4.4,20504,72,253,5,2,0.88,12775|16190|16842|17131|108655,Ccr7|Il4ra|Lef1|Smad7|Foxp1,-0.57,Geneid
GO Biological Processes,19,GO:0006935,chemotaxis,19_GO:0040011 locomotion,-2.7,2.2,3.4,20504,623,253,17,6.7,1.6,12769|12775|13609|13723|14083|14131|14159|16416|16842|17101|18028|18578|18707|20085|20343|93691|108655,Ccr9|Ccr7|S1pr1|Emb|Ptk2|Fcgr3|Fes|Itgb3|Lef1|Lyst|Nfib|Pde4b|Pik3cd|Rps19|Sell|Klf7|Foxp1,-0.57,Geneid
GO Biological Processes,19,GO:0050671,positive regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-2.7,4,4,20504,143,253,7,2.8,1,12043|12775|13136|16019|16195|27050|67245,Bcl2|Ccr7|Cd55|Ighm|Il6st|Rps3|Peli1,-0.56,Geneid
GO Biological Processes,19,GO:0030335,positive regulation of cell migration,19_GO:0040011 locomotion,-2.7,2.3,3.4,20504,571,253,16,6.3,1.5,12043|12775|13609|14083|16195|16416|16842|17387|17869|18479|18707|20343|56508|66922|108655|237860,Bcl2|Ccr7|S1pr1|Ptk2|Il6st|Itgb3|Lef1|Mmp14|Myc|Pak1|Pik3cd|Sell|Rapgef4|Rras2|Foxp1|Ssh2,-0.56,Geneid
GO Biological Processes,19,GO:0002293,alpha-beta T cell differentiation involved in immune response,19_GO:0002376 immune system process,-2.7,5.6,4.4,20504,73,253,5,2,0.88,12775|16190|16842|17131|108655,Ccr7|Il4ra|Lef1|Smad7|Foxp1,-0.56,Geneid
GO Biological Processes,19,GO:0046629,gamma-delta T cell activation,19_GO:0002376 immune system process,-2.7,12,5.4,20504,21,253,3,1.2,0.68,12769|16428|16842,Ccr9|Itk|Lef1,-0.56,Geneid
GO Biological Processes,19,GO:0042330,taxis,19_GO:0040011 locomotion,-2.7,2.2,3.4,20504,628,253,17,6.7,1.6,12769|12775|13609|13723|14083|14131|14159|16416|16842|17101|18028|18578|18707|20085|20343|93691|108655,Ccr9|Ccr7|S1pr1|Emb|Ptk2|Fcgr3|Fes|Itgb3|Lef1|Lyst|Nfib|Pde4b|Pik3cd|Rps19|Sell|Klf7|Foxp1,-0.55,Geneid
GO Biological Processes,19,GO:0051146,striated muscle cell differentiation,19_GO:0032502 developmental process,-2.7,2.8,3.6,20504,320,253,11,4.3,1.3,11472|12043|16190|17387|17888|18479|21833|21957|50874|56190|108655,Actn2|Bcl2|Il4ra|Mmp14|Myh6|Pak1|Thra|Tnnt3|Tmod4|Rbm38|Foxp1,-0.55,Geneid
GO Biological Processes,19,GO:0032946,positive regulation of mononuclear cell proliferation,19_GO:0048518 positive regulation of biological process,-2.7,3.9,3.9,20504,145,253,7,2.8,1,12043|12775|13136|16019|16195|27050|67245,Bcl2|Ccr7|Cd55|Ighm|Il6st|Rps3|Peli1,-0.55,Geneid
GO Biological Processes,19,GO:0002287,alpha-beta T cell activation involved in immune response,19_GO:0002376 immune system process,-2.7,5.5,4.3,20504,74,253,5,2,0.88,12775|16190|16842|17131|108655,Ccr7|Il4ra|Lef1|Smad7|Foxp1,-0.55,Geneid
GO Biological Processes,19,GO:0010830,regulation of myotube differentiation,19_GO:0032502 developmental process,-2.6,7.2,4.7,20504,45,253,4,1.6,0.78,12043|17387|21833|56190,Bcl2|Mmp14|Thra|Rbm38,-0.54,Geneid
GO Biological Processes,19,GO:0046621,negative regulation of organ growth,19_GO:0040007 growth,-2.6,7.2,4.7,20504,45,253,4,1.6,0.78,14083|18479|21416|108655,Ptk2|Pak1|Tcf7l2|Foxp1,-0.54,Geneid
GO Biological Processes,19,GO:0034198,cellular response to amino acid starvation,19_GO:0050896 response to stimulus,-2.6,7.2,4.7,20504,45,253,4,1.6,0.78,11910|13666|52187|140742,Atf3|Eif2ak3|Rragd|Sesn1,-0.54,Geneid
GO Biological Processes,19,GO:0045785,positive regulation of cell adhesion,19_GO:0022610 biological adhesion,-2.6,2.4,3.4,20504,472,253,14,5.5,1.4,12550|12775|13136|14083|16190|16195|16197|16416|16842|17131|18793|20971|27050|63953,Cdh1|Ccr7|Cd55|Ptk2|Il4ra|Il6st|Il7r|Itgb3|Lef1|Smad7|Plaur|Sdc4|Rps3|Dusp10,-0.54,Geneid
GO Biological Processes,19,GO:0061138,morphogenesis of a branching epithelium,19_GO:0032502 developmental process,-2.6,3.2,3.7,20504,230,253,9,3.6,1.2,12043|12550|12826|16842|17387|17869|18479|18514|252973,Bcl2|Cdh1|Col4a1|Lef1|Mmp14|Myc|Pak1|Pbx1|Grhl2,-0.54,Geneid
KEGG Pathway,24,ko04072,Phospholipase D signaling pathway,,-2.6,3.9,3.9,20504,147,253,7,2.8,1,11512|13139|18707|19157|56508|66922|108072,Adcy6|Dgka|Pik3cd|Cyth1|Rapgef4|Rras2|Grm6,-0.54,Geneid
GO Biological Processes,19,GO:0031668,cellular response to extracellular stimulus,19_GO:0050896 response to stimulus,-2.6,3.2,3.7,20504,231,253,9,3.6,1.2,11910|12043|13666|14159|18432|21416|52187|66148|140742,Atf3|Bcl2|Eif2ak3|Fes|Mybbp1a|Tcf7l2|Rragd|Dnajc15|Sesn1,-0.54,Geneid
