_MEMBER_Geneid,_LogP_Geneid,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-6.3,GO:0050858,negative regulation of antigen receptor-mediated signaling pathway,M1,1,0
1,-2.4,GO:0045830,positive regulation of isotype switching,M1,1,0
1,-2.1,GO:1900006,positive regulation of dendrite development,M1,1,0
1,-4.5,GO:0016445,somatic diversification of immunoglobulins,M1,1,0
1,-4.8,GO:0002855,regulation of natural killer cell mediated immune response to tumor cell,M1,1,0
1,-2.3,WP2432,Spinal cord injury,M1,1,0
1,-4.1,GO:0046883,regulation of hormone secretion,M1,1,0
1,-8.1,GO:0006935,chemotaxis,M1,1,0
1,-2.9,GO:0034765,regulation of ion transmembrane transport,M1,1,0
1,-2.3,GO:0038061,NIK/NF-kappaB signaling,M1,1,0
1,-3.2,GO:0072538,T-helper 17 type immune response,M1,1,0
1,-4.7,ko04360,Axon guidance,M1,1,0
1,-2.1,GO:0106030,neuron projection fasciculation,M1,1,0
1,-2.4,GO:0032656,regulation of interleukin-13 production,M1,1,0
1,-2.2,R-MMU-210990,PECAM1 interactions,M1,1,0
1,-3.1,GO:0034762,regulation of transmembrane transport,M1,1,0
1,-2.3,R-MMU-389359,CD28 dependent Vav1 pathway,M1,1,0
1,-4.1,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,M1,1,0
1,-8.4,GO:0007162,negative regulation of cell adhesion,M1,1,0
1,-2.4,GO:0098660,inorganic ion transmembrane transport,M1,1,0
1,-2.2,GO:0036151,phosphatidylcholine acyl-chain remodeling,M1,1,0
1,-2,GO:0072683,T cell extravasation,M1,1,0
1,-2.1,GO:0007263,nitric oxide mediated signal transduction,M1,1,0
1,-2.1,GO:0045165,cell fate commitment,M1,1,0
1,-9,GO:0002717,positive regulation of natural killer cell mediated immunity,M1,1,0
1,-2.1,GO:0010640,regulation of platelet-derived growth factor receptor signaling pathway,M1,1,0
1,-2,GO:1903305,regulation of regulated secretory pathway,M1,1,0
1,-3.1,GO:0070098,chemokine-mediated signaling pathway,M1,1,0
1,-3.4,GO:0010959,regulation of metal ion transport,M1,1,0
1,-7.9,GO:0001818,negative regulation of cytokine production,M1,1,0
1,-3.2,GO:0035166,post-embryonic hemopoiesis,M1,1,0
1,-2.1,GO:0070167,regulation of biomineral tissue development,M1,1,0
1,-3.2,R-MMU-111459,Activation of caspases through apoptosome-mediated cleavage,M1,1,0
1,-6.4,GO:0002312,B cell activation involved in immune response,M1,1,0
1,-3.9,GO:0002768,immune response-regulating cell surface receptor signaling pathway,M1,1,0
1,-5.2,GO:0032635,interleukin-6 production,M1,1,0
1,-2.8,GO:0051282,regulation of sequestering of calcium ion,M1,1,0
1,-7.5,GO:0097529,myeloid leukocyte migration,M1,1,0
1,-5,GO:0006873,cellular ion homeostasis,M1,1,0
1,-2.4,GO:0000018,regulation of DNA recombination,M1,1,0
1,-2.1,R-MMU-391903,Eicosanoid ligand-binding receptors,M1,1,0
1,-5.6,GO:0055080,cation homeostasis,M1,1,0
1,-17,GO:0042110,T cell activation,M1,1,0
1,-3.3,GO:0032388,positive regulation of intracellular transport,M1,1,0
1,-2.3,GO:0051897,positive regulation of protein kinase B signaling,M1,1,0
1,-2.2,GO:0070782,phosphatidylserine exposure on apoptotic cell surface,M1,1,0
1,-2.5,GO:0032755,positive regulation of interleukin-6 production,M1,1,0
1,-2.1,GO:0070371,ERK1 and ERK2 cascade,M1,1,0
1,-2.6,GO:1990869,cellular response to chemokine,M1,1,0
1,-14,GO:0002695,negative regulation of leukocyte activation,M1,1,0
1,-5.7,GO:0050869,negative regulation of B cell activation,M1,1,0
1,-3,GO:1902532,negative regulation of intracellular signal transduction,M1,1,0
1,-9.1,GO:0032609,interferon-gamma production,M1,1,0
1,-4.4,GO:0120039,plasma membrane bounded cell projection morphogenesis,M1,1,0
1,-2.7,GO:0002857,positive regulation of natural killer cell mediated immune response to tumor cell,M1,1,0
1,-8.7,GO:0046631,alpha-beta T cell activation,M1,1,0
1,-2.7,ko04210,Apoptosis,M1,1,0
1,-2.4,GO:0045591,positive regulation of regulatory T cell differentiation,M1,1,0
1,-2.1,GO:0002756,MyD88-independent toll-like receptor signaling pathway,M1,1,0
1,-3.3,GO:0045348,positive regulation of MHC class II biosynthetic process,M1,1,0
1,-2.4,GO:1904994,regulation of leukocyte adhesion to vascular endothelial cell,M1,1,0
1,-18,GO:0001817,regulation of cytokine production,M1,1,0
1,-2.2,mmu04810,Regulation of actin cytoskeleton,M1,1,0
1,-2.2,GO:0036473,cell death in response to oxidative stress,M1,1,0
1,-2.5,GO:0030225,macrophage differentiation,M1,1,0
1,-9.1,GO:0045088,regulation of innate immune response,M1,1,0
1,-3.8,GO:0014065,phosphatidylinositol 3-kinase signaling,M1,1,0
1,-3.5,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",M1,1,0
1,-2.3,GO:0045649,regulation of macrophage differentiation,M1,1,0
1,-5.8,GO:0006875,cellular metal ion homeostasis,M1,1,0
1,-2.3,GO:0051893,regulation of focal adhesion assembly,M1,1,0
1,-2.3,GO:0002676,regulation of chronic inflammatory response,M1,1,0
1,-6.2,GO:0055065,metal ion homeostasis,M1,1,0
1,-2.6,GO:1990868,response to chemokine,M1,1,0
1,-3.5,GO:0032715,negative regulation of interleukin-6 production,M1,1,0
1,-2.7,mmu04512,ECM-receptor interaction,M1,1,0
1,-6.1,GO:1903707,negative regulation of hemopoiesis,M1,1,0
1,-3.5,GO:0045829,negative regulation of isotype switching,M1,1,0
1,-2.7,R-MMU-500792,GPCR ligand binding,M1,1,0
1,-4.1,GO:0007409,axonogenesis,M1,1,0
1,-3.9,GO:0015833,peptide transport,M1,1,0
1,-4.8,GO:0140131,positive regulation of lymphocyte chemotaxis,M1,1,0
1,-4.1,GO:0048247,lymphocyte chemotaxis,M1,1,0
1,-7.9,GO:2000401,regulation of lymphocyte migration,M1,1,0
1,-2.5,GO:0007260,tyrosine phosphorylation of STAT protein,M1,1,0
1,-3.7,GO:0034110,regulation of homotypic cell-cell adhesion,M1,1,0
1,-2.5,WP2067,Heart development,M1,1,0
1,-8.4,GO:0042330,taxis,M1,1,0
1,-4.1,GO:0072539,T-helper 17 cell differentiation,M1,1,0
1,-2,WP234,"GPCRs, peptide",M1,1,0
1,-4,R-MMU-388841,Costimulation by the CD28 family,M1,1,0
1,-2,WP189,"GPCRs, class A rhodopsin-like",M1,1,0
1,-2.5,GO:0061387,regulation of extent of cell growth,M1,1,0
1,-2.2,ko04510,Focal adhesion,M1,1,0
1,-2.7,GO:0090066,regulation of anatomical structure size,M1,1,0
1,-2.5,WP2075,Alzheimer's disease,M1,1,0
1,-4.2,GO:0010810,regulation of cell-substrate adhesion,M1,1,0
1,-3.3,GO:0071396,cellular response to lipid,M1,1,0
1,-2.1,GO:0043392,negative regulation of DNA binding,M1,1,0
1,-2.1,GO:0010035,response to inorganic substance,M1,1,0
1,-2,GO:0001654,eye development,M1,1,0
1,-2.8,GO:0001782,B cell homeostasis,M1,1,0
1,-2.2,GO:0032740,positive regulation of interleukin-17 production,M1,1,0
1,-5.3,GO:0044057,regulation of system process,M1,1,0
1,-3.7,GO:0090277,positive regulation of peptide hormone secretion,M1,1,0
1,-2.3,GO:0001892,embryonic placenta development,M1,1,0
1,-6.4,GO:0046632,alpha-beta T cell differentiation,M1,1,0
1,-3,GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,M1,1,0
1,-4.7,GO:0043523,regulation of neuron apoptotic process,M1,1,0
1,-8.4,WP3625,Tyrobp causal network in microglia,M1,1,0
1,-4.3,GO:0062197,cellular response to chemical stress,M1,1,0
1,-3.3,GO:0043320,natural killer cell degranulation,M1,1,0
1,-2.3,GO:0032088,negative regulation of NF-kappaB transcription factor activity,M1,1,0
1,-3.6,GO:0032653,regulation of interleukin-10 production,M1,1,0
1,-2.3,GO:0032412,regulation of ion transmembrane transporter activity,M1,1,0
1,-3.2,GO:0043434,response to peptide hormone,M1,1,0
1,-14,GO:0070663,regulation of leukocyte proliferation,M1,1,0
1,-4.8,GO:1903708,positive regulation of hemopoiesis,M1,1,0
1,-2.3,GO:0001954,positive regulation of cell-matrix adhesion,M1,1,0
1,-3.2,GO:0007599,hemostasis,M1,1,0
1,-3.3,GO:1903531,negative regulation of secretion by cell,M1,1,0
1,-2.1,GO:0045055,regulated exocytosis,M1,1,0
1,-4.5,GO:0043407,negative regulation of MAP kinase activity,M1,1,0
1,-2.3,mmu05164,Influenza A,M1,1,0
1,-10,GO:0002366,leukocyte activation involved in immune response,M1,1,0
1,-4.6,GO:0034112,positive regulation of homotypic cell-cell adhesion,M1,1,0
1,-8.9,GO:0002696,positive regulation of leukocyte activation,M1,1,0
1,-4.7,GO:0045596,negative regulation of cell differentiation,M1,1,0
1,-3.8,GO:0030278,regulation of ossification,M1,1,0
1,-2.7,R-MMU-418346,Platelet homeostasis,M1,1,0
1,-2.3,GO:0043410,positive regulation of MAPK cascade,M1,1,0
1,-5.6,GO:0032496,response to lipopolysaccharide,M1,1,0
1,-3.9,GO:0002790,peptide secretion,M1,1,0
1,-4.3,GO:0002347,response to tumor cell,M1,1,0
1,-3.8,GO:0014066,regulation of phosphatidylinositol 3-kinase signaling,M1,1,0
1,-2.5,GO:1990845,adaptive thermogenesis,M1,1,0
1,-2.3,GO:0046626,regulation of insulin receptor signaling pathway,M1,1,0
1,-2.3,GO:0090257,regulation of muscle system process,M1,1,0
1,-5.1,GO:0051960,regulation of nervous system development,M1,1,0
1,-2.2,GO:0001781,neutrophil apoptotic process,M1,1,0
1,-5.2,GO:0032689,negative regulation of interferon-gamma production,M1,1,0
1,-2.1,GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,M1,1,0
1,-6.3,GO:0030888,regulation of B cell proliferation,M1,1,0
1,-4.1,GO:0046641,positive regulation of alpha-beta T cell proliferation,M1,1,0
1,-2.1,GO:0071634,regulation of transforming growth factor beta production,M1,1,0
1,-3.7,GO:0048661,positive regulation of smooth muscle cell proliferation,M1,1,0
1,-4.7,GO:1990266,neutrophil migration,M1,1,0
1,-8.7,GO:0002287,alpha-beta T cell activation involved in immune response,M1,1,0
1,-3.2,GO:0060706,cell differentiation involved in embryonic placenta development,M1,1,0
1,-2.4,GO:0002709,regulation of T cell mediated immunity,M1,1,0
1,-2.1,R-MMU-389948,PD-1 signaling,M1,1,0
1,-2.5,GO:0043113,receptor clustering,M1,1,0
1,-2.3,GO:0090713,immunological memory process,M1,1,0
1,-3.3,GO:0090594,inflammatory response to wounding,M1,1,0
1,-8.8,GO:0002293,alpha-beta T cell differentiation involved in immune response,M1,1,0
1,-5.2,GO:0030593,neutrophil chemotaxis,M1,1,0
1,-2.1,R-MMU-9013406,RHOQ GTPase cycle,M1,1,0
1,-4.7,GO:0045190,isotype switching,M1,1,0
1,-2.3,GO:0002221,pattern recognition receptor signaling pathway,M1,1,0
1,-2.9,GO:0002719,negative regulation of cytokine production involved in immune response,M1,1,0
1,-14,GO:0007159,leukocyte cell-cell adhesion,M1,1,0
1,-2.2,GO:0090313,regulation of protein targeting to membrane,M1,1,0
1,-3.5,GO:0033623,regulation of integrin activation,M1,1,0
1,-2.2,GO:0033630,positive regulation of cell adhesion mediated by integrin,M1,1,0
1,-2.9,R-MMU-399956,CRMPs in Sema3A signaling,M1,1,0
1,-2.3,GO:0050849,negative regulation of calcium-mediated signaling,M1,1,0
1,-2.6,GO:0045637,regulation of myeloid cell differentiation,M1,1,0
1,-4.6,GO:0001525,angiogenesis,M1,1,0
1,-3.6,GO:0050854,regulation of antigen receptor-mediated signaling pathway,M1,1,0
1,-3.9,R-MMU-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,M1,1,0
1,-4.4,GO:0032612,interleukin-1 production,M1,1,0
1,-2.1,GO:0043371,"negative regulation of CD4-positive, alpha-beta T cell differentiation",M1,1,0
1,-2.4,GO:0030889,negative regulation of B cell proliferation,M1,1,0
1,-2.1,GO:0045628,regulation of T-helper 2 cell differentiation,M1,1,0
1,-2.6,GO:0031529,ruffle organization,M1,1,0
1,-7.5,GO:2000403,positive regulation of lymphocyte migration,M1,1,0
1,-3.1,mmu04660,T cell receptor signaling pathway,M1,1,0
1,-9.4,GO:0045954,positive regulation of natural killer cell mediated cytotoxicity,M1,1,0
1,-2.1,GO:0090132,epithelium migration,M1,1,0
1,-2.3,GO:0097421,liver regeneration,M1,1,0
1,-4.4,GO:0090087,regulation of peptide transport,M1,1,0
1,-2.2,GO:0022898,regulation of transmembrane transporter activity,M1,1,0
1,-2.1,GO:1902003,regulation of amyloid-beta formation,M1,1,0
1,-5.2,GO:0071219,cellular response to molecule of bacterial origin,M1,1,0
1,-2.5,ko04020,Calcium signaling pathway,M1,1,0
1,-5.4,GO:0032729,positive regulation of interferon-gamma production,M1,1,0
1,-4.1,GO:2000181,negative regulation of blood vessel morphogenesis,M1,1,0
1,-2,GO:0045780,positive regulation of bone resorption,M1,1,0
1,-2.4,R-MMU-389513,CTLA4 inhibitory signaling,M1,1,0
1,-3.5,GO:0009306,protein secretion,M1,1,0
1,-2.8,GO:0043299,leukocyte degranulation,M1,1,0
1,-17,GO:0006954,inflammatory response,M1,1,0
1,-3.9,GO:0030316,osteoclast differentiation,M1,1,0
1,-2.6,GO:0002763,positive regulation of myeloid leukocyte differentiation,M1,1,0
1,-2.4,ko05164,Influenza A,M1,1,0
1,-3.5,GO:0097553,calcium ion transmembrane import into cytosol,M1,1,0
1,-4.6,GO:0051962,positive regulation of nervous system development,M1,1,0
1,-4.8,GO:0002381,immunoglobulin production involved in immunoglobulin-mediated immune response,M1,1,0
1,-5.9,GO:0045936,negative regulation of phosphate metabolic process,M1,1,0
1,-3.5,GO:0048675,axon extension,M1,1,0
1,-3.3,GO:0071375,cellular response to peptide hormone stimulus,M1,1,0
1,-2.6,GO:0070227,lymphocyte apoptotic process,M1,1,0
1,-2.8,mmu05020,Prion diseases,M1,1,0
1,-2.7,mmu04210,Apoptosis,M1,1,0
1,-2.1,GO:0002224,toll-like receptor signaling pathway,M1,1,0
1,-2.3,GO:0014812,muscle cell migration,M1,1,0
1,-2.3,GO:0033628,regulation of cell adhesion mediated by integrin,M1,1,0
1,-5.3,GO:0033627,cell adhesion mediated by integrin,M1,1,0
1,-7.4,GO:0002443,leukocyte mediated immunity,M1,1,0
1,-2.8,GO:0031214,biomineral tissue development,M1,1,0
1,-3.5,GO:0044691,tooth eruption,M1,1,0
1,-2.4,GO:1902746,regulation of lens fiber cell differentiation,M1,1,0
1,-9.4,GO:0032946,positive regulation of mononuclear cell proliferation,M1,1,0
1,-3.4,GO:0051651,maintenance of location in cell,M1,1,0
1,-2.4,GO:0055094,response to lipoprotein particle,M1,1,0
1,-2.8,GO:0045124,regulation of bone resorption,M1,1,0
1,-2.1,GO:0035743,"CD4-positive, alpha-beta T cell cytokine production",M1,1,0
1,-2.5,mmu04611,Platelet activation,M1,1,0
1,-2.9,GO:0071351,cellular response to interleukin-18,M1,1,0
1,-2,GO:0045773,positive regulation of axon extension,M1,1,0
1,-10,GO:0002263,cell activation involved in immune response,M1,1,0
1,-3.3,GO:0006469,negative regulation of protein kinase activity,M1,1,0
1,-2.9,GO:0048008,platelet-derived growth factor receptor signaling pathway,M1,1,0
1,-4.2,GO:0002823,negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M1,1,0
1,-2.4,GO:0046822,regulation of nucleocytoplasmic transport,M1,1,0
1,-2.1,GO:0032868,response to insulin,M1,1,0
1,-4.5,GO:0046887,positive regulation of hormone secretion,M1,1,0
1,-4.3,GO:0048771,tissue remodeling,M1,1,0
1,-2.9,R-MMU-6798695,Neutrophil degranulation,M1,1,0
1,-2.4,GO:0060135,maternal process involved in female pregnancy,M1,1,0
1,-3,GO:0002377,immunoglobulin production,M1,1,0
1,-3,WP4466,Oxidative stress and redox pathway,M1,1,0
1,-2.2,GO:0010631,epithelial cell migration,M1,1,0
1,-2.6,GO:0036035,osteoclast development,M1,1,0
1,-6.9,R-MMU-380108,Chemokine receptors bind chemokines,M1,1,0
1,-7.3,GO:0045066,regulatory T cell differentiation,M1,1,0
1,-2.5,mmu04672,Intestinal immune network for IgA production,M1,1,0
1,-2.5,GO:0072583,clathrin-dependent endocytosis,M1,1,0
1,-3.3,GO:0050878,regulation of body fluid levels,M1,1,0
1,-2,R-MMU-4419969,Depolymerisation of the Nuclear Lamina,M1,1,0
1,-4.2,GO:0090026,positive regulation of monocyte chemotaxis,M1,1,0
1,-2.1,GO:2001233,regulation of apoptotic signaling pathway,M1,1,0
1,-15,GO:0051249,regulation of lymphocyte activation,M1,1,0
1,-3.2,GO:0007596,blood coagulation,M1,1,0
1,-3.5,GO:0035592,establishment of protein localization to extracellular region,M1,1,0
1,-3.4,GO:0090025,regulation of monocyte chemotaxis,M1,1,0
1,-2.9,GO:1904407,positive regulation of nitric oxide metabolic process,M1,1,0
1,-2.6,GO:0043549,regulation of kinase activity,M1,1,0
1,-2.1,GO:1904062,regulation of cation transmembrane transport,M1,1,0
1,-3.5,GO:0003018,vascular process in circulatory system,M1,1,0
1,-3.7,GO:0070673,response to interleukin-18,M1,1,0
1,-3.3,ko04659,Th17 cell differentiation,M1,1,0
1,-3.1,WP3632,Lung fibrosis,M1,1,0
1,-6.6,mmu04514,Cell adhesion molecules (CAMs),M1,1,0
1,-4.3,GO:0003013,circulatory system process,M1,1,0
1,-3,GO:0052548,regulation of endopeptidase activity,M1,1,0
1,-6.7,GO:0050920,regulation of chemotaxis,M1,1,0
1,-2.4,GO:0032594,protein transport within lipid bilayer,M1,1,0
1,-5.7,GO:0034113,heterotypic cell-cell adhesion,M1,1,0
1,-2.5,ko04062,Chemokine signaling pathway,M1,1,0
1,-4.2,GO:0071901,negative regulation of protein serine/threonine kinase activity,M1,1,0
1,-2.2,GO:0006939,smooth muscle contraction,M1,1,0
1,-4.1,GO:0051101,regulation of DNA binding,M1,1,0
1,-2.3,R-MMU-2129379,Molecules associated with elastic fibres,M1,1,0
1,-4.3,GO:0032386,regulation of intracellular transport,M1,1,0
1,-4.3,GO:0016444,somatic cell DNA recombination,M1,1,0
1,-2.9,GO:0045453,bone resorption,M1,1,0
1,-3.9,R-MMU-5669034,TNFs bind their physiological receptors,M1,1,0
1,-2.6,mmu05202,Transcriptional misregulation in cancer,M1,1,0
1,-7.2,GO:0071675,regulation of mononuclear cell migration,M1,1,0
1,-4.9,GO:0016447,somatic recombination of immunoglobulin gene segments,M1,1,0
1,-2.9,GO:0043321,regulation of natural killer cell degranulation,M1,1,0
1,-2.5,GO:0097035,regulation of membrane lipid distribution,M1,1,0
1,-2.9,GO:0032753,positive regulation of interleukin-4 production,M1,1,0
1,-2.7,mmu04921,Oxytocin signaling pathway,M1,1,0
1,-5.8,GO:0018212,peptidyl-tyrosine modification,M1,1,0
1,-5,GO:0042326,negative regulation of phosphorylation,M1,1,0
1,-5.4,GO:0098771,inorganic ion homeostasis,M1,1,0
1,-5.3,GO:0030003,cellular cation homeostasis,M1,1,0
1,-2.9,GO:0072679,thymocyte migration,M1,1,0
1,-2.8,GO:0030183,B cell differentiation,M1,1,0
1,-4.6,GO:2000514,"regulation of CD4-positive, alpha-beta T cell activation",M1,1,0
1,-2.6,GO:0033631,cell-cell adhesion mediated by integrin,M1,1,0
1,-2.2,GO:0048286,lung alveolus development,M1,1,0
1,-2.9,GO:0032736,positive regulation of interleukin-13 production,M1,1,0
1,-3,GO:0072659,protein localization to plasma membrane,M1,1,0
1,-2.9,GO:0050796,regulation of insulin secretion,M1,1,0
1,-3.5,GO:0001503,ossification,M1,1,0
1,-3.6,GO:0001934,positive regulation of protein phosphorylation,M1,1,0
1,-4.6,GO:0032652,regulation of interleukin-1 production,M1,1,0
1,-5.3,GO:0071621,granulocyte chemotaxis,M1,1,0
1,-4,GO:0009611,response to wounding,M1,1,0
1,-11,GO:0050900,leukocyte migration,M1,1,0
1,-2.8,ko04921,Oxytocin signaling pathway,M1,1,0
1,-4.3,GO:0051402,neuron apoptotic process,M1,1,0
1,-2,WP1245,Transcriptional activation by Nfe2l2 in response to phytochemicals,M1,1,0
1,-4.4,GO:0002791,regulation of peptide secretion,M1,1,0
1,-2.3,GO:1902882,regulation of response to oxidative stress,M1,1,0
1,-2.7,GO:0048041,focal adhesion assembly,M1,1,0
1,-18,GO:0002683,negative regulation of immune system process,M1,1,0
1,-2.3,WP1254,Apoptosis,M1,1,0
1,-5,GO:0023061,signal release,M1,1,0
1,-5.3,GO:0051051,negative regulation of transport,M1,1,0
1,-2.1,GO:0110149,regulation of biomineralization,M1,1,0
1,-4.2,GO:0033157,regulation of intracellular protein transport,M1,1,0
1,-3,R-MMU-418359,Reduction of cytosolic Ca++ levels,M1,1,0
1,-7.2,GO:0042093,T-helper cell differentiation,M1,1,0
1,-2.9,GO:0050851,antigen receptor-mediated signaling pathway,M1,1,0
1,-2.3,GO:0031620,regulation of fever generation,M1,1,0
1,-4.6,GO:0150076,neuroinflammatory response,M1,1,0
1,-7.3,GO:0002715,regulation of natural killer cell mediated immunity,M1,1,0
1,-2.8,GO:0051091,positive regulation of DNA-binding transcription factor activity,M1,1,0
1,-3.7,GO:1990840,response to lectin,M1,1,0
1,-6.1,GO:0070664,negative regulation of leukocyte proliferation,M1,1,0
1,-2.4,GO:0051058,negative regulation of small GTPase mediated signal transduction,M1,1,0
1,-4.1,GO:0045191,regulation of isotype switching,M1,1,0
1,-6.4,GO:1901342,regulation of vasculature development,M1,1,0
1,-4.2,GO:0009914,hormone transport,M1,1,0
1,-2.9,GO:0034638,phosphatidylcholine catabolic process,M1,1,0
1,-2.5,ko04668,TNF signaling pathway,M1,1,0
1,-4.9,GO:0045580,regulation of T cell differentiation,M1,1,0
1,-7.6,GO:0002685,regulation of leukocyte migration,M1,1,0
1,-2.4,GO:0045229,external encapsulating structure organization,M1,1,0
1,-2.3,GO:1903076,regulation of protein localization to plasma membrane,M1,1,0
1,-2.3,GO:0030517,negative regulation of axon extension,M1,1,0
1,-5.5,GO:0032732,positive regulation of interleukin-1 production,M1,1,0
1,-3.4,R-MMU-373076,Class A/1 (Rhodopsin-like receptors),M1,1,0
1,-3.7,GO:0002761,regulation of myeloid leukocyte differentiation,M1,1,0
1,-2.1,GO:0046486,glycerolipid metabolic process,M1,1,0
1,-3.8,GO:0006925,inflammatory cell apoptotic process,M1,1,0
1,-4.3,GO:0042092,type 2 immune response,M1,1,0
1,-3.9,GO:0042100,B cell proliferation,M1,1,0
1,-2.9,GO:0051209,release of sequestered calcium ion into cytosol,M1,1,0
1,-2.4,WP553,Calcium regulation in cardiac cells,M1,1,0
1,-2.7,GO:0140546,defense response to symbiont,M1,1,0
1,-2.4,GO:0007264,small GTPase mediated signal transduction,M1,1,0
1,-4.7,GO:0002204,somatic recombination of immunoglobulin genes involved in immune response,M1,1,0
1,-8.3,GO:0050921,positive regulation of chemotaxis,M1,1,0
1,-3.7,GO:0002420,natural killer cell mediated cytotoxicity directed against tumor cell target,M1,1,0
1,-3.6,GO:0032633,interleukin-4 production,M1,1,0
1,-4.5,GO:0001773,myeloid dendritic cell activation,M1,1,0
1,-3.2,GO:0050817,coagulation,M1,1,0
1,-3.1,GO:0071887,leukocyte apoptotic process,M1,1,0
1,-2.5,ko05145,Toxoplasmosis,M1,1,0
1,-2.2,GO:0030214,hyaluronan catabolic process,M1,1,0
1,-2.3,GO:0002720,positive regulation of cytokine production involved in immune response,M1,1,0
1,-2.5,GO:0120161,regulation of cold-induced thermogenesis,M1,1,0
1,-17,GO:0002694,regulation of leukocyte activation,M1,1,0
1,-2.2,GO:0031649,heat generation,M1,1,0
1,-13,GO:0050863,regulation of T cell activation,M1,1,0
1,-3.5,GO:0045766,positive regulation of angiogenesis,M1,1,0
1,-5,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,M1,1,0
1,-5.8,GO:0072503,cellular divalent inorganic cation homeostasis,M1,1,0
1,-2.3,GO:0045670,regulation of osteoclast differentiation,M1,1,0
1,-3.6,GO:0098581,detection of external biotic stimulus,M1,1,0
1,-4,GO:0006979,response to oxidative stress,M1,1,0
1,-2.3,GO:0060856,establishment of blood-brain barrier,M1,1,0
1,-3.5,GO:0048660,regulation of smooth muscle cell proliferation,M1,1,0
1,-2.2,GO:0071402,cellular response to lipoprotein particle stimulus,M1,1,0
1,-2.1,GO:0031652,positive regulation of heat generation,M1,1,0
1,-2,GO:0001660,fever generation,M1,1,0
1,-2.3,R-MMU-9675108,Nervous system development,M1,1,0
1,-7.9,GO:0051272,positive regulation of cellular component movement,M1,1,0
1,-2.7,GO:0046503,glycerolipid catabolic process,M1,1,0
1,-2.5,GO:1904950,negative regulation of establishment of protein localization,M1,1,0
1,-2,GO:0098657,import into cell,M1,1,0
1,-4.1,GO:0031400,negative regulation of protein modification process,M1,1,0
1,-2.8,ko04064,NF-kappa B signaling pathway,M1,1,0
1,-2.5,GO:0050770,regulation of axonogenesis,M1,1,0
1,-9.8,GO:0072678,T cell migration,M1,1,0
1,-3.7,GO:0002701,negative regulation of production of molecular mediator of immune response,M1,1,0
1,-2.7,GO:0043302,positive regulation of leukocyte degranulation,M1,1,0
1,-5.1,GO:1901623,regulation of lymphocyte chemotaxis,M1,1,0
1,-2.8,mmu04064,NF-kappa B signaling pathway,M1,1,0
1,-3.4,GO:0048659,smooth muscle cell proliferation,M1,1,0
1,-5.3,GO:0010820,positive regulation of T cell chemotaxis,M1,1,0
1,-2.9,GO:0008038,neuron recognition,M1,1,0
1,-7.6,GO:0042269,regulation of natural killer cell mediated cytotoxicity,M1,1,0
1,-4.7,ko05321,Inflammatory bowel disease (IBD),M1,1,0
1,-7.2,GO:0060326,cell chemotaxis,M1,1,0
1,-3.3,GO:0050772,positive regulation of axonogenesis,M1,1,0
1,-6.2,GO:0010818,T cell chemotaxis,M1,1,0
1,-2.1,GO:0051899,membrane depolarization,M1,1,0
1,-2.2,GO:0010649,regulation of cell communication by electrical coupling,M1,1,0
1,-6.5,GO:0031348,negative regulation of defense response,M1,1,0
1,-6.7,GO:0002705,positive regulation of leukocyte mediated immunity,M1,1,0
1,-3.5,GO:0071346,cellular response to interferon-gamma,M1,1,0
1,-3.7,GO:0009595,detection of biotic stimulus,M1,1,0
1,-4.4,GO:0050729,positive regulation of inflammatory response,M1,1,0
1,-3.7,GO:0002223,stimulatory C-type lectin receptor signaling pathway,M1,1,0
1,-5.9,GO:0002698,negative regulation of immune effector process,M1,1,0
1,-3,GO:0032409,regulation of transporter activity,M1,1,0
1,-2.1,GO:0032330,regulation of chondrocyte differentiation,M1,1,0
1,-2.4,GO:0001667,ameboidal-type cell migration,M1,1,0
1,-3.2,GO:0030168,platelet activation,M1,1,0
1,-4.4,GO:0048294,negative regulation of isotype switching to IgE isotypes,M1,1,0
1,-7,GO:0031294,lymphocyte costimulation,M1,1,0
1,-7.5,GO:0002687,positive regulation of leukocyte migration,M1,1,0
1,-4.3,GO:0002562,somatic diversification of immune receptors via germline recombination within a single locus,M1,1,0
1,-3.3,GO:0032816,positive regulation of natural killer cell activation,M1,1,0
1,-4.4,GO:0002835,negative regulation of response to tumor cell,M1,1,0
1,-2.2,GO:0051348,negative regulation of transferase activity,M1,1,0
1,-2.4,GO:0045986,negative regulation of smooth muscle contraction,M1,1,0
1,-2.1,GO:0033028,myeloid cell apoptotic process,M1,1,0
1,-3.4,GO:0050871,positive regulation of B cell activation,M1,1,0
1,-2.6,GO:0009636,response to toxic substance,M1,1,0
1,-2.4,GO:1903959,regulation of anion transmembrane transport,M1,1,0
1,-4.5,GO:0042886,amide transport,M1,1,0
1,-2,GO:0010642,negative regulation of platelet-derived growth factor receptor signaling pathway,M1,1,0
1,-2.3,GO:0001890,placenta development,M1,1,0
