_MEMBER_Geneid,_LogP_Geneid,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-7.2492386435021094,GO:0050920,M1,1,0,GO Biological Processes,19,regulation of chemotaxis,19_GO:0040011 locomotion,-7.2492386435021094,4.492861261676854,7.290635570610902,20504,230,377,19,5.039787798408488,1.126694796248537,11629|12458|12977|13043|13616|13642|14173|15945|16803|16963|18186|18750|18846|20361|22415|53416|55985|214968|243743,Aif1|Ccr6|Csf1|Cttn|Edn3|Efnb2|Fgf2|Cxcl10|Lbp|Xcl1|Nrp1|Prkca|Plxna3|Sema7a|Wnt3|Stk39|Cxcl13|Sema6d|Plxna4,-4.262543046978364,0,4,1,1,-7.2492386435021094,12.797004212825714,
1,-6.960846879833633,GO:0032103,M1,1,0,GO Biological Processes,19,positive regulation of response to external stimulus,19_GO:0048518 positive regulation of biological process,-6.960846879833633,3.3116369215860453,6.606539076287089,20504,427,377,26,6.896551724137931,1.3050531730278,11629|12458|12520|12810|12977|13043|13616|14173|15945|16001|16016|16768|16803|16963|18186|18390|18750|20400|22164|22402|30925|53416|54698|55985|60505|171285,Aif1|Ccr6|Cd81|Coch|Csf1|Cttn|Edn3|Fgf2|Cxcl10|Igf1r|Ighg2b|Lag3|Lbp|Xcl1|Nrp1|Oprm1|Prkca|Sh2d1a|Tnfsf4|Ccn4|Slamf6|Stk39|Crtam|Cxcl13|Il21|Havcr2,-4.059252351918636,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-5.758740554452184,GO:0006935,M1,1,0,GO Biological Processes,19,chemotaxis,19_GO:0040011 locomotion,-5.758740554452184,2.618969562014893,5.616340788522519,20504,623,377,30,7.957559681697613,1.3938413345858098,11629|12145|12458|12776|12977|13043|13616|13642|13655|13848|14173|15945|16410|16803|16963|18186|18508|18750|18846|20361|20750|22329|22415|53416|55985|65254|76260|214968|243743|545428,Aif1|Cxcr5|Ccr6|Ccr8|Csf1|Cttn|Edn3|Efnb2|Egr3|Ephb6|Fgf2|Cxcl10|Itgav|Lbp|Xcl1|Nrp1|Pax6|Prkca|Plxna3|Sema7a|Spp1|Vcam1|Wnt3|Stk39|Cxcl13|Dpysl5|Ttc8|Sema6d|Plxna4|Ccdc141,-3.1929381284603804,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-5.690666675929686,GO:2000404,M1,1,0,GO Biological Processes,19,regulation of T cell migration,19_GO:0040011 locomotion,-5.690666675929686,9.257407302895198,7.756423635312696,20504,47,377,8,2.1220159151193636,0.7422430696548853,11629|12458|15945|16963|17470|22164|53416|55985,Aif1|Ccr6|Cxcl10|Xcl1|Cd200|Tnfsf4|Stk39|Cxcl13,-3.1390745973136074,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-5.688486607117242,GO:0042330,M1,1,0,GO Biological Processes,19,taxis,19_GO:0040011 locomotion,-5.688486607117242,2.5981178935275135,5.5669074300144405,20504,628,377,30,7.957559681697613,1.3938413345858098,11629|12145|12458|12776|12977|13043|13616|13642|13655|13848|14173|15945|16410|16803|16963|18186|18508|18750|18846|20361|20750|22329|22415|53416|55985|65254|76260|214968|243743|545428,Aif1|Cxcr5|Ccr6|Ccr8|Csf1|Cttn|Edn3|Efnb2|Egr3|Ephb6|Fgf2|Cxcl10|Itgav|Lbp|Xcl1|Nrp1|Pax6|Prkca|Plxna3|Sema7a|Spp1|Vcam1|Wnt3|Stk39|Cxcl13|Dpysl5|Ttc8|Sema6d|Plxna4|Ccdc141,-3.1390745973136074,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-5.34246731100355,GO:0050921,M1,1,0,GO Biological Processes,19,positive regulation of chemotaxis,19_GO:0040011 locomotion,-5.34246731100355,4.682347567937885,6.21568351220146,20504,151,377,13,3.4482758620689653,0.9397456902252866,11629|12458|12977|13043|13616|14173|15945|16803|16963|18186|18750|53416|55985,Aif1|Ccr6|Csf1|Cttn|Edn3|Fgf2|Cxcl10|Lbp|Xcl1|Nrp1|Prkca|Stk39|Cxcl13,-2.8388127917605908,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-5.091844594188005,GO:0030335,M1,1,0,GO Biological Processes,19,positive regulation of cell migration,19_GO:0040011 locomotion,-5.091844594188005,2.571727203890982,5.213132321998691,20504,571,377,27,7.161803713527852,1.3280177475181947,11629|12458|12977|13616|14173|15251|15945|16001|16400|16410|16412|16803|16963|18186|18508|18750|18805|20361|22051|22164|22402|53416|55985|66313|71653|108058|214968,Aif1|Ccr6|Csf1|Edn3|Fgf2|Hif1a|Cxcl10|Igf1r|Itga3|Itgav|Itgb1|Lbp|Xcl1|Nrp1|Pax6|Prkca|Pld1|Sema7a|Trip6|Tnfsf4|Ccn4|Stk39|Cxcl13|Smurf2|Shtn1|Camk2d|Sema6d,-2.6361136272622283,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-4.956011761336128,GO:0040017,M1,1,0,GO Biological Processes,19,positive regulation of locomotion,19_GO:0040011 locomotion,-4.956011761336128,2.476168294839447,5.08694233996195,20504,615,377,28,7.427055702917772,1.3504537147749367,11629|12458|12977|13043|13616|14173|15251|15945|16001|16400|16410|16412|16803|16963|18186|18508|18750|18805|20361|22051|22164|22402|53416|55985|66313|71653|108058|214968,Aif1|Ccr6|Csf1|Cttn|Edn3|Fgf2|Hif1a|Cxcl10|Igf1r|Itga3|Itgav|Itgb1|Lbp|Xcl1|Nrp1|Pax6|Prkca|Pld1|Sema7a|Trip6|Tnfsf4|Ccn4|Stk39|Cxcl13|Smurf2|Shtn1|Camk2d|Sema6d,-2.543437711440501,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-4.747016597513664,GO:2000147,M1,1,0,GO Biological Processes,19,positive regulation of cell motility,19_GO:0040011 locomotion,-4.747016597513664,2.4597256841235358,4.953878657381484,20504,597,377,27,7.161803713527852,1.3280177475181947,11629|12458|12977|13616|14173|15251|15945|16001|16400|16410|16412|16803|16963|18186|18508|18750|18805|20361|22051|22164|22402|53416|55985|66313|71653|108058|214968,Aif1|Ccr6|Csf1|Edn3|Fgf2|Hif1a|Cxcl10|Igf1r|Itga3|Itgav|Itgb1|Lbp|Xcl1|Nrp1|Pax6|Prkca|Pld1|Sema7a|Trip6|Tnfsf4|Ccn4|Stk39|Cxcl13|Smurf2|Shtn1|Camk2d|Sema6d,-2.3736958467657105,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-4.711383346852261,GO:0072678,M1,1,0,GO Biological Processes,19,T cell migration,19_GO:0040011 locomotion,-4.711383346852261,6.906319733905941,6.425782429869955,20504,63,377,8,2.1220159151193636,0.7422430696548853,11629|12458|15945|16963|17470|22164|53416|55985,Aif1|Ccr6|Cxcl10|Xcl1|Cd200|Tnfsf4|Stk39|Cxcl13,-2.348655669601732,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-4.711383346852261,GO:2000401,M1,1,0,GO Biological Processes,19,regulation of lymphocyte migration,19_GO:0040011 locomotion,-4.711383346852261,6.906319733905941,6.425782429869955,20504,63,377,8,2.1220159151193636,0.7422430696548853,11629|12458|15945|16963|17470|22164|53416|55985,Aif1|Ccr6|Cxcl10|Xcl1|Cd200|Tnfsf4|Stk39|Cxcl13,-2.348655669601732,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-4.534264195472134,GO:0051272,M1,1,0,GO Biological Processes,19,positive regulation of cellular component movement,19_GO:0051179 localization,-4.534264195472134,2.3916225300028513,4.791572932272093,20504,614,377,27,7.161803713527852,1.3280177475181947,11629|12458|12977|13616|14173|15251|15945|16001|16400|16410|16412|16803|16963|18186|18508|18750|18805|20361|22051|22164|22402|53416|55985|66313|71653|108058|214968,Aif1|Ccr6|Csf1|Edn3|Fgf2|Hif1a|Cxcl10|Igf1r|Itga3|Itgav|Itgb1|Lbp|Xcl1|Nrp1|Pax6|Prkca|Pld1|Sema7a|Trip6|Tnfsf4|Ccn4|Stk39|Cxcl13|Smurf2|Shtn1|Camk2d|Sema6d,-2.2209413743994664,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-4.4907053015875125,GO:2000406,M1,1,0,GO Biological Processes,19,positive regulation of T cell migration,19_GO:0040011 locomotion,-4.4907053015875125,9.597753159619286,6.866815318003533,20504,34,377,6,1.5915119363395225,0.6445410091231497,11629|15945|16963|22164|53416|55985,Aif1|Cxcl10|Xcl1|Tnfsf4|Stk39|Cxcl13,-2.1866231372497573,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-4.167435891542826,GO:0050900,M1,1,0,GO Biological Processes,19,leukocyte migration,19_GO:0040011 locomotion,-4.167435891542826,2.7703970246264786,4.7226120419808995,20504,373,377,19,5.039787798408488,1.126694796248537,11629|12145|12458|12520|12977|13616|15945|16412|16803|16963|17470|18750|20750|22164|22329|53416|54371|54698|55985,Aif1|Cxcr5|Ccr6|Cd81|Csf1|Edn3|Cxcl10|Itgb1|Lbp|Xcl1|Cd200|Prkca|Spp1|Tnfsf4|Vcam1|Stk39|Chst2|Crtam|Cxcl13,-1.9463279622698344,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-4.139472293699089,GO:2000403,M1,1,0,GO Biological Processes,19,positive regulation of lymphocyte migration,19_GO:0040011 locomotion,-4.139472293699089,8.36727198530912,6.302647092631359,20504,39,377,6,1.5915119363395225,0.6445410091231497,11629|15945|16963|22164|53416|55985,Aif1|Cxcl10|Xcl1|Tnfsf4|Stk39|Cxcl13,-1.9332134854650165,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-4.124392759551662,GO:0060326,M1,1,0,GO Biological Processes,19,cell chemotaxis,19_GO:0040011 locomotion,-4.124392759551662,2.953941068296032,4.767542498625045,20504,313,377,17,4.5092838196286475,1.0687193821409158,11629|12145|12458|12776|12977|13616|13655|14173|15945|16803|16963|18186|18750|20750|22329|53416|55985,Aif1|Cxcr5|Ccr6|Ccr8|Csf1|Edn3|Egr3|Fgf2|Cxcl10|Lbp|Xcl1|Nrp1|Prkca|Spp1|Vcam1|Stk39|Cxcl13,-1.9253723602415092,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-4.089531754472298,GO:0002690,M1,1,0,GO Biological Processes,19,positive regulation of leukocyte chemotaxis,19_GO:0040011 locomotion,-4.089531754472298,4.9947490932712615,5.425171369767988,20504,98,377,9,2.387267904509284,0.7862001796962728,11629|12458|12977|13616|15945|16803|16963|53416|55985,Aif1|Ccr6|Csf1|Edn3|Cxcl10|Lbp|Xcl1|Stk39|Cxcl13,-1.9080965299632582,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-3.7947217014050088,GO:0072676,M1,1,0,GO Biological Processes,19,lymphocyte migration,19_GO:0040011 locomotion,-3.7947217014050088,4.57463001065966,5.073757376127223,20504,107,377,9,2.387267904509284,0.7862001796962728,11629|12458|15945|16963|17470|22164|53416|54698|55985,Aif1|Ccr6|Cxcl10|Xcl1|Cd200|Tnfsf4|Stk39|Crtam|Cxcl13,-1.6976073625960046,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-3.654711983457141,GO:0010819,M1,1,0,GO Biological Processes,19,regulation of T cell chemotaxis,19_GO:0040011 locomotion,-3.654711983457141,12.797004212825714,6.659580441080134,20504,17,377,4,1.0610079575596818,0.5276821290922193,15945|16963|53416|55985,Cxcl10|Xcl1|Stk39|Cxcl13,-1.605902324222692,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-3.579904501816465,GO:0002685,M1,1,0,GO Biological Processes,19,regulation of leukocyte migration,19_GO:0040011 locomotion,-3.579904501816465,3.1705582186485235,4.460351097252876,20504,223,377,13,3.4482758620689653,0.9397456902252866,11629|12458|12520|12977|13616|15945|16803|16963|17470|22164|53416|54371|55985,Aif1|Ccr6|Cd81|Csf1|Edn3|Cxcl10|Lbp|Xcl1|Cd200|Tnfsf4|Stk39|Chst2|Cxcl13,-1.5436114000040118,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-3.565086895081159,GO:0071677,M1,1,0,GO Biological Processes,19,positive regulation of mononuclear cell migration,19_GO:0040011 locomotion,-3.565086895081159,5.517548917848768,5.1443433367391815,20504,69,377,7,1.856763925729443,0.6952449719916851,11629|12458|15945|16963|22164|53416|55985,Aif1|Ccr6|Cxcl10|Xcl1|Tnfsf4|Stk39|Cxcl13,-1.537247975446542,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-3.474534009190537,GO:0071675,M1,1,0,GO Biological Processes,19,regulation of mononuclear cell migration,19_GO:0040011 locomotion,-3.474534009190537,4.1481814503439285,4.693800285177974,20504,118,377,9,2.387267904509284,0.7862001796962728,11629|12458|12977|15945|16963|17470|22164|53416|55985,Aif1|Ccr6|Csf1|Cxcl10|Xcl1|Cd200|Tnfsf4|Stk39|Cxcl13,-1.4714818405167631,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-3.3860198164566717,R-MMU-380108,M1,1,0,Reactome Gene Sets,6,Chemokine receptors bind chemokines,,-3.3860198164566717,6.1570491967369,5.144839045543699,20504,53,377,6,1.5915119363395225,0.6445410091231497,12145|12458|12776|15945|16963|55985,Cxcr5|Ccr6|Ccr8|Cxcl10|Xcl1|Cxcl13,-1.4201843922869866,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-3.290192372822876,GO:0002688,M1,1,0,GO Biological Processes,19,regulation of leukocyte chemotaxis,19_GO:0040011 locomotion,-3.290192372822876,3.9158832891246687,4.475314561420434,20504,125,377,9,2.387267904509284,0.7862001796962728,11629|12458|12977|13616|15945|16803|16963|53416|55985,Aif1|Ccr6|Csf1|Edn3|Cxcl10|Lbp|Xcl1|Stk39|Cxcl13,-1.3605691213076356,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-3.2608442714602752,GO:0002687,M1,1,0,GO Biological Processes,19,positive regulation of leukocyte migration,19_GO:0040011 locomotion,-3.2608442714602752,3.554723392451587,4.340967961784966,20504,153,377,10,2.6525198938992043,0.8276010001147613,11629|12458|12977|13616|15945|16803|16963|22164|53416|55985,Aif1|Ccr6|Csf1|Edn3|Cxcl10|Lbp|Xcl1|Tnfsf4|Stk39|Cxcl13,-1.339788668309451,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-3.049071296759133,GO:0010818,M1,1,0,GO Biological Processes,19,T cell chemotaxis,19_GO:0040011 locomotion,-3.049071296759133,9.064544650751548,5.410163040126048,20504,24,377,4,1.0610079575596818,0.5276821290922193,15945|16963|53416|55985,Cxcl10|Xcl1|Stk39|Cxcl13,-1.187221275622288,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-3.049071296759133,GO:1901623,M1,1,0,GO Biological Processes,19,regulation of lymphocyte chemotaxis,19_GO:0040011 locomotion,-3.049071296759133,9.064544650751548,5.410163040126048,20504,24,377,4,1.0610079575596818,0.5276821290922193,15945|16963|53416|55985,Cxcl10|Xcl1|Stk39|Cxcl13,-1.187221275622288,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.9736825892861276,GO:0030595,M1,1,0,GO Biological Processes,19,leukocyte chemotaxis,19_GO:0040011 locomotion,-2.9736825892861276,2.8750978627934423,3.8879876297974647,20504,227,377,12,3.183023872679045,0.9041178215599046,11629|12145|12458|12977|13616|15945|16803|16963|18750|20750|53416|55985,Aif1|Cxcr5|Ccr6|Csf1|Edn3|Cxcl10|Lbp|Xcl1|Prkca|Spp1|Stk39|Cxcl13,-1.139034851001744,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.9370215969776647,GO:0072507,M1,1,0,GO Biological Processes,19,divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-2.9370215969776647,2.1072557675178873,3.5754888366442055,20504,542,377,21,5.570291777188329,1.181197777239033,12145|12315|12458|12776|13616|14173|14360|15945|16410|16963|18390|18750|19122|20750|22393|22784|55985|94219|104027|108058|234515,Cxcr5|Calm3|Ccr6|Ccr8|Edn3|Fgf2|Fyn|Cxcl10|Itgav|Xcl1|Oprm1|Prkca|Prnp|Spp1|Wfs1|Slc30a3|Cxcl13|Cnnm2|Synpo|Camk2d|Inpp4b,-1.1115818604801049,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.8212336181718736,R-MMU-418594,M1,1,0,Reactome Gene Sets,6,G alpha (i) signalling events,,-2.8212336181718736,2.6283809767978465,3.6793441645041987,20504,269,377,13,3.4482758620689653,0.9397456902252866,12145|12315|12458|12776|15199|15945|18390|18575|18619|18750|19734|55985|66066,Cxcr5|Calm3|Ccr6|Ccr8|Hebp1|Cxcl10|Oprm1|Pde1c|Penk|Prkca|Rgs16|Cxcl13|Gng11,-1.0282388156368243,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.804882502228543,GO:0072503,M1,1,0,GO Biological Processes,19,cellular divalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-2.804882502228543,2.099894513687617,3.470106723463728,20504,518,377,20,5.305039787798409,1.1543488658363223,12145|12315|12458|12776|13616|14173|14360|15945|16410|16963|18390|18750|19122|20750|22393|22784|55985|104027|108058|234515,Cxcr5|Calm3|Ccr6|Ccr8|Edn3|Fgf2|Fyn|Cxcl10|Itgav|Xcl1|Oprm1|Prkca|Prnp|Spp1|Wfs1|Slc30a3|Cxcl13|Synpo|Camk2d|Inpp4b,-1.0227638152203438,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.7122699529171013,GO:0006874,M1,1,0,GO Biological Processes,19,cellular calcium ion homeostasis,19_GO:0065007 biological regulation,-2.7122699529171013,2.1088940616034213,3.4002512400555465,20504,490,377,19,5.039787798408488,1.126694796248537,12145|12315|12458|12776|13616|14173|14360|15945|16410|16963|18390|18750|19122|20750|22393|55985|104027|108058|234515,Cxcr5|Calm3|Ccr6|Ccr8|Edn3|Fgf2|Fyn|Cxcl10|Itgav|Xcl1|Oprm1|Prkca|Prnp|Spp1|Wfs1|Cxcl13|Synpo|Camk2d|Inpp4b,-0.9410901014695167,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.706088544389446,GO:0071674,M1,1,0,GO Biological Processes,19,mononuclear cell migration,19_GO:0040011 locomotion,-2.706088544389446,3.004821431188358,3.7077541759993213,20504,181,377,10,2.6525198938992043,0.8276010001147613,11629|12458|12977|15945|16963|17470|22164|53416|54698|55985,Aif1|Ccr6|Csf1|Cxcl10|Xcl1|Cd200|Tnfsf4|Stk39|Crtam|Cxcl13,-0.9391632251402993,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.653781095288289,R-MMU-375276,M1,1,0,Reactome Gene Sets,6,Peptide ligand-binding receptors,,-2.653781095288289,2.9558297774189826,3.647270477559701,20504,184,377,10,2.6525198938992043,0.8276010001147613,12145|12458|12776|13616|15199|15945|16963|18390|18619|55985,Cxcr5|Ccr6|Ccr8|Edn3|Hebp1|Cxcl10|Xcl1|Oprm1|Penk|Cxcl13,-0.904729704654184,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.623321990552984,GO:0010820,M1,1,0,GO Biological Processes,19,positive regulation of T cell chemotaxis,19_GO:0040011 locomotion,-2.623321990552984,10.877453580901857,5.23745257356922,20504,15,377,3,0.7957559681697612,0.45759830083091185,16963|53416|55985,Xcl1|Stk39|Cxcl13,-0.8850736333673642,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.6132730048390154,GO:0071621,M1,1,0,GO Biological Processes,19,granulocyte chemotaxis,19_GO:0040011 locomotion,-2.6132730048390154,3.4259696317801125,3.753245352341401,20504,127,377,8,2.1220159151193636,0.7422430696548853,12977|13616|15945|16803|16963|18750|20750|55985,Csf1|Edn3|Cxcl10|Lbp|Xcl1|Prkca|Spp1|Cxcl13,-0.8816955882675066,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.555480925479645,GO:0030593,M1,1,0,GO Biological Processes,19,neutrophil chemotaxis,19_GO:0040011 locomotion,-2.555480925479645,3.7324595620741663,3.7862328172630098,20504,102,377,7,1.856763925729443,0.6952449719916851,13616|15945|16803|16963|18750|20750|55985,Edn3|Cxcl10|Lbp|Xcl1|Prkca|Spp1|Cxcl13,-0.8430490654680881,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.548020153393936,GO:0055074,M1,1,0,GO Biological Processes,19,calcium ion homeostasis,19_GO:0065007 biological regulation,-2.548020153393936,2.0381816374470936,3.2395505208402025,20504,507,377,19,5.039787798408488,1.126694796248537,12145|12315|12458|12776|13616|14173|14360|15945|16410|16963|18390|18750|19122|20750|22393|55985|104027|108058|234515,Cxcr5|Calm3|Ccr6|Ccr8|Edn3|Fgf2|Fyn|Cxcl10|Itgav|Xcl1|Oprm1|Prkca|Prnp|Spp1|Wfs1|Cxcl13|Synpo|Camk2d|Inpp4b,-0.8377323830925077,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.492198226670262,GO:0097529,M1,1,0,GO Biological Processes,19,myeloid leukocyte migration,19_GO:0040011 locomotion,-2.492198226670262,2.6471679068566467,3.4077630518778568,20504,226,377,11,2.9177718832891246,0.8668118901816079,11629|12520|12977|13616|15945|16803|16963|17470|18750|20750|55985,Aif1|Cd81|Csf1|Edn3|Cxcl10|Lbp|Xcl1|Cd200|Prkca|Spp1|Cxcl13,-0.7981034220625703,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.387380285836535,GO:0140131,M1,1,0,GO Biological Processes,19,positive regulation of lymphocyte chemotaxis,19_GO:0040011 locomotion,-2.387380285836535,9.064544650751548,4.68465245323161,20504,18,377,3,0.7957559681697612,0.45759830083091185,16963|53416|55985,Xcl1|Stk39|Cxcl13,-0.7183583729296679,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.3157165518853073,GO:0007204,M1,1,0,GO Biological Processes,19,positive regulation of cytosolic calcium ion concentration,19_GO:0065007 biological regulation,-2.3157165518853073,2.2134353216951452,3.1062789071188877,20504,344,377,14,3.713527851458886,0.9738796815133427,12145|12315|12458|12776|14173|14360|15945|16410|16963|18390|19122|55985|104027|108058,Cxcr5|Calm3|Ccr6|Ccr8|Fgf2|Fyn|Cxcl10|Itgav|Xcl1|Oprm1|Prnp|Cxcl13|Synpo|Camk2d,-0.6795733143135116,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.2811132995103467,GO:0097553,M1,1,0,GO Biological Processes,19,calcium ion transmembrane import into cytosol,19_GO:0051179 localization,-2.2811132995103467,3.0215148835838495,3.3316483806532484,20504,144,377,8,2.1220159151193636,0.7422430696548853,12315|14173|14360|15945|16410|16963|19122|108058,Calm3|Fgf2|Fyn|Cxcl10|Itgav|Xcl1|Prnp|Camk2d,-0.6606414035151441,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.2806344876044857,GO:0070098,M1,1,0,GO Biological Processes,19,chemokine-mediated signaling pathway,19_GO:0023052 signaling,-2.2806344876044857,4.457972779058138,3.701723968990001,20504,61,377,5,1.3262599469496021,0.5891751849289093,15251|15945|16963|53416|55985,Hif1a|Cxcl10|Xcl1|Stk39|Cxcl13,-0.6606414035151441,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.2602970878437985,GO:0055065,M1,1,0,GO Biological Processes,19,metal ion homeostasis,19_GO:0065007 biological regulation,-2.2602970878437985,1.7870102311481622,2.899631420019859,20504,700,377,23,6.10079575596817,1.232689009014991,12145|12315|12458|12776|13616|14173|14360|15251|15945|16410|16963|18390|18750|19122|20750|22393|22784|55985|59049|94219|104027|108058|234515,Cxcr5|Calm3|Ccr6|Ccr8|Edn3|Fgf2|Fyn|Hif1a|Cxcl10|Itgav|Xcl1|Oprm1|Prkca|Prnp|Spp1|Wfs1|Slc30a3|Cxcl13|Slc22a17|Cnnm2|Synpo|Camk2d|Inpp4b,-0.6460986039319901,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.259977023815707,GO:0006875,M1,1,0,GO Biological Processes,19,cellular metal ion homeostasis,19_GO:0065007 biological regulation,-2.259977023815707,1.84512540548416,2.922089689137653,20504,619,377,21,5.570291777188329,1.181197777239033,12145|12315|12458|12776|13616|14173|14360|15251|15945|16410|16963|18390|18750|19122|20750|22393|22784|55985|104027|108058|234515,Cxcr5|Calm3|Ccr6|Ccr8|Edn3|Fgf2|Fyn|Hif1a|Cxcl10|Itgav|Xcl1|Oprm1|Prkca|Prnp|Spp1|Wfs1|Slc30a3|Cxcl13|Synpo|Camk2d|Inpp4b,-0.6460986039319901,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.190173989199793,WP2292,M1,1,0,WikiPathways,27,Chemokine signaling pathway,,-2.190173989199793,2.7043392880695225,3.1520368918411514,20504,181,377,9,2.387267904509284,0.7862001796962728,12145|12458|12776|15945|16963|18710|55985|66066|109905,Cxcr5|Ccr6|Ccr8|Cxcl10|Xcl1|Pik3r3|Cxcl13|Gng11|Rap1a,-0.6038498960633876,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.067492020209778,GO:0030003,M1,1,0,GO Biological Processes,19,cellular cation homeostasis,19_GO:0065007 biological regulation,-2.067492020209778,1.7441980960629802,2.7133796159146426,20504,686,377,22,5.835543766578249,1.2072952491350315,12145|12315|12458|12776|13616|14173|14360|15251|15945|16410|16963|18390|18750|19122|20750|22393|22784|55985|104027|108058|234515|270160,Cxcr5|Calm3|Ccr6|Ccr8|Edn3|Fgf2|Fyn|Hif1a|Cxcl10|Itgav|Xcl1|Oprm1|Prkca|Prnp|Spp1|Wfs1|Slc30a3|Cxcl13|Synpo|Camk2d|Inpp4b|Rab39,-0.5204860801720221,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.0619788295920634,GO:0097530,M1,1,0,GO Biological Processes,19,granulocyte migration,19_GO:0040011 locomotion,-2.0619788295920634,2.7713257530960145,3.0492141618236674,20504,157,377,8,2.1220159151193636,0.7422430696548853,12977|13616|15945|16803|16963|18750|20750|55985,Csf1|Edn3|Cxcl10|Lbp|Xcl1|Prkca|Spp1|Cxcl13,-0.5181603862988913,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.0250926816832413,GO:0055080,M1,1,0,GO Biological Processes,19,cation homeostasis,19_GO:0065007 biological regulation,-2.0250926816832413,1.6820804506549263,2.651030906529846,20504,776,377,24,6.36604774535809,1.2574216922104768,12145|12315|12458|12776|13616|14173|14360|15251|15945|16410|16963|18390|18750|19122|20750|22393|22784|55985|59049|94219|104027|108058|234515|270160,Cxcr5|Calm3|Ccr6|Ccr8|Edn3|Fgf2|Fyn|Hif1a|Cxcl10|Itgav|Xcl1|Oprm1|Prkca|Prnp|Spp1|Wfs1|Slc30a3|Cxcl13|Slc22a17|Cnnm2|Synpo|Camk2d|Inpp4b|Rab39,-0.48914210723036733,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.0211046281107614,GO:1990266,M1,1,0,GO Biological Processes,19,neutrophil migration,19_GO:0040011 locomotion,-2.0211046281107614,2.9743037135278514,3.066544977226564,20504,128,377,7,1.856763925729443,0.6952449719916851,13616|15945|16803|16963|18750|20750|55985,Edn3|Cxcl10|Lbp|Xcl1|Prkca|Spp1|Cxcl13,-0.48671066637058186,0,4,0,0,-7.2492386435021094,12.797004212825714,
1,-2.004876663017187,GO:1990868,M1,1,0,GO Biological Processes,19,response to chemokine,19_GO:0050896 response to stimulus,-2.004876663017187,3.8300892890499494,3.269287411451325,20504,71,377,5,1.3262599469496021,0.5891751849289093,15251|15945|16963|53416|55985,Hif1a|Cxcl10|Xcl1|Stk39|Cxcl13,-0.47683822650835883,0,4,0,0,-7.2492386435021094,12.797004212825714,
