_MEMBER_Geneid,_LogP_Geneid,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-4.88786640299477,GO:0006954,M1,1,0,GO Biological Processes,19,inflammatory response,19_GO:0050896 response to stimulus,-4.88786640299477,2.7388362652232745,5.161567113771988,20504,739,233,23,9.871244635193133,1.9540680499036973,12273|12628|12771|12772|12774|14130|14131|17228|19883|20304|20305|20308|22259|27226|30955|52392|58992|74603|78801|80901|210029|239081|329731,C5ar1|Cfh|Ccr3|Ccr2|Ccr5|Fcgr2b|Fcgr3|Cma1|Rora|Ccl5|Ccl6|Ccl9|Nr1h3|Pla2g7|Pik3cg|Macir|F12|Cd200r3|Ak7|Cxcr6|Metrnl|Tlr11|Tafa3,-1.9677884693857597,0,2,1,1,-4.88786640299477,13.2,
1,-4.527780844763568,GO:0002673,M1,1,0,GO Biological Processes,19,regulation of acute inflammatory response,19_GO:0050896 response to stimulus,-4.527780844763568,9.962264150943396,7.004021652435516,20504,53,233,6,2.575107296137339,1.0376590359046085,12774|14130|14131|20304|30955|58992,Ccr5|Fcgr2b|Fcgr3|Ccl5|Pik3cg|F12,-1.710565573014733,0,2,0,0,-4.88786640299477,13.2,
1,-4.40161226322822,GO:0050727,M1,1,0,GO Biological Processes,19,regulation of inflammatory response,19_GO:0050896 response to stimulus,-4.40161226322822,3.6023391812865495,5.203064718927415,20504,342,233,14,6.008583690987124,1.5568694393523623,12772|12774|14130|14131|17228|19883|20304|22259|30955|52392|58992|74603|210029|329731,Ccr2|Ccr5|Fcgr2b|Fcgr3|Cma1|Rora|Ccl5|Nr1h3|Pik3cg|Macir|F12|Cd200r3|Metrnl|Tafa3,-1.6383204334795043,0,2,0,0,-4.88786640299477,13.2,
1,-3.2896216513394467,GO:0002675,M1,1,0,GO Biological Processes,19,positive regulation of acute inflammatory response,19_GO:0048518 positive regulation of biological process,-3.2896216513394467,10.666666666666666,5.958175118050614,20504,33,233,4,1.7167381974248928,0.8509692270223523,12774|14131|20304|30955,Ccr5|Fcgr3|Ccl5|Pik3cg,-0.8770476014438201,0,2,0,0,-4.88786640299477,13.2,
1,-2.8442096391447937,GO:0033033,M1,1,0,GO Biological Processes,19,negative regulation of myeloid cell apoptotic process,19_GO:0048519 negative regulation of biological process,-2.8442096391447937,13.2,5.852164488462883,20504,20,233,3,1.2875536480686696,0.7385683007060192,12774|14130|20304,Ccr5|Fcgr2b|Ccl5,-0.5958276250051406,0,2,0,0,-4.88786640299477,13.2,
1,-2.7909346836642475,GO:0002526,M1,1,0,GO Biological Processes,19,acute inflammatory response,19_GO:0050896 response to stimulus,-2.7909346836642475,4.8,4.284279652347424,20504,110,233,6,2.575107296137339,1.0376590359046085,12774|14130|14131|20304|30955|58992,Ccr5|Fcgr2b|Fcgr3|Ccl5|Pik3cg|F12,-0.5505215991958697,0,2,0,0,-4.88786640299477,13.2,
1,-2.5079275698299774,GO:0006925,M1,1,0,GO Biological Processes,19,inflammatory cell apoptotic process,19_GO:0009987 cellular process,-2.5079275698299774,10.153846153846153,5.0072075487564085,20504,26,233,3,1.2875536480686696,0.7385683007060192,12774|14130|20304,Ccr5|Fcgr2b|Ccl5,-0.33333176985124296,0,2,0,0,-4.88786640299477,13.2,
1,-2.363039083274227,GO:0050729,M1,1,0,GO Biological Processes,19,positive regulation of inflammatory response,19_GO:0048518 positive regulation of biological process,-2.363039083274227,3.9402985074626864,3.66098026429114,20504,134,233,6,2.575107296137339,1.0376590359046085,12772|12774|14131|20304|30955|329731,Ccr2|Ccr5|Fcgr3|Ccl5|Pik3cg|Tafa3,-0.24260131588259926,0,2,0,0,-4.88786640299477,13.2,
1,-2.211351336235126,GO:0033032,M1,1,0,GO Biological Processes,19,regulation of myeloid cell apoptotic process,19_GO:0050789 regulation of biological process,-2.211351336235126,8.0,4.314540602726307,20504,33,233,3,1.2875536480686696,0.7385683007060192,12774|14130|20304,Ccr5|Fcgr2b|Ccl5,-0.1599944879867971,0,2,0,0,-4.88786640299477,13.2,
1,-2.040116342845583,GO:0033028,M1,1,0,GO Biological Processes,19,myeloid cell apoptotic process,19_GO:0009987 cellular process,-2.040116342845583,6.947368421052632,3.9341347899341312,20504,38,233,3,1.2875536480686696,0.7385683007060192,12774|14130|20304,Ccr5|Fcgr2b|Ccl5,-0.027823517436896386,0,2,0,0,-4.88786640299477,13.2,
1,-4.548969658810558,GO:0002434,M1,1,0,GO Biological Processes,19,immune complex clearance,19_GO:0002376 immune system process,-4.548969658810558,44.0,11.29373039257247,20504,6,233,3,1.2875536480686696,0.7385683007060192,12628|12772|14130,Cfh|Ccr2|Fcgr2b,-1.710565573014733,0,3,1,1,-4.548969658810558,44.0,
1,-3.00660578049731,GO:0048872,M1,1,0,GO Biological Processes,19,homeostasis of number of cells,19_GO:0065007 biological regulation,-3.00660578049731,2.901098901098901,3.923509866405931,20504,364,233,12,5.150214592274678,1.4479477097964113,12516|12571|12628|12772|13819|14130|14766|15203|15902|19746|20739|26365,Cd7|Cdk6|Cfh|Ccr2|Epas1|Fcgr2b|Adgrg1|Heph|Id2|Rhd|Spta1|Ceacam1,-0.7054721035703307,0,3,0,0,-4.548969658810558,44.0,
1,-2.718063362225514,GO:0002262,M1,1,0,GO Biological Processes,19,myeloid cell homeostasis,19_GO:0002376 immune system process,-2.718063362225514,3.5736040609137056,3.8913566936011157,20504,197,233,8,3.4334763948497855,1.1928954196019212,12571|12628|12772|13819|14130|15203|15902|19746,Cdk6|Cfh|Ccr2|Epas1|Fcgr2b|Heph|Id2|Rhd,-0.4893360360823308,0,3,0,0,-4.548969658810558,44.0,
1,-2.542110491036315,ko05150,M1,1,0,KEGG Pathway,24,Staphylococcus aureus infection,,-2.542110491036315,6.769230769230769,4.465815435028268,20504,52,233,4,1.7167381974248928,0.8509692270223523,12273|12628|14130|14131,C5ar1|Cfh|Fcgr2b|Fcgr3,-0.3606752665272749,0,3,0,0,-4.548969658810558,44.0,
1,-2.4603990167225733,GO:0001780,M1,1,0,GO Biological Processes,19,neutrophil homeostasis,19_GO:0002376 immune system process,-2.4603990167225733,9.777777777777779,4.893080698056604,20504,27,233,3,1.2875536480686696,0.7385683007060192,12628|12772|14130,Cfh|Ccr2|Fcgr2b,-0.2986049300846772,0,3,0,0,-4.548969658810558,44.0,
1,-2.4533059013464724,mmu05150,M1,1,0,KEGG Pathway,24,Staphylococcus aureus infection,,-2.4533059013464724,6.4,4.299204925431596,20504,55,233,4,1.7167381974248928,0.8509692270223523,12273|12628|14130|14131,C5ar1|Cfh|Fcgr2b|Fcgr3,-0.2986049300846772,0,3,0,0,-4.548969658810558,44.0,
1,-4.5152500879216735,GO:0045785,M1,1,0,GO Biological Processes,19,positive regulation of cell adhesion,19_GO:0022610 biological adhesion,-4.5152500879216735,3.169491525423729,5.112294701981448,20504,472,233,17,7.296137339055794,1.7037954523647425,11735|12550|12571|12772|12774|14538|14766|15205|16480|16852|20304|20739|26365|70839|110351|320832|330662,Ank3|Cdh1|Cdk6|Ccr2|Ccr5|Gcnt2|Adgrg1|Hes1|Jup|Lgals1|Ccl5|Spta1|Ceacam1|P2ry12|Rap1gap|Sirpb1a|Dock1,-1.710565573014733,0,4,1,1,-4.5152500879216735,4.230769230769231,
1,-3.9213735866486585,GO:0022409,M1,1,0,GO Biological Processes,19,positive regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-3.9213735866486585,3.6666666666666665,4.886146016990655,20504,288,233,12,5.150214592274678,1.4479477097964113,11735|12550|12772|12774|14538|15205|16852|20304|20739|26365|110351|320832,Ank3|Cdh1|Ccr2|Ccr5|Gcnt2|Hes1|Lgals1|Ccl5|Spta1|Ceacam1|Rap1gap|Sirpb1a,-1.2730362726016422,0,4,0,0,-4.5152500879216735,4.230769230769231,
1,-3.276755634768786,GO:0050865,M1,1,0,GO Biological Processes,19,regulation of cell activation,19_GO:0050789 regulation of biological process,-3.276755634768786,2.2857142857142856,3.898803521122996,20504,770,233,20,8.583690987124463,1.8351472532162496,12772|14130|15205|15902|16641|16642|16852|17101|19883|20304|20739|22165|22259|26365|27007|72349|246746|320832|329731|628398,Ccr2|Fcgr2b|Hes1|Id2|Klrc1|Klrc2|Lgals1|Lyst|Rora|Ccl5|Spta1|Txk|Nr1h3|Ceacam1|Klrk1|Dusp3|Cd300lf|Sirpb1a|Tafa3|Ighv6-4,-0.8700111285338832,0,4,0,0,-4.5152500879216735,4.230769230769231,
1,-3.2626649950269804,GO:0030155,M1,1,0,GO Biological Processes,19,regulation of cell adhesion,19_GO:0022610 biological adhesion,-3.2626649950269804,2.2797927461139897,3.886080748878728,20504,772,233,20,8.583690987124463,1.8351472532162496,11735|12550|12571|12772|12774|14538|14766|15205|16480|16852|17916|20304|20739|26365|70839|72349|110351|140474|320832|330662,Ank3|Cdh1|Cdk6|Ccr2|Ccr5|Gcnt2|Adgrg1|Hes1|Jup|Lgals1|Myo1f|Ccl5|Spta1|Ceacam1|P2ry12|Dusp3|Rap1gap|Muc4|Sirpb1a|Dock1,-0.8687412481388477,0,4,0,0,-4.5152500879216735,4.230769230769231,
1,-3.1840409644687058,GO:0002694,M1,1,0,GO Biological Processes,19,regulation of leukocyte activation,19_GO:0002376 immune system process,-3.1840409644687058,2.3062068965517244,3.8390864339987916,20504,725,233,19,8.15450643776824,1.7928741503593322,12772|14130|15205|15902|16641|16642|16852|17101|19883|20304|20739|22259|26365|27007|72349|246746|320832|329731|628398,Ccr2|Fcgr2b|Hes1|Id2|Klrc1|Klrc2|Lgals1|Lyst|Rora|Ccl5|Spta1|Nr1h3|Ceacam1|Klrk1|Dusp3|Cd300lf|Sirpb1a|Tafa3|Ighv6-4,-0.8213132872181769,0,4,0,0,-4.5152500879216735,4.230769230769231,
1,-3.1075503185299036,GO:0022407,M1,1,0,GO Biological Processes,19,regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-3.1075503185299036,2.6958424507658645,3.930682695719688,20504,457,233,14,6.008583690987124,1.5568694393523623,11735|12550|12772|12774|14538|15205|16852|20304|20739|26365|72349|110351|140474|320832,Ank3|Cdh1|Ccr2|Ccr5|Gcnt2|Hes1|Lgals1|Ccl5|Spta1|Ceacam1|Dusp3|Rap1gap|Muc4|Sirpb1a,-0.7652638015219193,0,4,0,0,-4.5152500879216735,4.230769230769231,
1,-2.3094080479333328,GO:0002696,M1,1,0,GO Biological Processes,19,positive regulation of leukocyte activation,19_GO:0002376 immune system process,-2.3094080479333328,2.288,3.1260183410423172,20504,500,233,13,5.579399141630901,1.5036582277947483,12772|15205|16641|16642|16852|17101|20304|20739|26365|27007|320832|329731|628398,Ccr2|Hes1|Klrc1|Klrc2|Lgals1|Lyst|Ccl5|Spta1|Ceacam1|Klrk1|Sirpb1a|Tafa3|Ighv6-4,-0.20944586625150247,0,4,0,0,-4.5152500879216735,4.230769230769231,
1,-2.204839847064001,GO:0050867,M1,1,0,GO Biological Processes,19,positive regulation of cell activation,19_GO:0048518 positive regulation of biological process,-2.204839847064001,2.2213592233009707,3.0095431636473466,20504,515,233,13,5.579399141630901,1.5036582277947483,12772|15205|16641|16642|16852|17101|20304|20739|26365|27007|320832|329731|628398,Ccr2|Hes1|Klrc1|Klrc2|Lgals1|Lyst|Ccl5|Spta1|Ceacam1|Klrk1|Sirpb1a|Tafa3|Ighv6-4,-0.15603018782955194,0,4,0,0,-4.5152500879216735,4.230769230769231,
1,-2.1729069203632756,GO:0042102,M1,1,0,GO Biological Processes,19,positive regulation of T cell proliferation,19_GO:0022610 biological adhesion,-2.1729069203632756,4.230769230769231,3.5412501307713047,20504,104,233,5,2.1459227467811157,0.9493329264987009,12772|15205|20304|20739|26365,Ccr2|Hes1|Ccl5|Spta1|Ceacam1,-0.13413919942296723,0,4,0,0,-4.5152500879216735,4.230769230769231,
1,-4.490096707298174,GO:0034109,M1,1,0,GO Biological Processes,19,homotypic cell-cell adhesion,19_GO:0022610 biological adhesion,-4.490096707298174,7.7974683544303796,6.489762251703382,20504,79,233,7,3.004291845493562,1.1183284104942965,11735|12628|16480|16852|20304|26365|70839,Ank3|Cfh|Jup|Lgals1|Ccl5|Ceacam1|P2ry12,-1.699652631505844,0,5,1,1,-4.490096707298174,22.0,
1,-3.5295308207091756,GO:0034112,M1,1,0,GO Biological Processes,19,positive regulation of homotypic cell-cell adhesion,19_GO:0022610 biological adhesion,-3.5295308207091756,22.0,7.801297208907878,20504,12,233,3,1.2875536480686696,0.7385683007060192,11735|16852|20304,Ank3|Lgals1|Ccl5,-1.0606384077254283,0,5,0,0,-4.490096707298174,22.0,
1,-3.0971457248558685,GO:0034110,M1,1,0,GO Biological Processes,19,regulation of homotypic cell-cell adhesion,19_GO:0022610 biological adhesion,-3.0971457248558685,9.513513513513514,5.556888421173872,20504,37,233,4,1.7167381974248928,0.8509692270223523,11735|16852|20304|26365,Ank3|Lgals1|Ccl5|Ceacam1,-0.7598866563427599,0,5,0,0,-4.490096707298174,22.0,
1,-2.3317865271668703,GO:0014065,M1,1,0,GO Biological Processes,19,phosphatidylinositol 3-kinase signaling,19_GO:0023052 signaling,-2.3317865271668703,3.8823529411764706,3.615692590178825,20504,136,233,6,2.575107296137339,1.0376590359046085,20304|23900|26365|30955|68054|72179,Ccl5|Hcst|Ceacam1|Pik3cg|Serpina12|Fbxl2,-0.22607201659594867,0,5,0,0,-4.490096707298174,22.0,
1,-2.1903620378669753,GO:0014066,M1,1,0,GO Biological Processes,19,regulation of phosphatidylinositol 3-kinase signaling,19_GO:0023052 signaling,-2.1903620378669753,4.271844660194175,3.568902143731395,20504,103,233,5,2.1459227467811157,0.9493329264987009,20304|23900|26365|68054|72179,Ccl5|Hcst|Ceacam1|Serpina12|Fbxl2,-0.1491055165229722,0,5,0,0,-4.490096707298174,22.0,
1,-4.2806251437734,GO:0002274,M1,1,0,GO Biological Processes,19,myeloid leukocyte activation,19_GO:0002376 immune system process,-4.2806251437734,4.0,5.259773511407534,20504,264,233,12,5.150214592274678,1.4479477097964113,12273|12772|14130|14131|15979|17916|19883|20304|22259|27007|246746|329731,C5ar1|Ccr2|Fcgr2b|Fcgr3|Ifngr1|Myo1f|Rora|Ccl5|Nr1h3|Klrk1|Cd300lf|Tafa3,-1.5551218749140845,0,6,1,1,-4.2806251437734,9.777777777777779,
1,-3.142978524570627,GO:0010573,M1,1,0,GO Biological Processes,19,vascular endothelial growth factor production,19_GO:0032501 multicellular organismal process,-3.142978524570627,9.777777777777779,5.651284972212836,20504,36,233,4,1.7167381974248928,0.8509692270223523,12273|12772|14766|19883,C5ar1|Ccr2|Adgrg1|Rora,-0.7905916806583171,0,6,0,0,-4.2806251437734,9.777777777777779,
1,-2.2491323609124696,GO:0010574,M1,1,0,GO Biological Processes,19,regulation of vascular endothelial growth factor production,19_GO:0032501 multicellular organismal process,-2.2491323609124696,8.25,4.400296477749341,20504,32,233,3,1.2875536480686696,0.7385683007060192,12273|12772|19883,C5ar1|Ccr2|Rora,-0.18481053549977303,0,6,0,0,-4.2806251437734,9.777777777777779,
1,-2.2259121136790507,GO:0042116,M1,1,0,GO Biological Processes,19,macrophage activation,19_GO:0002376 immune system process,-2.2259121136790507,4.356435643564357,3.625276001134169,20504,101,233,5,2.1459227467811157,0.9493329264987009,12273|15979|19883|22259|329731,C5ar1|Ifngr1|Rora|Nr1h3|Tafa3,-0.17199304866612147,0,6,0,0,-4.2806251437734,9.777777777777779,
1,-2.116876448151563,GO:0061351,M1,1,0,GO Biological Processes,19,neural precursor cell proliferation,19_GO:0009987 cellular process,-2.116876448151563,3.111111111111111,3.2002254545192312,20504,198,233,7,3.004291845493562,1.1183284104942965,12273|12774|14766|15902|19883|71648|329731,C5ar1|Ccr5|Adgrg1|Id2|Rora|Optn|Tafa3,-0.08792370950485333,0,6,0,0,-4.2806251437734,9.777777777777779,
1,-4.251274796704197,GO:0035082,M1,1,0,GO Biological Processes,19,axoneme assembly,19_GO:0009987 cellular process,-4.251274796704197,7.162790697674419,6.140010640691318,20504,86,233,7,3.004291845493562,1.1183284104942965,22092|50525|78801|110082|211535|213402|231214,Rsph1|Spag6l|Ak7|Dnah5|Odad1|Armc2|Cc2d2a,-1.539564722692992,0,7,1,1,-4.251274796704197,10.232558139534884,
1,-4.183995673538433,GO:0001578,M1,1,0,GO Biological Processes,19,microtubule bundle formation,19_GO:0009987 cellular process,-4.183995673538433,5.915966386554622,5.7660195032249,20504,119,233,8,3.4334763948497855,1.1928954196019212,22092|50525|56742|78801|110082|211535|213402|231214,Rsph1|Spag6l|Psrc1|Ak7|Dnah5|Odad1|Armc2|Cc2d2a,-1.4932545109383297,0,7,0,0,-4.251274796704197,10.232558139534884,
1,-3.9105305965632033,GO:0003351,M1,1,0,GO Biological Processes,19,epithelial cilium movement involved in extracellular fluid movement,19_GO:0051179 localization,-3.9105305965632033,10.232558139534884,6.497434809855981,20504,43,233,5,2.1459227467811157,0.9493329264987009,50525|71870|78801|110082|271639,Spag6l|Cfap45|Ak7|Dnah5|Adcy10,-1.272177503422788,0,7,0,0,-4.251274796704197,10.232558139534884,
1,-3.769036097736975,GO:0006858,M1,1,0,GO Biological Processes,19,extracellular transport,19_GO:0051179 localization,-3.769036097736975,9.565217391304348,6.234976176279744,20504,46,233,5,2.1459227467811157,0.9493329264987009,50525|71870|78801|110082|271639,Spag6l|Cfap45|Ak7|Dnah5|Adcy10,-1.211506197711161,0,7,0,0,-4.251274796704197,10.232558139534884,
1,-3.265310209259778,GO:0003341,M1,1,0,GO Biological Processes,19,cilium movement,19_GO:0009987 cellular process,-3.265310209259778,3.9014778325123145,4.454076170552286,20504,203,233,9,3.8626609442060085,1.2624418481498911,50525|71233|71870|78801|106757|110082|211535|213402|271639,Spag6l|Enkur|Cfap45|Ak7|Catsperd|Dnah5|Odad1|Armc2|Adcy10,-0.8687412481388477,0,7,0,0,-4.251274796704197,10.232558139534884,
1,-2.3815445902888963,GO:0120031,M1,1,0,GO Biological Processes,19,plasma membrane bounded cell projection assembly,19_GO:0009987 cellular process,-2.3815445902888963,2.2481751824817517,3.1752516792949703,20504,548,233,14,6.008583690987124,1.5568694393523623,14163|20304|22092|23963|50525|54670|70839|71769|78801|110082|110351|211535|213402|231214,Fgd1|Ccl5|Rsph1|Tenm1|Spag6l|Atp8b1|P2ry12|Bbs10|Ak7|Dnah5|Rap1gap|Odad1|Armc2|Cc2d2a,-0.25202716504534994,0,7,0,0,-4.251274796704197,10.232558139534884,
1,-2.3473389994496663,GO:0030317,M1,1,0,GO Biological Processes,19,flagellated sperm motility,19_GO:0022414 reproductive process,-2.3473389994496663,3.911111111111111,3.6382278298305533,20504,135,233,6,2.575107296137339,1.0376590359046085,50525|71233|71870|106757|110082|213402,Spag6l|Enkur|Cfap45|Catsperd|Dnah5|Armc2,-0.23579494521802086,0,7,0,0,-4.251274796704197,10.232558139534884,
1,-2.2988268653200867,GO:0000226,M1,1,0,GO Biological Processes,19,microtubule cytoskeleton organization,19_GO:0009987 cellular process,-2.2988268653200867,2.1290322580645165,3.0605494266226763,20504,620,233,15,6.437768240343348,1.6078295076991718,22092|50525|54141|56742|66442|66468|69885|73804|78801|105988|110082|211535|213402|231214|381077,Rsph1|Spag6l|Spag5|Psrc1|Spc25|Ska1|Aunip|Kif2c|Ak7|Espl1|Dnah5|Odad1|Armc2|Cc2d2a|Ccdc78,-0.2029634938691446,0,7,0,0,-4.251274796704197,10.232558139534884,
1,-2.2859928284807984,GO:0097722,M1,1,0,GO Biological Processes,19,sperm motility,19_GO:0022414 reproductive process,-2.2859928284807984,3.7985611510791366,3.5493520142385733,20504,139,233,6,2.575107296137339,1.0376590359046085,50525|71233|71870|106757|110082|213402,Spag6l|Enkur|Cfap45|Catsperd|Dnah5|Armc2,-0.20284414580861823,0,7,0,0,-4.251274796704197,10.232558139534884,
1,-2.2799781622948414,GO:0030031,M1,1,0,GO Biological Processes,19,cell projection assembly,19_GO:0009987 cellular process,-2.2799781622948414,2.1882770870337476,3.0651203616324274,20504,563,233,14,6.008583690987124,1.5568694393523623,14163|20304|22092|23963|50525|54670|70839|71769|78801|110082|110351|211535|213402|231214,Fgd1|Ccl5|Rsph1|Tenm1|Spag6l|Atp8b1|P2ry12|Bbs10|Ak7|Dnah5|Rap1gap|Odad1|Armc2|Cc2d2a,-0.1995695169886901,0,7,0,0,-4.251274796704197,10.232558139534884,
1,-2.155909219753695,GO:0060294,M1,1,0,GO Biological Processes,19,cilium movement involved in cell motility,19_GO:0040011 locomotion,-2.155909219753695,3.5675675675675675,3.3609000515817273,20504,148,233,6,2.575107296137339,1.0376590359046085,50525|71233|71870|106757|110082|213402,Spag6l|Enkur|Cfap45|Catsperd|Dnah5|Armc2,-0.12207671648889885,0,7,0,0,-4.251274796704197,10.232558139534884,
1,-2.0486433436630005,GO:0001539,M1,1,0,GO Biological Processes,19,cilium or flagellum-dependent cell motility,19_GO:0040011 locomotion,-2.0486433436630005,3.3846153846153846,3.205301271078172,20504,156,233,6,2.575107296137339,1.0376590359046085,50525|71233|71870|106757|110082|213402,Spag6l|Enkur|Cfap45|Catsperd|Dnah5|Armc2,-0.03368787328507628,0,7,0,0,-4.251274796704197,10.232558139534884,
1,-2.0486433436630005,GO:0060285,M1,1,0,GO Biological Processes,19,cilium-dependent cell motility,19_GO:0040011 locomotion,-2.0486433436630005,3.3846153846153846,3.205301271078172,20504,156,233,6,2.575107296137339,1.0376590359046085,50525|71233|71870|106757|110082|213402,Spag6l|Enkur|Cfap45|Catsperd|Dnah5|Armc2,-0.03368787328507628,0,7,0,0,-4.251274796704197,10.232558139534884,
1,-3.962452080845485,GO:0042330,M1,1,0,GO Biological Processes,19,taxis,19_GO:0040011 locomotion,-3.962452080845485,2.6624203821656054,4.536336497660739,20504,628,233,19,8.15450643776824,1.7928741503593322,11735|12273|12771|12772|12774|14131|15902|17101|20304|20305|20308|27226|30955|70839|72349|80901|108699|109700|545156,Ank3|C5ar1|Ccr3|Ccr2|Ccr5|Fcgr3|Id2|Lyst|Ccl5|Ccl6|Ccl9|Pla2g7|Pik3cg|P2ry12|Dusp3|Cxcr6|Chn1|Itga1|Kalrn,-1.3038956016167824,0,8,1,1,-3.962452080845485,12.0,
1,-3.587105573743886,GO:0060326,M1,1,0,GO Biological Processes,19,cell chemotaxis,19_GO:0040011 locomotion,-3.587105573743886,3.373801916932907,4.537188369283726,20504,313,233,12,5.150214592274678,1.4479477097964113,12273|12771|12772|12774|14131|17101|20304|20305|20308|27226|80901|109700,C5ar1|Ccr3|Ccr2|Ccr5|Fcgr3|Lyst|Ccl5|Ccl6|Ccl9|Pla2g7|Cxcr6|Itga1,-1.0761518157594274,0,8,0,0,-3.962452080845485,12.0,
1,-3.569224472835698,R-MMU-418594,M1,1,0,Reactome Gene Sets,6,G alpha (i) signalling events,,-3.569224472835698,3.598513011152417,4.599371723836057,20504,269,233,11,4.721030042918455,1.389437283240531,12273|12771|12774|20304|20305|20308|70839|71729|80901|94226|108072,C5ar1|Ccr3|Ccr5|Ccl5|Ccl6|Ccl9|P2ry12|Rgs12|Cxcr6|S1pr5|Grm6,-1.0664607809846587,0,8,0,0,-3.962452080845485,12.0,
1,-3.5629367156004945,GO:0097529,M1,1,0,GO Biological Processes,19,myeloid leukocyte migration,19_GO:0040011 locomotion,-3.5629367156004945,3.893805309734513,4.6898618403607415,20504,226,233,10,4.291845493562231,1.3277568479496944,12273|12771|12772|14131|20304|20305|20308|27226|70839|109700,C5ar1|Ccr3|Ccr2|Fcgr3|Ccl5|Ccl6|Ccl9|Pla2g7|P2ry12|Itga1,-1.0664607809846587,0,8,0,0,-3.962452080845485,12.0,
1,-3.5476366432462556,GO:0030595,M1,1,0,GO Biological Processes,19,leukocyte chemotaxis,19_GO:0040011 locomotion,-3.5476366432462556,3.8766519823788546,4.672480328433958,20504,227,233,10,4.291845493562231,1.3277568479496944,12273|12771|12772|14131|17101|20304|20305|20308|27226|109700,C5ar1|Ccr3|Ccr2|Fcgr3|Lyst|Ccl5|Ccl6|Ccl9|Pla2g7|Itga1,-1.0649699629391236,0,8,0,0,-3.962452080845485,12.0,
1,-3.537589761020305,GO:0006935,M1,1,0,GO Biological Processes,19,chemotaxis,19_GO:0040011 locomotion,-3.537589761020305,2.542536115569823,4.191884724912973,20504,623,233,18,7.725321888412017,1.7491280360598462,11735|12273|12771|12772|12774|14131|17101|20304|20305|20308|27226|30955|70839|72349|80901|108699|109700|545156,Ank3|C5ar1|Ccr3|Ccr2|Ccr5|Fcgr3|Lyst|Ccl5|Ccl6|Ccl9|Pla2g7|Pik3cg|P2ry12|Dusp3|Cxcr6|Chn1|Itga1|Kalrn,-1.0619639653775894,0,8,0,0,-3.962452080845485,12.0,
1,-3.25845241507497,GO:0002548,M1,1,0,GO Biological Processes,19,monocyte chemotaxis,19_GO:0040011 locomotion,-3.25845241507497,7.4576271186440675,5.325427688123256,20504,59,233,5,2.1459227467811157,0.9493329264987009,12772|20304|20305|20308|27226,Ccr2|Ccl5|Ccl6|Ccl9|Pla2g7,-0.8687412481388477,0,8,0,0,-3.962452080845485,12.0,
1,-3.241757188555683,R-MMU-388396,M1,1,0,Reactome Gene Sets,6,GPCR downstream signalling,,-3.241757188555683,2.564663023679417,3.984099766106867,20504,549,233,16,6.866952789699571,1.6567461754690445,12273|12771|12774|14064|14163|20304|20305|20308|30955|70839|71729|80901|94226|108072|319229|545156,C5ar1|Ccr3|Ccr5|F2rl2|Fgd1|Ccl5|Ccl6|Ccl9|Pik3cg|P2ry12|Rgs12|Cxcr6|S1pr5|Grm6|Sctr|Kalrn,-0.8575785102195215,0,8,0,0,-3.962452080845485,12.0,
1,-3.200828502901799,GO:0071621,M1,1,0,GO Biological Processes,19,granulocyte chemotaxis,19_GO:0040011 locomotion,-3.200828502901799,4.850393700787402,4.6664428937555,20504,127,233,7,3.004291845493562,1.1183284104942965,12273|12771|14131|20304|20305|20308|109700,C5ar1|Ccr3|Fcgr3|Ccl5|Ccl6|Ccl9|Itga1,-0.8222827339388797,0,8,0,0,-3.962452080845485,12.0,
1,-3.005129877315606,R-MMU-372790,M1,1,0,Reactome Gene Sets,6,Signaling by GPCR,,-3.005129877315606,2.43598615916955,3.754509345744885,20504,578,233,16,6.866952789699571,1.6567461754690445,12273|12771|12774|14064|14163|20304|20305|20308|30955|70839|71729|80901|94226|108072|319229|545156,C5ar1|Ccr3|Ccr5|F2rl2|Fgd1|Ccl5|Ccl6|Ccl9|Pik3cg|P2ry12|Rgs12|Cxcr6|S1pr5|Grm6|Sctr|Kalrn,-0.7054721035703307,0,8,0,0,-3.962452080845485,12.0,
1,-2.959954037642746,GO:0030593,M1,1,0,GO Biological Processes,19,neutrophil chemotaxis,19_GO:0040011 locomotion,-2.959954037642746,5.176470588235294,4.5333810108607775,20504,102,233,6,2.575107296137339,1.0376590359046085,12273|14131|20304|20305|20308|109700,C5ar1|Fcgr3|Ccl5|Ccl6|Ccl9|Itga1,-0.673783462613693,0,8,0,0,-3.962452080845485,12.0,
1,-2.9510849606695326,WP2292,M1,1,0,WikiPathways,27,Chemokine signaling pathway,,-2.9510849606695326,3.889502762430939,4.186176856908357,20504,181,233,8,3.4334763948497855,1.1928954196019212,12771|12772|12774|20304|20305|20308|30955|80901,Ccr3|Ccr2|Ccr5|Ccl5|Ccl6|Ccl9|Pik3cg|Cxcr6,-0.6692791910429298,0,8,0,0,-3.962452080845485,12.0,
